,NIG021_NS 100.0(Hz) unit:(gal)
9418,3.1634952950238384
9419,2.442755930399815
9420,1.6669418740033306
9421,1.623072855448643
9422,2.396502726054112
9423,2.1747734474896587
9424,0.9547855782269634
9425,1.7224934029339947
9426,3.666796915507237
9427,3.9085533547162212
9428,3.1029369759320415
9429,2.1890785622357525
9430,1.5935089516400494
9431,1.792588465189854
9432,1.8436100411175884
9433,2.0949032234906353
9434,3.1322624611615337
9435,3.42313312766544
9436,2.9122021126507915
9437,2.074876062846104
9438,1.3469841408490337
9439,1.7174866127728619
9440,2.3268845009564556
9441,2.229609720683018
9442,2.0550873207806744
9443,1.8924858498334087
9444,1.945176355814854
9445,2.25583576438419
9446,2.3557331490277447
9447,2.217211954569737
9448,2.1573688912152447
9449,2.0660545754193462
9450,1.6097214150189556
9451,1.1226322579144634
9452,0.9378578591107525
9453,1.2990620064496197
9454,1.7894890236615337
9455,1.8026020455121197
9456,2.181210749125401
9457,2.879300348734776
9458,2.8926517891644634
9459,2.4243976998089947
9460,1.8157150673627056
9461,1.8510010170697369
9462,2.7791645455121197
9463,3.0550148415326275
9464,2.418198816752354
9465,1.8653061318158306
9466,1.773514978861729
9467,2.375760309672276
9468,2.5641109871625103
9469,1.2179996895550884
9470,-0.2549502921343647
9471,-0.35079456093319283
9472,0.6584312844037212
9473,1.8757965492962994
9474,2.08035969016544
9475,1.509824030375401
9476,1.5372421669720806
9477,1.924433939433018
9478,2.3733761238812603
9479,2.489009134745518
9480,1.5656139778851665
9481,0.955023996806065
9482,1.3431694435834087
9483,1.3095524239300884
9484,0.5971577095746197
9485,-0.33029056313045846
9486,-0.36414600136288033
9487,0.9667065071820415
9488,2.0140793251752056
9489,1.8500473427533306
9490,1.0191585945843853
9491,0.06071590659610404
9492,-0.2759311270953022
9493,0.13963245627872123
9494,0.3656532692670025
9495,-0.031552083516200646
9496,-0.30930972816952096
9497,0.38687252280704154
9498,1.535334818339268
9499,2.1421101021527447
9500,1.8548157143353619
9501,1.1643555092572369
9502,0.8162643837689556
9503,0.4607822823285259
9504,-0.29023624184139596
9505,-1.0710570883990131
9506,-1.884779698872646
9507,-2.097925908589443
9508,-1.2441489768267475
9509,-0.8746001792193256
9510,-1.4186713767290913
9511,-1.8828723502398335
9512,-2.139172322774013
9513,-1.7062041831255756
9514,-0.8109424185992085
9515,-0.06803012611873971
9516,0.4710342812298931
9517,0.7235195564984478
9518,0.854172937846104
9519,0.044026606058994666
9520,-1.7600867820025288
9521,-2.760967977070888
9522,-2.1689746451617085
9523,-0.5701396537066303
9524,0.5602028298138775
9525,-0.24589038612850533
9526,-2.588352925801357
9527,-4.278979070210537
9528,-3.4833762717486225
9529,-0.561079747700771
9530,1.611628763651768
9531,1.0768558907269634
9532,-1.1194560599566303
9533,-2.8484675956011616
9534,-2.6141021323443256
9535,-0.6810042929888569
9536,0.9798195290326275
9537,0.8172180580853619
9538,-0.4998061728716694
9539,-1.6342017722369038
9540,-2.3568484854937397
9541,-2.4185988974810444
9542,-1.997551686787685
9543,-2.1699283194781147
9544,-2.5432918143511616
9545,-1.8211219382525288
9546,-0.9799811911822163
9547,-1.6320560050249897
9548,-2.699455983662685
9549,-2.9252383780718647
9550,-2.5597426963091694
9551,-1.5066478324175678
9552,-0.032505757832606896
9553,0.6705906319379009
9554,0.2593185829877056
9555,-0.7663581443072163
9556,-1.8344733786822163
9557,-2.6331756186724506
9558,-2.3356292319537006
9559,-0.1443240714312397
9560,1.6240265297650494
9561,1.097836725687901
9562,-0.17698741676815377
9563,-1.306614644551357
9564,-2.192578084492763
9565,-2.657017476582607
9566,-2.3640010428667866
9567,-1.4627788138628803
9568,-1.1614177298785053
9569,-1.8041942191363178
9570,-2.570948369526943
9571,-2.606234319233974
9572,-1.9689414572954975
9573,-1.5481326651812397
9574,-1.942000157857021
9575,-2.7573916983843647
9576,-3.1159732413531147
9577,-2.3935649466753803
9578,-0.7384631705523335
9579,0.3229763436078228
9580,-0.441155202412685
9581,-2.2829387259722553
9582,-3.3896777701617085
9583,-2.8823230338335835
9584,-1.4987800193072163
9585,-0.7804248404742085
9586,-1.4429900717974506
9587,-2.6508185935259663
9588,-3.146967656636318
9589,-2.612194783711513
9590,-1.4272544455767475
9591,-0.84169841530331
9592,-1.310429341816982
9593,-1.4162871909380756
9594,-0.8643481803179585
9595,-0.7074687552691303
9596,-1.5323970389605366
9597,-3.2115790915728413
9598,-4.533848531270107
9599,-4.088482625508388
9600,-2.2049758506060444
9601,-0.26496387245663033
9602,0.23881458518497123
9603,-0.8881900382281147
9604,-2.4026248526812397
9605,-3.032526738667568
9606,-2.468905217671474
9607,-1.255354650044521
9608,-0.593743093037685
9609,-1.0543677878619038
9610,-1.6148898673296772
9611,-1.9281718802691303
9612,-2.371868855977138
9613,-2.5678489279986225
9614,-1.8554542136431538
9615,-1.0290954184771381
9616,-1.1666629386187397
9617,-2.061209447407802
9618,-2.4867866111040913
9619,-1.7352912497759663
9620,-0.6762359214068256
9621,-0.3910873008013569
9622,-1.0996673178912006
9623,-2.210697896504482
9624,-2.81008220436581
9625,-2.103886373066982
9626,-0.6497714591265522
9627,-0.7198665213824116
9628,-2.334437139058193
9629,-2.371868855977138
9630,-0.40539241554745065
9631,0.8134033608197369
9632,0.5156185555218853
9633,-0.08281207802303658
9634,-0.06588435890682565
9635,0.19947551963321342
9636,-0.38131213905819283
9637,-1.8668983054400288
9638,-2.5094363761187397
9639,-1.2610766959429585
9640,0.2497818398236431
9641,0.25455021140567435
9642,-0.6922099662066303
9643,-1.408419377827724
9644,-1.1330459189654194
9645,-0.2754542899370991
9646,-0.34364200356014596
9647,-0.7167670798540913
9648,-0.5336616111040913
9649,0.29269718406192435
9650,1.2489941048382915
9651,0.9471561836957134
9652,-0.2678248954058491
9653,-0.41683650734432565
9654,0.3756668495892681
9655,1.195826761698643
9656,1.6800548958539165
9657,1.285233728861729
9658,0.7774021553754009
9659,0.4150059151410259
9660,-0.8862826895953022
9661,-1.7405364585162006
9662,-0.7534835410357319
9663,0.4641201424359478
9664,1.2277748512982525
9665,1.3276722359418072
9666,0.7325794625043072
9667,0.6093170571087994
9668,0.9063866066693462
9669,0.8887436318158306
9670,0.41667484519473685
9671,-0.07780528786190377
9672,0.054278604960361854
9673,0.7378246712445415
9674,1.5513088631390728
9675,1.9628193306683697
9676,1.4926578926800884
9677,0.19089245078555717
9678,-0.8390758109331928
9679,-0.425896413350185
9680,1.383939020609776
9681,3.081002466654698
9682,3.1193878578900494
9683,2.0152714180707134
9684,1.1984493660687603
9685,1.2368347573041119
9686,2.1084930824994244
9687,2.925076715922276
9688,2.75174640891544
9689,1.5284206795453228
9690,0.30938648459903373
9691,0.41977428672305717
9692,1.0730411934613384
9693,0.9352352547406353
9694,0.6829883980511822
9695,0.95883869407169
9696,1.5839722084759869
9697,1.9897606301068462
9698,1.8791344094037212
9699,1.4027740883587994
9700,0.45935177085391654
9701,-0.013432271504481896
9702,0.14416240928165092
9703,0.06500744101993217
9704,0.011601679301182166
9705,-0.13574100258358346
9706,-0.3858420920611225
9707,-0.3884646964312397
9708,-0.01677013161190377
9709,1.4096882271527447
9710,4.284539453959385
9711,8.100190393900792
9712,10.70753597495548
9713,9.956040613627355
9714,5.962767832255284
9715,1.2458946633099712
9716,-1.7462585044146381
9717,-2.805790669941982
9718,-3.152212865376552
9719,-4.195294148945888
9720,-5.5051658225298725
9721,-5.251011617207607
9722,-2.886852986836513
9723,0.24572872397891654
9724,2.296128504252354
9725,2.2560741829632915
9726,0.7328178810834087
9727,-0.08638835670956002
9728,1.36319660422794
9729,3.974118463969151
9730,5.744137995219151
9731,5.641618006205479
9732,3.992715113139073
9733,1.832881205058018
9734,0.20686649558536185
9735,-0.9804580283404194
9736,-2.3456428122759663
9737,-3.637394673848232
9738,-3.9139602256060444
9739,-2.5864455771685444
9740,-0.5427215171099506
9741,0.9960319924115337
9742,1.311459772562901
9743,0.6324436592816509
9744,0.13891720054141654
9745,0.8005287575482525
9746,2.549567453837315
9747,4.179158441996495
9748,3.763833277201573
9749,1.1192943978070415
9750,-1.9086215567828022
9751,-2.904972798848232
9752,-1.2045714926958881
9753,1.1583950447796978
9754,1.6903068947552837
9755,0.1761104988812603
9756,-1.9946906638384663
9757,-3.299555547261318
9758,-2.963862187886318
9759,-1.5898559165240131
9760,0.3923561501263775
9761,2.5984432625531353
9762,3.5709526467084087
9763,3.2867577004193462
9764,2.284207575297276
9765,0.29412769553653373
9766,-1.5006873679400288
9767,-1.909336812520107
9768,-1.6532752585650288
9769,-0.9909484458208881
9770,-0.5997035575152241
9771,-1.1483047080279194
9772,-1.4303538871050678
9773,-1.1461589408160053
9774,-0.2709243369341694
9775,1.1505272316693462
9776,2.1902706551312603
9777,2.0131256508587994
9778,0.7197048592328228
9779,-1.0500762534380756
9780,-2.5432918143511616
9781,-3.07711101295956
9782,-2.657971150899013
9783,-1.5586230826617085
9784,-0.6113860678912006
9785,-0.6702754569292866
9786,-1.6921374869585835
9787,-2.5063369345904194
9788,-1.9939754081011616
9789,0.32702945945254935
9790,3.278651468729893
9791,4.7296669411420025
9792,4.021086924052159
9793,1.8774654793500103
9794,-0.47477222206600533
9795,-1.6339633536578022
9796,-1.6895148825884663
9797,-1.8883559775591694
9798,-2.7416560721636616
9799,-3.977856404805263
9800,-4.577240712666591
9801,-3.6600444388628803
9802,-1.3573978018999897
9803,1.378932230448643
9804,3.4801151680707134
9805,4.061856501078526
9806,3.1835224556683697
9807,1.3639118599652447
9808,-0.49956775429256783
9809,-1.702151067280849
9810,-2.254805333638271
9811,-2.166590459370693
9812,-1.4832828116656147
9813,-0.7489535880328022
9814,-0.8059356284380756
9815,-1.2081477713824116
9816,-1.3891074729204975
9817,-1.6511294913531147
9818,-1.0262343955279194
9819,0.21640323874942435
9820,0.6353046822308697
9821,0.7428314614056744
9822,1.101651422953526
9823,0.8396294045209087
9824,0.32583736655704154
9825,-0.03846622231014596
9826,-0.258049733662685
9827,-0.07589793922909127
9828,-0.16101337196834908
9829,-1.3149592948199116
9830,-2.220949895405849
9831,-2.0786140036822163
9832,-0.8736465049029194
9833,0.9252216744183697
9834,1.5570309090375103
9835,0.5771305489300884
9836,-0.4838321280718647
9837,-0.9198997092486225
9838,-0.5727622580767475
9839,0.34491085288516654
9840,0.79862140891544
9841,0.7521297859906353
9842,0.4309799599408306
9843,0.14773868796817435
9844,0.2905514168500103
9845,0.5644943642377056
9846,0.9328510689496197
9847,1.2392189430951275
9848,0.9073402809857525
9849,-0.13121104958065377
9850,-0.8862826895953022
9851,-0.5694243979693256
9852,0.4336025643109478
9853,1.2687828469037212
9854,1.7291691231488384
9855,2.0698692726849712
9856,2.169766657328526
9857,1.7747070717572369
9858,1.3236191200970806
9859,1.5160229134320415
9860,2.0178940224408306
9861,2.472796671366612
9862,2.084174387431065
9863,0.6767895149945415
9864,-0.7761333060503803
9865,-1.3488147330523335
9866,-0.8352611136675678
9867,0.43264888999454154
9868,1.4893200325726665
9869,1.9208576607464947
9870,1.4597561287640728
9871,0.23738407371036185
9872,-0.5627486777544819
9873,-0.4089686942339741
9874,0.2681400704144634
9875,1.357712976908604
9876,2.502598993754307
9877,3.236689798808018
9878,3.452458612894932
9879,2.8440143990277447
9880,1.467862360453526
9881,0.07478260276309623
9882,-0.27807689430721627
9883,0.47961735007754935
9884,1.2575771736859478
9885,1.3682033943890728
9886,0.878730051493565
9887,0.3503944802045025
9888,-0.10045505287655221
9889,-0.37797427895077096
9890,0.3329899239300884
9891,1.6914989876507915
9892,2.498784296488682
9893,2.8862144875287212
9894,2.479710810160557
9895,1.1219170021771587
9896,0.3616001534222759
9897,0.5361225533246197
9898,0.42430423972598685
9899,0.061192743754307166
9900,0.2428677010296978
9901,0.9490635323285259
9902,1.6969826149701275
9903,1.756110422587315
9904,1.0604050087689556
9905,0.5098965096234478
9906,0.5904819893597759
9907,0.5363609719037212
9908,0.4092838692425884
9909,0.9936478066205181
9910,2.3891117501019634
9911,3.3377792763470806
9912,2.7193214821576275
9913,0.7306721138714947
9914,-1.0228965354204975
9915,-1.340946919941982
9916,-0.5186412406206928
9917,0.6968166756390728
9918,1.804032556986729
9919,1.9814159798382915
9920,1.262345545267979
9921,0.703253977274815
9922,0.027814142680088416
9923,-1.0131213736773335
9924,-0.7873389792681538
9925,1.016535990214268
9926,2.6392128395795025
9927,2.621569864725987
9928,1.1507656502484478
9929,-0.36581493141659127
9930,-1.2033793998003803
9931,-0.9666297507525288
9932,0.04736446616641654
9933,1.2070324349164165
9934,2.0572330879925884
9935,1.718440287089268
9936,0.25335811851016654
9937,-0.9461257529497944
9938,-1.3171050620318256
9939,-1.0805938315630756
9940,-0.2568576407671772
9941,0.6877567696332134
9942,1.548447840189854
9943,1.9497063088177837
9944,1.7022278237103619
9945,1.182236902689854
9946,0.4076149391888775
9947,-0.30287242653377877
9948,0.046649210429111854
9949,0.5535271095990337
9950,0.43193363425723685
9951,0.2967502999066509
9952,0.07883571860782279
9953,-0.009855992817958459
9954,0.6088402199505962
9955,1.1526729988812603
9956,1.244940988993565
9957,1.1526729988812603
9958,0.9414341377972759
9959,0.7044460701703228
9960,0.5475666451214947
9961,0.8818294930218853
9962,1.267829172587315
9963,1.24112629172794
9964,0.8141186165570415
9965,0.2085354256390728
9966,-0.23921466591366158
9967,-0.26281810524471627
9968,0.0838425087689556
9969,0.42740368125430717
9970,0.33084415671817435
9971,-0.08448100807674752
9972,-0.37630534889706
9973,-0.6268832755328022
9974,-0.6957862448931538
9975,-0.04251933815487252
9976,1.1488583016156353
9977,1.6812469887494244
9978,1.1965420174359478
9979,0.5067970680951275
9980,0.29269718406192435
9981,0.2547886299847759
9982,-0.005087621235927209
9983,-0.2594802451372944
9984,0.10935329673282279
9985,0.9950783180951275
9986,1.4275696205853619
9987,0.6028797554730572
9988,-0.7902000022173725
9989,-1.4742229056597553
9990,-0.938734776997646
9991,0.2116348671673931
9992,0.8517887520550884
9993,0.8703854012250103
9994,0.6639149117230572
9995,0.33608936545840873
9996,0.14821552512637748
9997,0.30795597312442435
9998,0.6417419838666119
9999,0.854172937846104
10000,0.46364330527774467
10001,-0.29858089210995065
10002,-0.8865211081744038
10003,-1.1330459189654194
10004,-1.1640403342486225
10005,-0.8362147879839741
10006,-0.7184360099078022
10007,-0.9337279868365131
10008,-0.9404037070513569
10009,-0.5026671958208881
10010,0.08884929893008842
10011,0.1894619393109478
10012,-0.341973073506435
10013,-0.7782790732622944
10014,-0.6345126700640522
10015,0.010409586405674354
10016,0.7094528603314556
10017,0.8956577706097759
10018,0.5983498024701275
10019,0.10386966941348685
10020,-0.43400264503963815
10021,-0.843367345357021
10022,-0.8972499442339741
10023,-0.8209559989214741
10024,-1.1285159659624897
10025,-1.301131017232021
10026,-0.736555821919521
10027,-0.39132571938045846
10028,-0.876030690693935
10029,-1.5345428061724506
10030,-1.8621299338579975
10031,-1.8149230551958881
10032,-1.44442058327206
10033,-0.9649608206988178
10034,-0.38679576637752877
10035,-0.19105411293514596
10036,-0.7000777793169819
10037,-1.356205709004482
10038,-1.6594741416216694
10039,-1.249394185566982
10040,-0.6898257804156147
10041,-0.9640071463824116
10042,-1.8146846366167866
10043,-2.32180095436581
10044,-2.1050784659624897
10045,-1.7214629721880756
10046,-1.8878791404009663
10047,-2.3647162986040913
10048,-2.386173970723232
10049,-1.8759582114458881
10050,-1.2780044150591694
10051,-1.2126777243853413
10052,-1.8742892813921772
10053,-2.513727910542568
10054,-2.72615886452206
10055,-2.6255462241412006
10056,-1.8552157950640522
10057,-0.9673450064898335
10058,-0.8552882743120991
10059,-1.6799781394244038
10060,-2.68038249733456
10061,-2.978405721211513
10062,-2.5809619498492085
10063,-1.8916938376665913
10064,-1.5619609427691303
10065,-1.9279334616900288
10066,-2.338251836323818
10067,-2.4774882865191303
10068,-2.3554179740191303
10069,-2.0817134452105366
10070,-2.0304534507037006
10071,-2.2300098014117085
10072,-2.465090520405849
10073,-2.6212546897173725
10074,-2.716860539937099
10075,-3.0098769736529194
10076,-3.1107280326128803
10077,-2.786717183613857
10078,-2.2316787314654194
10079,-1.7371985984087788
10080,-1.700005300068935
10081,-1.9422385764361225
10082,-2.2402618003130756
10083,-2.513012654805263
10084,-2.241215474629482
10085,-1.7896506858111225
10086,-1.820406682515224
10087,-1.9911143851519428
10088,-2.289614446187099
10089,-2.632460362935146
10090,-2.451977498555263
10091,-2.0294997763872944
10092,-1.8454406333208881
10093,-1.9863460135699116
10094,-1.9603583884478413
10095,-1.858553655171474
10096,-2.0686004233599506
10097,-2.1186683249712788
10098,-1.9303176474810444
10099,-1.9777629447222553
10100,-2.087435491108974
10101,-2.1596763205767475
10102,-2.261242635274013
10103,-2.183995015645107
10104,-1.8900249076128803
10105,-1.5798423362017475
10106,-1.630863912129482
10107,-2.012810475850185
10108,-2.0583484244585835
10109,-1.9429538321734272
10110,-2.0745608878374897
10111,-2.0850513053179585
10112,-2.03188396217831
10113,-1.8783423972369038
10114,-1.4429900717974506
10115,-1.366457707905849
10116,-1.7867896628619038
10117,-2.0485732627154194
10118,-1.9079063010454975
10119,-1.3767097068072163
10120,-0.6302211356402241
10121,-0.37678218605526315
10122,-0.5653712821245991
10123,-0.6154391837359272
10124,-1.179060704732021
10125,-2.0724151206255756
10126,-2.145848042988857
10127,-1.515230901265224
10128,-0.8145186972857319
10129,-0.10593868019588815
10130,0.3871109413861431
10131,0.16156696555606498
10132,-0.35961604835995065
10133,-0.45689082863338815
10134,-0.014385945820888146
10135,0.79099201438419
10136,1.5927936959027447
10137,1.939692728495518
10138,1.7038967537640728
10139,1.0363247322796978
10140,0.14893078086368217
10141,-0.5706164908648335
10142,-0.2911899161578022
10143,0.8615639137982525
10144,1.6609814095257915
10145,1.7329838204144634
10146,1.3984825539349712
10147,1.0162975716351665
10148,0.7540371346234478
10149,0.6257679390668072
10150,0.5847599434613384
10151,0.6343510079144634
10152,0.8188869881390728
10153,1.0263111519574322
10154,1.216569178080479
10155,1.4495041298627056
10156,1.9270565438031353
10157,2.817073099589268
10158,3.2965328621625103
10159,2.8561737465619244
10160,2.3748066353558697
10161,2.383866541361729
10162,2.824225656962315
10163,3.32395099875919
10164,3.065028421854893
10165,2.5269176888226665
10166,2.2637035774945415
10167,2.1764423775433697
10168,2.1213676857709087
10169,1.98117756125919
10170,2.193608515238682
10171,2.545275919413487
10172,2.618232004618565
10173,2.4375107216595806
10174,1.830258600687901
10175,1.8242981362103619
10176,2.785601847147862
10177,3.015437357401768
10178,2.4933006691693462
10179,2.275386087870518
10180,2.4196293282269634
10181,2.9307987618207134
10182,3.389992945170323
10183,3.4097816872357525
10184,3.14847492454044
10185,3.1034138130902447
10186,3.5254146981000103
10187,3.447213404154698
10188,2.6659157204388775
10189,2.291836969828526
10190,2.4379875588177837
10191,2.666630976176182
10192,2.8871681618451275
10193,2.6048805641888775
10194,1.8984463143109478
10195,1.4304306435345806
10196,1.5150692391156353
10197,1.9477989601849712
10198,2.456822626566807
10199,2.7798798012494244
10200,2.6523258614300884
10201,2.1428253578900494
10202,1.6020920204877056
10203,1.3333942818402447
10204,1.5339043068646587
10205,2.0124103951214947
10206,2.4921085762738384
10207,2.4665977883099712
10208,1.594224207377354
10209,0.6319668221234478
10210,0.32130741355411185
10211,0.5427982735394634
10212,1.0573055672406353
10213,1.3760712074994244
10214,1.2535240578412212
10215,1.1159565376996197
10216,1.0527756142377056
10217,0.8994724678754009
10218,0.8908893990277447
10219,1.1943962502240337
10220,1.4964725899457134
10221,1.4385368752240337
10222,1.0823395180462994
10223,0.5020286965130962
10224,0.018992655253330604
10225,0.058093302225986854
10226,0.32464527366153373
10227,0.25574230430118217
10228,-0.09306407692440377
10229,-0.23253894569881783
10230,-0.21632648231991158
10231,-0.3090713095904194
10232,0.09027981040469779
10233,0.5938198494671978
10234,0.43384098289004935
10235,0.22999309775821342
10236,-0.004133946919520959
10237,-0.23683048012264596
10238,0.23786091086856498
10239,0.5959656166791119
10240,0.06357692954532279
10241,-0.47977901222713815
10242,-0.6414268088579975
10243,-0.6874415946245991
10244,-0.6125781607867085
10245,-0.4223201346636616
10246,-0.014862782979091271
10247,0.268378488993565
10248,-0.1164290976763569
10249,-0.8426520896197163
10250,-1.2780044150591694
10251,-1.2281749320269428
10252,-0.7172439170122944
10253,-0.16172862770565377
10254,-0.02797580482967721
10255,-0.20678973915584908
10256,-0.47262645485409127
10257,-0.7344100547076069
10258,-1.0703418326617085
10259,-1.6272876334429585
10260,-1.944145925068935
10261,-1.2372348380328022
10262,-0.2754542899370991
10263,-0.1049850058794819
10264,-0.5582187247515522
10265,-1.2365195822954975
10266,-1.3991210532427631
10267,-0.9678218436480366
10268,-0.606856114888271
10269,-0.39466357948788033
10270,-0.36033130409725533
10271,-0.4425857138872944
10272,-0.5355689597369038
10273,-0.6135318351031147
10274,-0.5029056143999897
10275,-0.4838321280718647
10276,-0.5720470023394428
10277,-0.4425857138872944
10278,-0.36915279152401315
10279,-0.38822627785213815
10280,-0.303826100850185
10281,-0.23420787575252877
10282,-0.5613181662798725
10283,-1.3135287833453022
10284,-1.6284797263384663
10285,-0.9876105857134663
10286,-0.24898982765682565
10287,-0.2187106681109272
10288,-0.6037566733599506
10289,-0.9735438895464741
10290,-1.423201329732021
10291,-1.6065452170611225
10292,-1.3464305472613178
10293,-0.9914252829790913
10294,-0.5260322165728413
10295,-0.1259658408404194
10296,-0.3422114920855366
10297,-1.112065084004482
10298,-1.6456458640337788
10299,-1.4665935111285053
10300,-0.9449336600542866
10301,-0.33148265602596627
10302,0.08503460166446342
10303,-0.258049733662685
10304,-0.7720801902056538
10305,-0.7763717246294819
10306,-0.7253501487017475
10307,-0.9053561759234272
10308,-1.131138570332607
10309,-1.310906178975185
10310,-1.2107703757525288
10311,-0.8676860404253803
10312,-0.8250091147662006
10313,-0.9246680808306538
10314,-0.5629870963335835
10315,0.00015758750430716617
10316,0.2142574715375103
10317,0.07668995139590873
10318,0.24262928245059623
10319,0.40642284629336967
10320,-0.17078853371151315
10321,-0.35007930519588815
10322,0.1494076180218853
10323,0.1341488289593853
10324,-0.03274417641170846
10325,-0.2117965293169819
10326,-0.49122310402401315
10327,-0.11690593483456002
10328,0.09790920493594779
10329,-0.33791995766170846
10330,-0.6826732230425678
10331,-0.4826400351763569
10332,0.053563349223057166
10333,0.14821552512637748
10334,0.12246631858340873
10335,0.5172874855755962
10336,0.8861210274457134
10337,0.8699085640668072
10338,0.45172237632266654
10339,0.02709888694278373
10340,0.005402796244541541
10341,0.5208637642621197
10342,0.9223606514691509
10343,0.3275062966107525
10344,-0.28475261452206
10345,0.1360561775921978
10346,0.38663410422794
10347,-0.12620425941952096
10348,-0.7410857749224506
10349,-1.0681960654497944
10350,-0.7971141410113178
10351,0.22665523765079154
10352,0.9874489235638775
10353,0.6670143532513775
10354,-0.13049579384334908
10355,-0.5825374198199116
10356,-0.6385657859087788
10357,-0.3472182822466694
10358,-0.054201848530849084
10359,-0.016054875874599084
10360,0.09266399619571342
10361,0.11698269126407279
10362,-0.4890773368120991
10363,-1.0720107627154194
10364,-0.7727954459429585
10365,-0.029406316304286584
10366,0.5127575325726665
10367,0.5153801369427837
10368,-0.027737386250575646
10369,-0.6709907126665913
10370,-1.0488841605425678
10371,-0.931105382466396
10372,-0.39251781227596627
10373,0.0971939491986431
10374,0.27505420920840873
10375,0.10768436667911185
10376,0.038066141581455604
10377,-0.17436481239803658
10378,-0.7580134940386616
10379,-0.5768153739214741
10380,0.5439903664349712
10381,1.3033535408734478
10382,0.9957935738324322
10383,-0.07685161354549752
10384,-0.8686397147417866
10385,-0.8462283683062397
10386,-0.4952762198687397
10387,-0.15719867470272408
10388,-0.06445384743221627
10389,-0.11857486488827096
10390,-0.01772380592831002
10391,-0.14790035011776315
10392,-0.7146213126421772
10393,-0.8426520896197163
10394,0.12413524863711967
10395,1.2396957802533306
10396,1.3224270272015728
10397,0.6531860756634869
10398,-0.07279849770077096
10399,-0.5770537925005756
10400,-0.44926143410213815
10401,-0.008902318501552209
10402,-0.027737386250575646
10403,0.016370050883213416
10404,0.30032657859317435
10405,0.37161373374454154
10406,0.07525943992129935
10407,-0.7179591727495991
10408,-0.9053561759234272
10409,-0.1717422080279194
10410,0.54685138938419
10411,1.1481430458783306
10412,0.964799158549229
10413,0.024953119730869666
10414,-0.25089717628963815
10415,-0.24851299049862252
10416,-0.6299827170611225
10417,-0.7773253989458881
10418,-0.7847163748980366
10419,-0.839552648091396
10420,-0.49694514992245065
10421,0.23309253928653373
10422,0.6324436592816509
10423,0.3348972725629009
10424,-0.22681689980038033
10425,-0.6910178733111225
10426,-0.8183333945513569
10427,-0.1641128134966694
10428,0.8110191750287212
10429,1.371302835917393
10430,1.43949054954044
10431,0.8637096810101665
10432,-0.11023021461971627
10433,-0.6829116416216694
10434,-0.5563113761187397
10435,-0.07971263649471627
10436,0.37781261680118217
10437,0.709214441752354
10438,0.7752563881634869
10439,0.7936146187543072
10440,0.82150959250919
10441,0.37590526816836967
10442,-0.4051539969683491
10443,-0.6383273673296772
10444,-0.19153095009334908
10445,0.39831661460391654
10446,0.41786693809024467
10447,-0.28069949867733346
10448,-0.9351584983111225
10449,-1.0724875998736225
10450,-0.6121013236285053
10451,0.45100712058536185
10452,1.4583256172894634
10453,1.5350963997601665
10454,0.47318004844180717
10455,-0.873884923482021
10456,-1.1232707572222553
10457,-0.39156413795956
10458,0.4038002419232525
10459,1.130500071024815
10460,1.2177612709759869
10461,0.47461055991641654
10462,-0.4838321280718647
10463,-1.3173434806109272
10464,-1.3368938040972553
10465,-0.4201743674517475
10466,0.6066944527386822
10467,1.367011301493565
10468,1.327195398783604
10469,0.29007457969180717
10470,-0.6545398307085835
10471,-0.9032104087115131
10472,-0.5367610526324116
10473,0.08527302024356498
10474,0.3210689949750103
10475,0.4023697304486431
10476,0.29078983542911185
10477,-0.6619308066607319
10478,-1.2119624686480366
10479,-0.5584571433306538
10480,-0.11619067909725533
10481,0.09862446067325248
10482,0.18826984641543998
10483,-0.5913589072466694
10484,-0.9570930075884663
10485,-0.39323306801327096
10486,0.09576343772403373
10487,0.6200458931683697
10488,0.9521629738568462
10489,0.6658222603558697
10490,0.025668375468174354
10491,-0.3853652549029194
10492,-0.25971866371639596
10493,-0.3968093466997944
10494,-0.9926173758745991
10495,-0.9494636130572163
10496,-0.32957530739315377
10497,-0.1424167227984272
10498,-0.3064487052203022
10499,-0.3269527030230366
10500,0.053324930643955604
10501,0.6958630013226665
10502,0.7907535958050884
10503,0.21902584311954154
10504,-0.37177539589413033
10505,-0.7038924765826069
10506,-0.75777507545956
10507,-0.5036208701372944
10508,-0.2523276877642475
10509,-0.2327773642779194
10510,-0.3083560538531147
10511,-0.6762359214068256
10512,-1.165947682881435
10513,-1.3578746390581928
10514,-1.1318538260699116
10515,-0.2811763358355366
10516,0.7218506264447369
10517,1.1257316994427837
10518,1.0255958962201275
10519,0.6314899849652447
10520,0.005879633402744666
10521,-0.5434367728472553
10522,-0.670037038350185
10523,-0.23683048012264596
10524,0.17825626609317435
10525,-0.24708247902401315
10526,-0.9048793387652241
10527,-0.8600566458941303
10528,-0.4433009696245991
10529,-0.03846622231014596
10530,-0.09377933266170846
10531,-0.6531093192339741
10532,-0.7255885672808491
10533,-0.022730596089442834
10534,0.8019592690228619
10535,0.873246424174229
10536,-0.27712321999081
10537,-1.4165256095171772
10538,-1.215061910176357
10539,-0.24636722328670846
10540,0.7824089455365337
10541,1.4795448708295025
10542,1.0892536568402447
10543,-0.048479802632411584
10544,-1.02480388405331
10545,-1.1931274008990131
10546,-0.37368274452694283
10547,0.6682064461468853
10548,1.1736538338421978
10549,0.6467487740277447
10550,-0.7451388907671772
10551,-1.561007268452724
