,NIG021_UD 100.0(Hz) unit:(gal)
9625,-1.371403585708261
9626,-0.03935898426783124
9627,-0.9963711607815031
9628,-3.011246572768808
9629,-2.664109121596933
9630,-0.42154396656763593
9631,0.23005401011693438
9632,-0.8092125761867766
9633,-1.0237892973781828
9634,-0.11493767384302656
9635,0.5974570405124422
9636,0.35474692698705157
9637,-0.5641182768703703
9638,-0.7002552855373625
9639,0.07770453807103594
9640,0.49016867991673907
9641,0.21431838389623126
9642,-0.3538330901027922
9643,-0.4205902922512297
9644,0.350693811142325
9645,0.7712641846774813
9646,0.17664824839818438
9647,-0.4255970824123625
9648,-0.4649361479641203
9649,0.07579718943822344
9650,0.777939904892325
9651,0.5056658875583406
9652,-0.15451515797388593
9653,-0.09729469898951093
9654,0.06935988780248126
9655,0.37715827342259844
9656,0.9629527222751375
9657,0.9174147736667391
9658,0.8396903168796297
9659,0.7288256775974031
9660,0.04790221568334063
9661,-0.11612976673853437
9662,0.5013743531345125
9663,1.0003844391940828
9664,1.0232726227878328
9665,0.8792678010104891
9666,0.4906455170749422
9667,0.17044936534154376
9668,0.49779807444798907
9669,0.861863244736075
9670,0.8528033387302156
9671,0.7767478119968172
9672,0.6668368470309969
9673,0.36499892588841876
9674,0.21431838389623126
9675,0.5056658875583406
9676,0.6868640076755281
9677,0.7450381409763094
9678,0.783423532211661
9679,0.5717078339694734
9680,0.5440512787936922
9681,0.9019175660251375
9682,1.5063086640475984
9683,1.7568865906833406
9684,1.1186400544284578
9685,0.5252162110446688
9686,0.9324351441501375
9687,1.9366541993259188
9688,2.2320548188327547
9689,1.2731352936862703
9690,0.5206862580417391
9691,0.8137026917575594
9692,1.1555949341892
9693,0.7507601868747469
9694,0.13254081126439532
9695,0.27106200572240313
9696,0.31087790843236407
9697,-0.05271042469751874
9698,-0.13019646290552656
9699,-0.06343926075708906
9700,0.09415542002904376
9701,0.41268264170873126
9702,0.7009307038425203
9703,0.5268851410983797
9704,0.16734992381322344
9705,0.4441538941501375
9706,1.05641280528295
9707,1.7549792420505281
9708,2.096633065903067
9709,1.638392556869864
9710,0.5440512787936922
9711,-0.23462380055201093
9712,-0.10897720936548749
9713,0.16091262217748126
9714,-0.12137497547876874
9715,-1.0826786864162687
9716,-1.9641121733547453
9717,-1.9006928313137297
9718,-1.0245045531154875
9719,-0.14307106617701093
9720,0.11060630198705157
9721,0.16544257518041094
9722,0.45082961436498126
9723,0.7438460480808016
9724,0.6952086579440828
9725,0.2801219117282625
9726,-0.29875839833033124
9727,-0.7183750975490812
9728,-0.5903443205715422
9729,-0.33428276661646406
9730,-0.4987915861965422
9731,-1.2605389464260344
9732,-2.120753179824472
9733,-2.2196968901516203
9734,-1.5292366850734953
9735,-0.4909237730861906
9736,0.20025168772923907
9737,0.2910891663669344
9738,0.19905959483373126
9739,0.3316203248142
9740,0.2648631226657625
9741,-0.08775795582544843
9742,-0.29112900379908124
9743,-0.38578117970240156
9744,-0.7548531401516203
9745,-1.3067921507717375
9746,-1.4982422697902922
9747,-1.2214382994533781
9748,-0.925560842788339
9749,-0.8771618712307219
9750,-0.7677277434231047
9751,-0.03697479847681562
9752,1.1319914948581453
9753,1.432398904526114
9754,0.6046095978854891
9755,-0.24201477650415937
9756,-0.9072026121975187
9757,-1.097222219741464
9758,-0.8626183379055266
9759,-0.7946690428615812
9760,-0.45015419605982343
9761,0.2178946625827547
9762,0.3380576264499422
9763,0.558356393539786
9764,0.9171763550876375
9765,0.915269006454825
9766,0.7781783234714266
9767,0.6964007508395906
9768,0.4968444001315828
9769,0.3151694428561922
9770,0.167588342392325
9771,-0.08489693287622968
9772,0.005940545761465632
9773,0.30920897837865313
9774,0.7355013978122469
9775,1.3553897034763094
9776,1.5208521973727938
9777,1.0537902009128328
9778,0.6522933137058016
9779,0.6334582459567781
9780,0.9202757966159578
9781,1.0876456391452547
9782,0.8852282654880281
9783,0.9164610993503328
9784,1.1391440522311922
9785,1.3220111024020906
9786,1.54469405528295
9787,1.618842233383536
9788,1.5871325623630281
9789,1.6891757142184969
9790,1.6810694825290438
9791,1.151780236923575
9792,0.7333556306003328
9793,0.610093225204825
9794,0.6582537781833406
9795,1.165370095932364
9796,1.7101565491794344
9797,1.8226901185153719
9798,1.8331805359958406
9799,1.9662181031345125
9800,1.889685739242911
9801,1.7969409119724031
9802,1.775721658432364
9803,1.405696023666739
9804,1.3148585450290438
9805,1.3909140717624422
9806,1.3067523133395906
9807,1.4540949952243563
9808,1.6679564606784578
9809,1.7006198060153719
9810,1.2550154816745516
9811,0.6196299683688875
9812,0.7984439026950594
9813,1.5184680115817781
9814,1.5547076356052156
9815,1.272181619369864
9816,1.2638369691013094
9817,1.2161532532809969
9818,1.2533465516208406
9819,0.9443560731052156
9820,0.03216658946263751
9821,-0.3531178343654875
9822,0.14684592601048907
9823,0.5004206788181063
9824,0.44272338267552813
9825,0.011901010239004695
9826,-0.42345131520044843
9827,-0.1719197142483
9828,-0.05986298207056562
9829,-0.13997162464869062
9830,-0.11112297657740156
9831,-0.31091774586451093
9832,-0.6711682188869719
9833,-0.6964405882717375
9834,-0.6888111937404875
9835,-0.7639130461574797
9836,-1.0657509673000578
9837,-1.3838013518215422
9838,-1.3482769835354094
9839,-1.1403759825588469
9840,-1.1644562590481047
9841,-1.3215741026760344
9842,-1.322289358413339
9843,-1.2049874174953703
9844,-1.5247067320705656
9845,-1.991530309951425
9846,-2.0506581175686125
9847,-1.6987522948147062
9848,-1.6305645811916594
9849,-2.026339422500253
9850,-2.314110647475839
9851,-2.5019844878078703
9852,-2.5379856932522062
9853,-2.715845953261972
9854,-2.9795369017483
9855,-2.635737310683847
9856,-2.327223669326425
9857,-2.3663243162990812
9858,-2.3944577086330656
9859,-2.479811559951425
9860,-2.8641423094631437
9861,-3.2093724120022062
9862,-3.3543309080959562
9863,-3.4535130370022062
9864,-3.472109686172128
9865,-3.6413868773342375
9866,-3.744145284927011
9867,-3.3226212370754484
9868,-2.7346810210109953
9869,-2.602358709609628
9870,-2.9700001585842375
9871,-3.3302506316066984
9872,-3.2739838469387297
9873,-2.7520855772854094
9874,-2.528210531509042
9875,-2.877732168471933
9876,-3.188868414199472
9877,-3.3548077452541594
9878,-3.201981436050058
9879,-2.927323232925058
9880,-2.976199041640878
9881,-2.9368599760891203
9882,-2.6660164702297453
9883,-2.4075707304836516
9884,-2.3100575316311125
9885,-2.5370320189358
9886,-2.8565129149318937
9887,-2.6588639128566984
9888,-2.5236805785061125
9889,-2.7711590636135344
9890,-2.7165612089992766
9891,-2.413769613540292
9892,-2.3799141753078703
9893,-2.315302740371347
9894,-2.2669037688137297
9895,-2.3002823698879484
9896,-1.8251141417385344
9897,-1.1711319792629484
9898,-1.4417370665432219
9899,-2.1219452727199797
9900,-1.9111832487941984
9901,-0.9095867979885344
9902,-0.4370411742092375
9903,-1.1525353300930266
9904,-1.9564827788234953
9905,-1.8441876280666594
9906,-1.2829502928615812
9907,-1.0943611967922453
9908,-1.108189474380136
9909,-0.8201798308254484
9910,-0.14855469349634687
9911,0.2527037751315828
9912,-0.05795563343775312
9913,-0.801344763076425
9914,-1.3666352141262297
9915,-0.9563168394924406
9916,0.37453566905248126
9917,1.4974871766208406
9918,1.2430945527194734
9919,-0.07226074818384687
9920,-0.6828507292629484
9921,0.06220733042943438
9922,0.7846156251071688
9923,0.42937194224584063
9924,0.08986388560521563
9925,0.8661547791599031
9926,1.2893477570651766
9927,0.5564490449069734
9928,0.3804961335300203
9929,1.1739531647800203
9930,1.7075339448093172
9931,1.5909472596286531
9932,1.3072291504977938
9933,1.3129511963962313
9934,1.6627112519382234
9935,1.691321481430411
9936,1.3701716553806063
9937,1.3243952881931063
9938,1.6865531098483797
9939,1.9490519654392
9940,1.943091500961661
9941,1.7895499360202547
9942,1.8522540223239656
9943,2.0649233948825594
9944,2.224902261459708
9945,2.2496977936862703
9946,1.8796721589206453
9947,1.733283151352286
9948,2.2332469117282625
9949,2.6790896546481844
9950,2.725581277572989
9951,2.5121966492770906
9952,2.321223367416739
9953,2.324084390365958
9954,2.5160113465427156
9955,2.505520929062247
9956,2.232531655990958
9957,2.0954409730075594
9958,2.079228509628653
9959,2.0975867402194734
9960,2.225855935776114
9961,2.527693856918692
9962,2.5715628754733797
9963,2.260665048324942
9964,2.1040240418552156
9965,2.3493567597507234
9966,2.764205087387442
9967,3.084162820541739
9968,2.9713908326267
9969,2.486924279892325
9970,2.223233331405997
9971,2.270678628647208
9972,2.449254144394278
9973,2.4859706055759188
9974,2.456406701767325
9975,2.8712550294040438
9976,3.3881465088962313
9977,3.049830545151114
9978,2.118567575180411
9979,1.8245974671481844
9980,2.3264685761569734
9981,2.691249002182364
9982,2.5303164612888094
9983,2.0942488801120516
9984,2.0170012604831453
9985,2.385119546615958
9986,2.473811258041739
9987,2.1793643128513094
9988,1.985530008041739
9989,2.1509925019382234
9990,2.4790564667819734
9991,2.3791590821384188
9992,1.8236437928317781
9993,1.340846170151114
9994,1.1126795899509188
9995,1.2306967866061922
9996,1.7206469666599031
9997,2.168158639633536
9998,2.0396510254977938
9999,1.4877120148776766
10000,1.066187967026114
10001,1.2938777100681063
10002,1.7258921754001375
10003,1.5513697754977938
10004,1.1985102784274813
10005,1.1451045167087313
10006,1.0416308533786531
10007,0.5118647706149813
10008,0.10393058177220782
10009,0.3845492493747469
10010,0.9040633332370516
10011,0.8945265900729891
10012,0.47943984385716876
10013,0.2426901948093172
10014,0.19596015330541094
10015,0.08891021128880938
10016,0.0862876069186922
10017,0.23601447459447344
10018,0.09725486155736407
10019,-0.3199776518703703
10020,-0.7152756560207609
10021,-0.8440216887356047
10022,-0.5653103697658781
10023,-0.3366669524074797
10024,-0.5159577238918547
10025,-0.4840096342922453
10026,-0.14760101917994062
10027,-0.465651403701425
10028,-1.0817250120998625
10029,-1.0707577574611906
10030,-0.5967816222072844
10031,-0.5264481413723234
10032,-1.167555700576425
10033,-1.592656027114511
10034,-1.1465748656154875
10035,-0.7541378844143156
10036,-1.1184414732815031
10037,-1.612206350600839
10038,-1.5852650511623625
10039,-1.0612210142971281
10040,-0.6044110167385344
10041,-0.8309086668850187
10042,-1.4569958556057219
10043,-1.7552574980617766
10044,-1.4784535277248625
10045,-1.2211998808742766
10046,-1.4379223692775969
10047,-1.6300877440334562
10048,-1.6675194609524016
10049,-1.6987522948147062
10050,-1.6060074675441984
10051,-1.531620870864511
10052,-1.5580853331447844
10053,-1.6544064391018156
10054,-1.8093785155178312
10055,-1.7745694029690031
10056,-1.3766487944484953
10057,-0.9761055815578703
10058,-1.1792382109524016
10059,-1.7116268980861906
10060,-1.7409523833156828
10061,-1.4538964140774016
10062,-1.2440880644680266
10063,-1.1975964415432219
10064,-1.3122757780910734
10065,-1.5793045866848234
10066,-1.8990239012600187
10067,-1.867314230239511
10068,-1.5104016173244719
10069,-1.2471875059963469
10070,-1.2686451781154875
10071,-1.5762051451565031
10072,-1.755019079482675
10073,-1.5797814238430266
10074,-1.2483795988918547
10075,-0.9629925597072844
10076,-0.9548863280178312
10077,-1.2750824797512297
10078,-1.5120705473781828
10079,-1.6768177855373625
10080,-1.775761495864511
10081,-1.4174183714748625
10082,-1.1213024962307219
10083,-1.1711319792629484
10084,-1.0626515257717375
10085,-0.8936127531887297
10086,-0.956078420913339
10087,-1.1787613737941984
10088,-1.1267861235500578
10089,-0.9072026121975187
10090,-0.6935795653225187
10091,-0.47089661244165937
10092,-0.465651403701425
10093,-0.33762062672388593
10094,0.16234313365209063
10095,0.4288951050876375
10096,0.18237029429662188
10097,-0.11136139515650312
10098,-0.020523916518807805
10099,0.3094473969577547
10100,0.5256930482028719
10101,0.33567344065892657
10102,-0.026484380996346868
10103,-0.24535263661158124
10104,0.013093103134512507
10105,0.5075732361911531
10106,0.4873076569675203
10107,0.21741782542455157
10108,0.3983775269626375
10109,0.6344119202731844
10110,0.610093225204825
10111,0.6282130372165438
10112,0.6625453126071688
10113,0.7531443726657625
10114,1.1544028412936922
10115,1.1939803254245516
10116,0.8780757081149813
10117,1.1143485200046297
10118,1.4490882050632234
10119,1.558283914291739
10120,1.6338626038669344
10121,1.4660159241794344
10122,1.1510649811862703
10123,1.058081735336661
10124,0.9066859376071688
10125,0.6477633607028719
10126,0.8246699463962313
10127,1.0249415528415438
10128,0.8454123627780672
10129,0.9591380250095125
10130,1.2581149232028719
10131,1.01063643809545
10132,0.5440512787936922
10133,0.798682321274161
10134,1.4793673646091219
10135,1.699427713119864
10136,1.4345446717380281
10137,1.1405745637058016
10138,1.1250773560642
10139,1.1660853516696688
10140,0.8616248261569734
10141,0.5297461640475984
10142,0.5996028077243563
10143,0.8935729157565828
10144,0.8048812043308016
10145,0.5702773224948641
10146,0.7741252076267
10147,1.1095801484225984
10148,1.1315146576999422
10149,0.6644526612399813
10150,0.129441369736075
10151,0.20049010630834063
10152,0.6181994568942781
10153,0.8234778535007234
10154,0.6785193574069734
10155,0.33185874339330157
10156,0.282029260361075
10157,0.8115569245456453
10158,0.9600916993259188
10159,0.5533496033786531
10160,0.3194609772800203
10161,0.4701415192722078
10162,0.6785193574069734
10163,0.5714694153903719
10164,0.3323355805515047
10165,0.1759329926608797
10166,0.3564158570407625
10167,0.5807677399753328
10168,0.10297690745580157
10169,-0.33952797535669843
10170,-0.04460419300806562
10171,0.38144980784642657
10172,0.5650321137546297
10173,0.3316203248142
10174,-0.28159226063501874
10175,-0.4553994048000578
10176,0.10631476756322344
10177,0.5130568635104891
10178,0.3254214417575594
10179,0.1244345795749422
10180,0.10393058177220782
10181,0.13873969432103594
10182,0.3773966920017
10183,0.6072322022556063
10184,0.39313231822240313
10185,0.09272490855443438
10186,0.2190867554782625
10187,0.20788108226048907
10188,-0.06558502796900312
10189,-0.0004967558742765554
10190,0.198105920517325
10191,0.2865592133640047
10192,0.4322329651950594
10193,0.39742385264623126
10194,0.03049765940892657
10195,-0.03912056568872968
10196,0.24364386912572344
10197,0.3864565980075594
10198,0.2796450745700594
10199,-0.19886101368677656
10200,-0.3798207152248625
10201,0.05529319163548907
10202,0.3788272034763094
10203,0.19762908335912188
10204,-0.25918091419947187
10205,-0.49068535450708906
10206,-0.20029152516138593
10207,0.03812705394017657
10208,-0.1871785033108
10209,-0.30185783985865156
10210,-0.01718605641138593
10211,0.05934630748021563
10212,-0.31783188465845624
10213,-0.602980505263925
10214,-0.5793770659328703
10215,-0.35407150868189374
10216,-0.16452873829615156
10217,-0.17048920277369062
10218,-0.31520928028833906
10219,-0.2768238890529875
10220,-0.23533905628931562
10221,-0.267287145888925
10222,-0.2913674223781828
10223,-0.3550251829983
10224,-0.5262097227932219
10225,-0.6971558440090422
10226,-0.5247792113186125
10227,-0.4306038725734953
10228,-0.4923542845608
10229,-0.3879269469143156
10230,-0.5526741850734953
10231,-0.808974157607675
10232,-0.5033215391994719
10233,-0.16071404103052656
10234,-0.4031857359768156
10235,-0.5488594878078703
10236,-0.41701401356470624
10237,-0.24344528797876874
10238,0.004510034286856257
10239,-0.2658566344143156
10240,-0.8099278319240812
10241,-0.6950100767971281
10242,-0.11827553395044843
10243,0.028113473617910945
10244,-0.38888062123072187
10245,-0.71360672596705
10246,-0.5445679533840422
10247,-0.34501160267603437
10248,-0.42130554798853437
10249,-0.5567273009182219
10250,-0.5827149260402922
10251,-0.5674561369777922
10252,-0.31902397755396406
10253,-0.04484261158716718
10254,-0.11994446400415937
10255,-0.20839775685083906
10256,-0.22484863880884687
10257,-0.06844605091822187
10258,0.05052482005345782
10259,-0.2932747710109953
10260,-0.5510052550197844
10261,-0.18741692188990156
10262,0.236252893173575
10263,0.3182688843845125
10264,0.26152526255834063
10265,0.3156462800143953
10266,0.3614226472018953
10267,0.30324851390111407
10268,0.15614425059545
10269,0.051955331528067195
10270,0.18141661998021563
10271,0.3456870209811922
10272,0.3285208832858797
10273,0.37405883189427813
10274,0.4200736176608797
10275,0.40266906138646563
10276,0.5209246766208406
10277,0.7018843781589266
10278,0.7028380524753328
10279,0.6303588044284578
10280,0.6425181519626375
10281,0.6170073639987703
10282,0.45774375315892657
10283,0.3144541871188875
10284,0.4033843171237703
10285,0.8461276185153719
10286,0.9085932862399813
10287,0.2636710297702547
10288,-0.14116371754419843
10289,0.15328322764623126
10290,0.6091395508884188
10291,0.8573332917331453
10292,0.8730689179538484
10293,0.556687463486075
10294,0.22004042979466876
10295,0.4403391968845125
10296,0.7135668885349031
10297,0.4372397553561922
10298,0.19643699046361407
10299,0.20430480357396563
10300,0.14255439158666094
10301,0.23172294017064532
10302,0.40505324717748126
10303,0.28369819041478594
10304,0.15709792491185626
10305,0.3807345521091219
10306,0.39432441111791094
10307,-0.07822121266138593
10308,-0.45420731190455
10309,-0.5455216277004484
10310,-0.4382332671047453
10311,-0.5781849730373625
10312,-0.7360180724025969
10313,-0.6528099882961516
10314,-0.6900032866359953
10315,-0.8518895018459562
10316,-1.0099610197902922
10317,-0.9439190733791594
10318,-0.39651001576197187
10319,-0.37958229664576093
10320,-1.2197693693996672
10321,-1.2023648131252531
10322,-0.3988942015529875
10323,-0.41963661793482343
10324,-1.3535221922756437
10325,-1.9004544127346281
10326,-1.4732083189846281
10327,-0.8106430876613859
10328,-0.5665024626613859
10329,-0.885268102920175
10330,-0.9613236296535734
10331,-0.5276402342678312
10332,-0.5381306517483
10333,-1.2622078764797453
10334,-1.7891129362941984
10335,-1.1902054655910734
10336,-0.5076130736233
10337,-0.8931359160305266
10338,-1.7891129362941984
10339,-2.0792683470608
10340,-1.649876486098886
10341,-0.9172161925197844
10342,-0.6103714812160734
10343,-1.068373571670175
10344,-1.4982422697902922
10345,-1.3282498228908781
10346,-1.3148983824611906
10347,-1.602431188857675
10348,-1.5661915648342375
10349,-1.2719830382229094
10350,-1.074334036147714
10351,-0.7665356505275969
10352,-0.6337365019680266
10353,-1.2257298338772062
10354,-1.8148621428371672
10355,-1.478691946303964
10356,-0.7033547270656828
10357,-0.3080567229152922
10358,-0.595351110732675
10359,-1.1706551421047453
10360,-1.2254914152981047
10361,-0.8421143401027922
10362,-0.7727345335842375
10363,-0.8585652220608
10364,-0.77464188221705
10365,-0.7410248625637297
10366,-0.7960995543361906
10367,-0.715752493178964
10368,-0.7107457030178312
10369,-1.055260549819589
10370,-0.9610852110744719
10371,-0.41200722340357343
10372,-0.3290375578762297
10373,-0.8030136931301359
10374,-1.3039311278225187
10375,-1.06455887440455
10376,-0.1547535765529875
10377,-0.04937256459009687
10378,-0.8681019652248625
10379,-0.9694298613430266
10380,-0.18241013172876874
10381,0.1110831391452547
10382,-0.5526741850734953
10383,-1.1260708678127531
10384,-0.6218155730129484
10385,0.32875930186498126
10386,0.4377165925143953
10387,-0.4916390288234953
10388,-1.1532505858303312
10389,-1.0037621367336516
10390,-0.4534920561672453
10391,-0.005980383193612493
10392,-0.034829031264901555
10393,-0.25989616993677656
10394,-0.12185181263697187
10395,0.061492074692129695
10396,-0.15809143666040937
10397,-0.13663376454126874
10398,-0.2196034300686125
10399,-0.4909237730861906
10400,-0.040551077163339055
10401,0.5919734131931063
10402,0.4639426362155672
10403,-0.08751953724634687
10404,-0.14926994923365156
10405,0.38288031932103594
10406,0.5838671815036531
10407,0.034789193832754695
10408,-0.36217774037134687
10409,-0.13830269459497968
10410,0.19953643199193438
10411,0.5051890504001375
10412,0.579575647079825
10413,0.46370421763646563
10414,0.3883639466403719
10415,0.14946853038060626
10416,-0.19361580494654218
10417,0.01333152171361407
10418,0.44773017283666094
10419,0.33924971934545
10420,0.025490869247793757
10421,0.15256797190892657
10422,0.31922255870091876
10423,0.190476525986075
10424,0.12777243968236407
10425,0.16687308665502032
10426,0.1530448090671297
10427,0.26081000682103594
10428,0.5693236481784578
10429,0.7974902283786531
10430,1.0056296479343172
10431,0.9796420228122469
10432,0.3914633881686922
10433,-0.0014504301906828054
10434,0.25127326365697344
10435,0.8220473420261141
10436,1.3258257996677156
10437,1.4784136902927156
10438,1.0854998719333406
10439,0.6325045716403719
10440,0.5209246766208406
10441,0.5252162110446688
10442,0.7672110688327547
10443,1.3146201264499422
10444,1.6813079011081453
10445,1.4550486695407625
10446,1.1033812653659578
10447,1.214961160385489
10448,1.413325418197989
10449,1.2714663636325594
10450,1.1031428467868563
10451,1.2287894379733797
10452,1.4598170411227938
10453,1.5096465241550203
10454,1.1307994019626375
10455,0.9677210938571688
10456,1.4588633668063875
10457,1.7089644562839266
10458,1.4939108979343172
10459,1.4006892335056063
10460,1.2764731537936922
10461,1.128892053329825
10462,1.2142459046481844
10463,1.2922087800143953
10464,1.4788905274509188
10465,1.5520850312350984
10466,1.4452735077975984
10467,1.508692849838614
10468,1.39210616465795
10469,1.2066165101169344
10470,1.4588633668063875
10471,1.6844073426364656
10472,1.798133004867911
10473,2.0298758637546297
10474,1.7330447327731844
10475,1.314143289291739
10476,1.2898245942233797
10477,1.0793009888767
10478,1.5260974061130281
10479,2.3770133149265047
10480,2.2458830964206453
10481,1.6946593415378328
10482,1.3093749177097078
10483,0.8077422272800203
10484,0.5547801148532625
10485,1.0676184785007234
10486,1.7814437043308016
10487,2.057055581772208
10488,1.7592707764743563
10489,1.1036196839450594
10490,0.7588664185642
10491,1.1176863801120516
10492,1.6641417634128328
10493,1.4037886750339266
10494,0.7343093049167391
10495,0.8356372010349031
10496,1.1298457276462313
10497,0.9376803528903719
10498,0.760535348617911
10499,0.9541312348483797
10500,1.1410514008640047
10501,1.1095801484225984
10502,0.9591380250095125
10503,0.8876124512790438
10504,0.955084909164786
10505,0.6952086579440828
10506,0.5128184449313875
10507,0.7793704163669344
10508,0.8790293824313875
10509,0.7803240906833406
10510,0.5976954590915438
10511,0.45845900889623126
10512,0.34854804393041094
10513,0.31230841990697344
10514,0.2987185608981844
10515,0.30873214122045
10516,0.26581679698216876
10517,0.14207755442845782
10518,0.2605715882419344
10519,0.3919402253268953
10520,0.03741179820287188
10521,-0.572462927138925
10522,-0.6950100767971281
10523,-0.00025833729517499293
10524,0.5674162995456453
10525,0.2827445160983797
10526,-0.2894600737453703
10527,-0.6392201292873625
10528,-0.7825096953274016
10529,-0.5812844145656828
10530,-0.36265457752955
10531,-0.45826042774927656
10532,-0.5908211577297453
10533,-0.6480416167141203
10534,-0.6811817992092375
10535,-0.8824070799709562
10536,-1.3404091704250578
10537,-1.2314518797756437
10538,-0.5061825621486906
10539,-0.26108826283228437
10540,-0.7777413237453703
10541,-1.2352665770412687
10542,-1.2047489989162687
10543,-1.0795792448879484
10544,-1.1131962645412687
10545,-1.0442932951809172
10546,-0.94248856190455
10547,-1.028557668960214
10548,-0.9377201903225187
10549,-0.9248455870510344
10550,-1.4383992064358
10551,-1.655836950576425
10552,-1.4388760435940031
10553,-1.4546116698147062
10554,-1.5309056151272062
10555,-1.7194947111965422
10556,-1.8789967406154875
10557,-1.5475949156643156
10558,-1.1601647246242766
10559,-1.436730276382089
10560,-1.9278725493313078
10561,-1.8325051176906828
10562,-1.1494358885647062
10563,-0.9136399138332609
10564,-1.6241272795559172
10565,-2.0871361601711516
10566,-1.8081864226223234
10567,-1.363774191177011
10568,-1.2088021147609953
10569,-1.2653073180080656
10570,-1.41551102284205
10571,-1.5547474730373625
10572,-1.3778408873440031
10573,-1.0569294798733
10574,-1.0681351530910734
10575,-1.4245709288479094
10576,-1.5671452391506437
10577,-1.1618336546779875
10578,-0.5507668364406828
10579,-0.5526741850734953
10580,-1.2538632262111906
10581,-1.4887055266262297
10582,-1.1930664885402922
10583,-1.322289358413339
10584,-1.860161672866464
10585,-1.8205841887356047
10586,-0.8323391783596281
10587,-0.07297600392115156
10588,0.025967706405996882
10589,-0.12280548695337812
10590,-0.7207592833400969
10591,-1.1222561705471281
10592,-0.7891854155422453
10593,-0.6444653380275969
10594,-0.5934437620998625
10595,-0.37791336659205
10596,-0.8528431761623625
10597,-1.2891491759182219
10598,-0.5438526976467375
10599,0.2007285248874422
10600,0.08843337413060626
10601,-0.1356800902248625
10602,-0.3543099272609953
10603,-0.5603035796047453
10604,-0.37767494801294843
10605,0.04575644847142657
10606,0.2546111237643953
10607,0.1485148560642
10608,0.12038146373021563
10609,0.06840621348607501
10610,-0.30710304859888593
10611,-0.6973942625881437
10612,-0.6313523161770109
10613,-0.3061493742824797
10614,-0.19743050221216718
10615,0.24054442759740313
10616,0.5843440186618563
10617,0.12801085826146563
10618,-0.16715134266626874
10619,0.07365142222630938
10620,0.2758303773044344
10621,0.23267661448705157
10622,0.03502761241185626
10623,-0.09085739735376874
10624,0.4231730591892
10625,0.6375113618015047
10626,0.01237784739720782
10627,-0.14926994923365156
10628,0.44248496409642657
10629,0.831345666611075
10630,0.5266467225192781
10631,-0.03745163563501874
10632,-0.022192846572518743
10633,0.18141661998021563
10634,-0.3733834135891203
10635,-0.709792028701425
10636,0.1435080659030672
10637,0.7943907868503328
10638,0.5976954590915438
10639,-0.03268326405298749
10640,-0.22222603443872968
10641,0.5075732361911531
10642,0.6072322022556063
10643,-0.48830116871607343
10644,-0.7894238341213469
10645,0.09749328013646563
10646,0.5466738831638094
10647,0.32375251170384844
10648,-0.18503273609888593
10649,-0.39984787586939374
10650,0.33567344065892657
10651,0.6615916382907625
10652,0.396470178329825
10653,0.14374648448216876
10654,-0.2792080748440031
10655,-0.3295143950344328
10656,0.02191459056127032
10657,0.28798972483861407
10658,0.6327429902194734
10659,0.4780093323825594
10660,-0.021477590835214055
10661,0.005940545761465632
10662,-0.005980383193612493
10663,-0.3264149535061125
10664,-0.24463738087427656
10665,0.03717337962377032
10666,0.2553263795017
10667,0.2910891663669344
10668,-0.16858185414087812
10669,-0.24964417103540937
10670,0.14517699595677813
10671,0.3559390198825594
10672,0.4124442231296297
10673,0.019530404770254695
10674,-0.3607472288967375
10675,0.005940545761465632
10676,0.2527037751315828
10677,-0.015755544936776555
10678,-0.17168129566919843
10679,-0.1044472563625578
10680,-0.02481545094263593
10681,-0.07702911976587812
10682,-0.13711060169947187
10683,-0.037690054214120305
10684,0.25127326365697344
10685,0.6432334076999422
10686,0.6699362885593172
10687,0.24483596202123126
10688,-0.1521309721828703
10689,-0.2570351469875578
10690,-0.190993200576425
10691,0.23243819590795
10692,0.5037585389255281
10693,0.16305838938939532
10694,-0.22747124317896406
10695,0.09725486155736407
10696,0.9064475190280672
10697,0.9369650971530672
10698,-0.02004707936060468
10699,-0.6680687773586516
10700,-0.017424474990487493
10701,1.2986460816501375
10702,1.3320246827243563
10703,0.015000451767325007
10704,-0.5243023741604094
10705,0.20740424510228594
10706,1.0003844391940828
10707,1.0440150391696688
10708,0.3442565095065828
10709,0.04408751841771563
10710,0.7700720917819734
10711,0.9782115113376375
10712,0.4246035706638094
10713,0.543097604477286
10714,0.5359450471042391
10715,0.23720656748998126
10716,0.5335608613132234
10717,0.8835593354343172
10718,1.0900298249362703
10719,1.012782205307364
10720,0.3711978089450594
10721,0.18976127024877032
10722,0.7803240906833406
10723,1.3382235657809969
10724,1.1818209778903719
10725,0.27082358714330157
10726,-0.10110939625513593
10727,0.45583640452611407
10728,0.9195605408786531
10729,0.9224215638278719
10730,0.793198693954825
10731,0.7619658600925203
10732,1.0974208008884188
10733,1.191596139633536
10734,0.5745688569186922
10735,0.3578463685153719
10736,0.6820956360934969
10737,0.8134642731784578
10738,1.050452340805411
10739,1.2643138062595125
10740,0.9064475190280672
10741,0.6830493104099031
10742,0.6360808503268953
10743,0.4854003083347078
10744,0.8566180359958406
10745,1.1334220063327547
10746,0.8175173890231844
10747,0.6751814972995516
10748,0.7045069825290438
10749,0.8277693879245516
10750,1.3031760346530672
10751,1.2795725953220125
10752,0.6975928437350984
10753,0.8022585999606844
10754,1.287440408432364
10755,1.0964671265720125
10756,0.5683699738620516
10757,0.47300254222142657
10758,0.7173815858005281
10759,1.1980334412692781
10760,1.2838641297458406
