,MYG004_EW 100.0(Hz) unit:(gal)
9230,56.977492303735076
9231,2.449154559481329
9232,-75.77635019478623
9233,-153.32408655399533
9234,-194.20956150604346
9235,-173.54681876052896
9236,-116.80447986048088
9237,-79.16963031672528
9238,-60.00888320067146
9239,-1.3467288654157343
9240,105.51940424243043
9241,197.60143684889863
9242,240.84610375418578
9243,259.53070113713494
9244,270.4098666102949
9245,251.4925835388645
9246,188.35360727890554
9247,107.05183287746904
9248,20.05147818156538
9249,-85.38937583171446
9250,-185.89437675282397
9251,-250.27857015767984
9252,-301.99122086502564
9253,-374.43001641283996
9254,-453.34723802305587
9255,-500.0783861298645
9256,-501.73698493386155
9257,-465.5438990293603
9258,-384.22056791563944
9259,-263.01668505489164
9260,-144.77114394469828
9261,-76.3266803789871
9262,-49.441656034685266
9263,12.15221117124426
9264,140.65621124499773
9265,292.376156428064
9266,449.43836213195584
9267,551.5271473850167
9268,464.9496846624564
9269,227.9925970441577
9270,82.72508306456183
9271,119.71006113503876
9272,145.30992501462265
9273,38.1851113593641
9274,-60.3360380106342
9275,-46.230339925264246
9276,4.443150445785198
9277,41.00840664766653
9278,97.32278140677496
9279,185.47198206324543
9280,291.4320992341987
9281,373.8656010305644
9282,379.90782067968235
9283,356.98415922810756
9284,348.7019435642642
9285,279.23417018599514
9286,151.86823771666627
9287,89.00125644406008
9288,144.1617130750054
9289,230.92367589388195
9290,214.44166728963538
9291,119.12422577766363
9292,82.29204675602588
9293,82.10627861781062
9294,28.571451701486332
9295,-39.07985165635007
9296,-92.46314756573426
9297,-178.7483266305566
9298,-295.0531296142074
9299,-415.35923881040634
9300,-516.0436676602358
9301,-507.2510651320125
9302,-346.5426049473151
9303,-153.48385983327947
9304,-39.88062011561932
9305,21.13438596338001
9306,73.74671239812332
9307,121.63811884259044
9308,179.48809234148518
9309,225.4431988060566
9310,207.3666275137165
9311,113.29693923043982
9312,-35.966174773158244
9313,-157.61640838238236
9314,-176.72199567582618
9315,-148.99625955243405
9316,-128.51801690323575
9317,-87.55709345819234
9318,-19.02767108524277
9319,68.50272512447648
9320,155.13281158584869
9321,198.89166948121292
9322,206.09541550988845
9323,224.4205230144483
9324,267.54853006502003
9325,273.7067755479038
9326,177.8326636422358
9327,35.97998649686335
9328,-72.62399803367245
9329,-176.0835365796392
9330,-280.8485242607092
9331,-331.3723856876672
9332,-336.13134693491577
9333,-308.94833274433006
9334,-219.38843547513267
9335,-109.7497287549473
9336,-31.34733215575803
9337,62.79653657861485
9338,170.03103585814387
9339,200.67200030752173
9340,145.1133785202652
9341,59.33985436172179
9342,-24.59564306410464
9343,-68.53709899293644
9344,-65.27696327040083
9345,-68.21057820392325
9346,-86.81085080058354
9347,-95.96167516529698
9348,-128.7805015763454
9349,-218.98773423502328
9350,-327.8225023911917
9351,-385.67310991103597
9352,-367.41901275282464
9353,-306.49340362771045
9354,-242.74259715144524
9355,-182.3679522314815
9356,-94.22762786830458
9357,30.96678284884914
9358,154.77902789600526
9359,260.58571199716977
9360,308.9336135253058
9361,230.5635519945431
9362,90.65478308046087
9363,-15.25144230978145
9364,-150.12101271691833
9365,-326.9621359626657
9366,-394.2919906990852
9367,-280.42246218261823
9368,-84.28744742141362
9369,67.6493329263954
9370,137.73400868856703
9371,154.83291967671616
9372,122.28482021112143
9373,66.61968290434214
9374,63.33355232287539
9375,86.91659556197196
9376,37.249296437842794
9377,-72.40209070133338
9378,-128.83692944085445
9379,-84.2792051490696
9380,-14.042364359008324
9381,12.493948463046419
9382,18.212183406949315
9383,17.3156777842995
9384,-22.397492432048832
9385,-99.21547067833718
9386,-158.30939328022978
9387,-146.87545947622215
9388,-93.60692135870474
9389,-61.585059281228354
9390,-41.532244689171506
9391,-22.530636831452266
9392,-29.639913738646325
9393,-52.06460070293299
9394,-72.1624307824072
9395,-67.16571167908103
9396,-12.826946198739797
9397,31.04096329994534
9398,16.79451256377747
9399,-5.339158784670257
9400,-22.034832448911846
9401,-55.88204084011443
9402,-86.34357736077243
9403,-113.00542633083612
9404,-159.22301746851718
9405,-217.19535701067318
9406,-267.6944916205991
9407,-310.53084903438236
9408,-338.76887408500295
9409,-303.7740877751326
9410,-177.508181653256
9411,-29.75657359336171
9412,55.49705338655875
9413,92.826304832636
9414,128.62312764367462
9415,147.16697237582585
9416,116.97806486347011
9417,59.388039953886846
9418,30.644700206482725
9419,37.71783791955299
9420,34.797537425970916
9421,20.61765888950476
9422,22.01123693659408
9423,22.40179384151083
9424,16.074898786049364
9425,36.56391979138986
9426,68.57880763842131
9427,70.13532906954245
9428,86.31237359706017
9429,178.21434425385897
9430,312.72822890830383
9431,425.45968982034617
9432,458.1586862719315
9433,339.68679968275234
9434,103.19191333666842
9435,-83.34402424849783
9436,-164.54625736085654
9437,-252.30490111241028
9438,-386.89994044839625
9439,-523.3970426330028
9440,-622.4139963855415
9441,-584.9465283724645
9442,-372.9825465850397
9443,-130.59126540823215
9444,51.28525221876332
9445,225.9764104246199
9446,408.5211861324307
9447,514.9257519890117
9448,463.9054521585637
9449,337.40622632725626
9450,273.3403114390696
9451,212.478738429859
9452,72.23774253821769
9453,-42.35393583977557
9454,-63.0249208576341
9455,-73.71958623447789
9456,-90.98968287900287
9457,-59.38183648157623
9458,-25.847200418496957
9459,-54.19681315623663
9460,-118.19235171902434
9461,-173.32871555388712
9462,-183.7456797548323
9463,-123.76095771883575
9464,-29.802857122678144
9465,39.57805538550388
9466,80.89466458323933
9467,108.88985961018602
9468,120.53936053703731
9469,68.6276272515359
9470,-95.0233241599775
9471,-262.20450421853064
9472,-312.7004687237088
9473,-326.77066163590456
9474,-353.66456227349994
9475,-336.8547648383411
9476,-330.2026170357655
9477,-363.89132018958304
9478,-335.44470224656374
9479,-226.10081526791456
9480,-101.6298224541862
9481,15.697022300123415
9482,100.53473153714552
9483,143.59299628326784
9484,195.9124050393236
9485,266.38700368546245
9486,321.9443574308199
9487,381.874553665156
9488,456.5850462751728
9489,485.1457879891093
9490,409.3270267592963
9491,238.89268520865247
9492,39.19257064818345
9493,-142.2515446912256
9494,-311.0843493233309
9495,-427.19450787547294
9496,-403.87838745613277
9497,-280.1935806198342
9498,-190.06243047510114
9499,-146.62819130590148
9500,-47.49330965674828
9501,135.86808503407028
9502,338.42446397221784
9503,523.5915503273269
9504,631.9133955353172
9505,535.3577111088935
9506,310.8369444158254
9507,228.50932411803294
9508,279.12068043602744
9509,265.1170597235335
9510,194.40977538891337
9511,127.53451367331414
9512,67.48131737476726
9513,40.331272273557616
9514,46.907971583137915
9515,88.07495183678188
9516,119.03609686567755
9517,37.32474493083808
9518,-130.05488368492115
9519,-204.26576778670028
9520,-111.01586859117904
9521,-94.17944227613953
9522,-299.22752354598
9523,-455.32157925992396
9524,-514.1587233772528
9525,-610.0550260161548
9526,-511.74817572710106
9527,-230.46034331695284
9528,-79.44479540882571
9529,65.75551235011888
9530,406.3052829137878
9531,755.6387797123864
9532,811.2741180345372
9533,492.89859616008664
9534,168.75601972861855
9535,265.82018895657353
9536,595.5288353040548
9537,582.5104831471463
9538,129.47208169510893
9539,-219.91720894704918
9540,-237.28114069210613
9541,-340.87889580507266
9542,-668.3183811741496
9543,-977.8993984575285
9544,-1123.1136546773628
9545,-886.0297628691562
9546,-202.16018421327732
9547,465.8417521384594
9548,628.2081771062044
9549,441.58220854620345
9550,360.48902703716567
9551,428.8631142774779
9552,531.4660905206159
9553,654.4503042076725
9554,752.7355977844419
9555,764.2050367616238
9556,465.5247416636893
9557,-141.9199517346161
9558,-524.4672699958265
9559,-514.2195893884086
9560,-447.3950493487726
9561,-370.7609371778509
9562,-324.9079080861555
9563,-522.7535113692195
9564,-848.0861451229745
9565,-1147.5228272137103
9566,-1268.488318197431
9567,-797.807015782539
9568,47.35876047826098
9569,502.7943951405098
9570,625.4990055888193
9571,825.788125611411
9572,918.4382409886673
9573,717.1346874468112
9574,429.7222126641048
9575,301.20172804566334
9576,282.6553472297139
9577,240.59312939531924
9578,188.33395262946982
9579,-19.276841318412057
9580,-409.09194172420166
9581,-575.7519565622327
9582,-315.51425369776814
9583,51.61874723822146
9584,212.29360431259326
9585,281.9331973681877
9586,366.81148394598034
9587,281.91227467685286
9588,157.7525861493487
9589,287.0668649966145
9590,504.0649731233883
9591,612.4438802168373
9592,586.5320780300797
9593,421.29480620281674
9594,319.68153666191097
9595,308.58553602400826
9596,199.318999601203
9597,85.228831794296
9598,53.73574318873612
9599,39.7283183505449
9600,44.34462488414697
9601,5.264207575439734
9602,-137.89899087263225
9603,-307.47360001569956
9604,-409.7234265899437
9605,-432.3662167608722
9606,-452.8444594100705
9607,-527.8916171442931
9608,-603.3737132499003
9609,-617.0666636971196
9610,-581.3161244153974
9611,-521.3066755623688
9612,-444.2401611038607
9613,-361.31465905065176
9614,-259.913786527842
9615,-120.86221393753806
9616,18.183652464220007
9617,110.84961836521472
9618,158.04677186993536
9619,181.64122748612365
9620,224.5828323775306
9621,316.9184733638149
9622,426.17486545142754
9623,499.41696554230924
9624,481.905940936959
9625,329.66546455432024
9626,103.94513022472215
9627,-50.804801076196654
9628,-128.5002643166486
9629,-272.49403020861826
9630,-502.6639235620893
9631,-740.6170580921156
9632,-963.2706330887878
9633,-1075.9114290050459
9634,-970.5720183436925
9635,-720.8229240474711
9636,-468.84207600886833
9637,-258.0681515437305
9638,-50.62283706367862
9639,190.46109291517712
9640,450.1446614697436
9641,660.8412353790376
9642,776.9044763809136
9643,831.459443005048
9644,873.2306452236038
9645,880.1262570708028
9646,783.7049850856815
9647,578.5637027362587
9648,339.51941815207374
9649,134.39652241018752
9650,-32.71174523916849
9651,-184.80956690816072
9652,-292.9741749206652
9653,-338.08856960614634
9654,-369.7674263499215
9655,-369.41237461817894
9656,-274.3060620824041
9657,-132.57448293839383
9658,-16.83395859983374
9659,37.286069652916126
9660,-8.43381503937588
9661,-109.10683151211356
9662,-161.99051891326008
9663,-136.2315157753416
9664,-59.86813054987354
9665,19.925308012606884
9666,91.19306686662048
9667,208.36838061398998
9668,364.8244622901214
9669,487.7693666783066
9670,548.1852229599905
9671,484.96699408133895
9672,255.14200812441777
9673,43.271861437524976
9674,18.89375592770501
9675,12.197226658661615
9676,-128.29991369659393
9677,-289.46867309065755
9678,-420.7465148186493
9679,-531.8637583931624
9680,-532.7038361513031
9681,-374.97273834564635
9682,-127.03377386036217
9683,70.82894798833941
9684,159.83788105238636
9685,211.61329983373665
9686,229.66514430904468
9687,170.31634528543694
9688,79.08136466755441
9689,9.308627212556548
9690,-38.07619649322797
9691,-90.18954844068317
9692,-166.62140792870156
9693,-220.639992829525
9694,-185.45500023479264
9695,-79.24824891446826
9696,20.080643145244228
9697,84.14021782393552
9698,146.92224028930335
9699,211.1327119539852
9700,236.58738503612437
9701,222.73592935152004
9702,208.9840149559935
9703,211.67289780299342
9704,205.49563169162343
9705,154.2794193877676
9706,54.63288283233548
9707,-58.463140125692505
9708,-151.70733313266786
9709,-225.88271206127274
9710,-294.38423751244255
9711,-358.41528124840454
9712,-434.3221713902036
9713,-544.2702803337646
9714,-652.3841666703058
9715,-673.7842757801355
9716,-557.0134673985727
9717,-337.6149559568398
9718,-109.08844490457689
9719,73.05119141647775
9720,211.98864023586444
9721,302.9452856568988
9722,364.19614752912713
9723,448.4683100791594
9724,528.0277949112595
9725,530.9797964523185
9726,478.52914535970797
9727,424.97022564730116
9728,350.301578419954
9729,237.40844216577892
9730,146.85947221529887
9731,105.48960525780203
9732,27.354131478369187
9733,-177.2336505821051
9734,-462.98625851891524
9735,-635.32202889723
9736,-544.2379452653381
9737,-289.8110444034092
9738,-69.30743444662777
9739,60.48806630133906
9740,130.57718021015748
9741,198.60255592822259
9742,323.97512653219707
9743,486.7492269704964
9744,615.7788304114187
9745,605.8075829380002
9746,376.770051000408
9747,55.172434660394174
9748,-140.34631173785735
9749,-182.08200878323888
9750,-183.3259578862367
9751,-275.953882530259
9752,-554.8755487567232
9753,-909.4365482842805
9754,-1151.0834888663278
9755,-1220.3838807139184
9756,-1010.1945235642567
9757,-542.4259133915522
9758,-184.51284510377593
9759,-80.95122918493318
9760,28.707766205637473
9761,242.44066644227934
9762,414.11388492832464
9763,481.4988994873542
9764,470.23234721402514
9765,398.72619648298445
9766,320.304779255309
9767,242.43179014898575
9768,97.49523510504989
9769,-94.74118483743213
9770,-251.1959984716645
9771,-330.10117368383914
9772,-281.42231322004307
9773,-105.53856160810142
9774,68.2472146818118
9775,175.62753877973503
9776,274.0783118243344
9777,324.3029153631094
9778,253.55251760392053
9779,138.89933919382187
9780,68.87426140090703
9781,19.903117279372978
9782,-24.017415958123994
9783,-25.85924681653822
9784,11.207519956429392
9785,48.317400153965735
9786,83.28302150015719
9787,136.46406472663804
9788,196.73536423182674
9789,226.32575596781655
9790,201.5647018044743
9791,130.48714923532276
9792,60.94075725931074
9793,37.599910022938516
9794,26.938213735470825
9795,-13.948529258476377
9796,-62.61090517758437
9797,-109.97987835963039
9798,-164.44671607177872
9799,-208.68045565834856
9800,-228.2850174390805
9801,-199.35337346966296
9802,-109.46124922290652
9803,-9.629578550208663
9804,39.54445227517825
9805,50.59226732091591
9806,85.9814146614002
9807,164.05729047157627
9808,271.7635013375632
9809,402.4238066607028
9810,476.8077784817064
9811,405.30099372971614
9812,243.78035270865774
9813,94.14443438673003
9814,-23.302874347992212
9815,-100.93747157728832
9816,-137.84573311287087
9817,-179.35635272116562
9818,-225.1688044720905
9819,-222.8964733889385
9820,-167.11340818554473
9821,-69.46974380971005
9822,54.43633633797802
9823,144.90605366976556
9824,162.29154212710685
9825,115.09819274808348
9826,42.21621655654057
9827,5.4930891382237395
9828,18.09615757318346
9829,35.63761518411165
9830,27.69079660257502
9831,-5.18065354728521
9832,-38.5485421006354
9833,-41.904414986551586
9834,-19.2032948882654
9835,1.1963291631899313
9836,12.481902065005155
9837,29.460349072741668
9838,73.5190988772384
9839,156.23410597519998
9840,245.95631260747965
9841,294.0854769080243
9842,288.0965150186678
9843,245.13081733117832
9844,190.41924753250746
9845,126.85547723635659
9846,26.330187644861795
9847,-109.65335757061719
9848,-241.76683891010293
9849,-347.5164611258088
9850,-427.00747169535856
9851,-482.9471400732887
9852,-505.90440463518917
9853,-474.50007896256494
9854,-368.640137101639
9855,-201.60668392432876
9856,-36.49938639172154
9857,112.63819146386757
9858,300.6805628251413
9859,507.03219116723636
9860,647.7930842375006
9861,680.1078639936645
9862,606.6590730732328
9863,477.0144693112565
9864,342.0149246094639
9865,212.83949635014736
9866,106.84514204791894
9867,41.21636551911571
9868,-3.3990546790773024
9869,-63.14411679614766
9870,-141.98525589241873
9871,-201.19330226522854
9872,-223.61164902001983
9873,-223.370087038245
9874,-194.0288655354245
9875,-137.22946474991784
9876,-98.13192887557302
9877,-100.83856430916005
9878,-101.26335834535197
9879,-72.78440533390611
9880,-45.03711249822962
9881,-15.638195089000963
9882,29.825545139676812
9883,65.80242990038485
9884,92.27724269033419
9885,135.46104358446547
9886,194.99053857869217
9887,252.07081064484515
9888,270.6723512834045
9889,222.58503236552949
9890,151.7186087725748
9891,116.69021935237888
9892,93.29040816769941
9893,52.72257771137092
9894,17.621275881977866
9895,-24.982395843324152
9896,-103.70243693823305
9897,-194.46253586491
9898,-269.7620339370496
9899,-326.92029057999605
9900,-361.2087775520786
9901,-357.96385833233194
9902,-296.3160993456915
9903,-175.78808281715348
9904,-28.394696593749405
9905,118.84018439226962
9906,248.74156663880964
9907,328.0195461693139
9908,332.991538455608
9909,263.31770826873844
9910,133.11389802926774
9911,-5.883148759375732
9912,-119.37543481086632
9913,-244.04107205610353
9914,-375.0608672576324
9915,-435.2985636524955
9916,-404.0635215733985
9917,-305.9227847731243
9918,-148.12701683061448
9919,19.519534604901168
9920,138.81501440753306
9921,231.23815028485387
9922,313.4649612516695
9923,343.51501817607596
9924,325.35665818124517
9925,308.24316471125655
9926,280.3665316018739
9927,199.20931397693255
9928,75.80728048412891
9929,-50.98486302586606
9930,-161.76480745522377
9931,-249.74535853911652
9932,-287.95843518885283
9933,-233.949994623222
9934,-108.53114048993108
9935,-0.2853777958854735
9936,66.22278578993
9937,149.1685765135242
9938,247.69543207206834
9939,286.11266346755656
9940,229.43245862056344
9941,113.04650095537146
9942,2.3401029561604183
9943,-64.66132892839731
9944,-118.99248615734405
9945,-194.28691206188736
9946,-265.42723270504337
9947,-303.2795514344913
9948,-307.6168887502957
9949,-282.1127620340923
9950,-241.03581275528308
9951,-204.81736601280022
9952,-159.5076928748607
9953,-76.06546374777655
9954,33.480675913775954
9955,128.3447924468265
9956,169.71085527862607
9957,130.1771129909976
9958,35.61605847182729
9959,-37.18159293342677
9960,-57.96543368030346
9961,-58.94563006829257
9962,-43.62261175980548
9963,-1.82161055662133
9964,33.134500475327016
9965,36.72179100782536
9966,16.434388664438647
9967,-10.586950184014338
9968,-14.16536442321912
9969,2.622242278705798
9970,-2.1069199839144126
9971,-16.912577197576727
9972,10.980540456494007
9973,75.18657397452908
9974,135.08823926613584
9975,187.47675630569148
9976,236.37245193423024
9977,277.28899391280584
9978,319.9693821730022
9979,347.0915303524321
9980,298.909108292126
9981,158.87733931383298
9982,18.261003020063907
9983,-43.66001899582835
9984,-96.08213914570962
9985,-204.70831440947933
9986,-314.9842121839526
9987,-387.08824467040967
9988,-409.5693594992054
9989,-371.06082908698346
9990,-304.9172275471536
9991,-224.64446914682077
9992,-114.40344252457223
9993,9.756880023881457
9994,119.54394764625923
9995,183.49066659593237
9996,164.27475965726856
9997,65.19186772597766
9998,-51.2473476989757
9999,-137.64348042996758
10000,-213.67907682452335
10001,-288.6514200867002
10002,-319.4261629564311
10003,-280.8485242607092
10004,-187.5466353473257
10005,-76.12506171703333
10006,15.411712872830334
10007,95.17662049258145
10008,175.52672944875815
10009,221.85400621070966
10010,233.43059472836381
10011,250.12436632975678
10012,263.14145044476624
10013,252.90201210969232
10014,225.504698838162
10015,156.56823501560766
10016,46.560528102789895
10017,-27.365680592645692
10018,-45.678107678214744
10019,-65.61236035270758
10020,-81.50853359957901
10021,-79.86007913077454
10022,-99.23575934872247
10023,-119.60114626890262
10024,-82.4804877152241
10025,6.349017420102983
10026,91.57030933159689
10027,150.67374224773258
10028,203.3145996252052
10029,231.71430001795855
10030,220.94101604337177
10031,211.3381347416362
10032,198.61840645196108
10033,143.80285721756564
10034,74.41116635324143
10035,39.26231295263287
10036,30.065205058603
10037,10.596323761072657
10038,-15.919700390596798
10039,-20.23738305696543
10040,-12.608842992097973
10041,-21.35199188625707
10042,-39.4114446129596
10043,-47.31388172802842
10044,-42.13583263313376
10045,-28.49550592472629
10046,-3.2506937768849014
10047,34.88820242175516
10048,68.92054493022347
10049,87.56710105620019
10050,97.568147514247
10051,105.13518754700907
10052,110.10844787520224
10053,99.4537258181795
10054,67.81734847802355
10055,42.5370311570079
10056,39.4899264735178
10057,44.74849622900406
10058,54.21316096373988
10059,60.202756874045974
10060,44.44416617322477
10061,15.570218110215379
10062,-14.386003713659104
10063,-56.04878834984349
10064,-102.95873036442242
10065,-116.53819106167401
10066,-71.56645108983943
10067,2.6577474518800486
10068,59.99226191879863
10069,97.81224557981997
10070,130.5397729741346
10071,147.02621972502791
10072,127.99037473603352
10073,73.67253194702712
10074,11.850417199263136
10075,-32.473353362141395
10076,-68.95111467298618
10077,-101.17649747526497
10078,-95.94709268345756
10079,-39.100774347684904
10080,22.548252680854613
10081,38.02153395438273
10082,34.33216604900842
10083,63.88768663277351
10084,105.66205895607696
10085,128.73217924699554
10086,140.43113380791095
10087,122.01219120281915
10088,53.554413197167634
10089,-41.65144062768505
10090,-129.75055362914185
10091,-196.64103184753006
10092,-260.5528796449785
10093,-334.4353408948958
10094,-388.3556525485405
10095,-397.9528276617302
10096,-377.4485901536008
10097,-344.34508833620885
10098,-300.0954982259005
10099,-237.96968744330675
10100,-154.59593257877293
10101,-66.77705683701289
10102,-1.7461620636260484
10103,34.657418796122535
10104,55.431749228756104
10105,68.29032810638053
10106,72.84703667072581
10107,69.6027514719287
10108,69.12343163407633
10109,82.97044917203388
10110,102.92245443311384
10111,112.28884592067094
10112,104.49609442987257
10113,83.56959896934934
10114,61.72123704819471
10115,42.76337663599375
10116,9.397390145492174
10117,-49.354161143648724
10118,-98.25429491883428
10119,-91.06639941389724
10120,-56.50845353826013
10121,-59.45791899552104
10122,-97.71791319552328
10123,-141.67965779474036
10124,-185.05746909943093
10125,-204.20236569174625
10126,-179.79826532299515
10127,-129.94012589305436
10128,-76.40276289293193
10129,-25.740050878024665
10130,37.624002819021044
10131,119.70308690459382
10132,179.0588601586465
10133,197.24004490766075
10134,206.88794169681367
10135,202.5632848000001
10136,146.83601344016586
10137,64.37271265917174
10138,0.5692824440946929
10139,-83.63440584338724
10140,-216.74837224124735
10141,-326.6425894040974
10142,-353.76537160447685
10143,-298.2143580686148
10144,-204.14276772248948
10145,-120.61304370436875
10146,-32.35098731888013
10147,65.52663078733488
10148,149.0601589311528
10149,228.16378270053352
10150,298.1730099697099
10151,345.5927048277191
10152,380.22673321730105
10153,379.4988771672289
10154,294.8767350530505
10155,151.10614453531898
10156,27.40358511243332
10157,-76.57521659120685
10158,-191.85163759470353
10159,-268.31266204640076
10160,-277.0963882813304
10161,-242.1199885789968
10162,-147.8543878223122
10163,-12.804121444556351
10164,110.7373966571461
10165,221.05577383523857
10166,295.32181775962766
10167,321.69328513480195
10168,335.33678194795715
10169,321.7408367060175
10170,268.27575209414266
10171,204.33283727016675
10172,127.06597219160393
10173,27.104961245199895
10174,-60.96308472972943
10175,-102.0463742180341
10176,-117.36241829607624
10177,-145.76465477262775
10178,-176.2395057332261
10179,-181.23749287845135
10180,-159.45253305225071
10181,-129.9864094223708
10182,-123.32792141029981
10183,-131.01605944442406
10184,-116.67196948202701
10185,-94.00445249406644
10186,-76.84847962045868
10187,-35.41330850515921
10188,28.389487688968302
10189,87.94561156307567
10190,138.3046275431532
10191,156.47947208267203
10192,112.09927365675843
10193,40.51894247462151
10194,-5.17177725399165
10195,-58.58740823180237
10196,-152.63680784469378
10197,-222.63018459013162
10198,-237.86380594473354
10199,-238.12882670164134
10200,-218.59273918345974
10201,-155.51843306035389
10202,-69.29031588099018
10203,13.699222288122304
10204,107.39737429496844
10205,215.57973489406
10206,291.04407841308006
10207,323.54082218176205
10208,340.1153978446415
10209,318.0926801623633
10210,236.81563257795884
10211,133.88233142011043
10212,37.41160580092508
10213,-68.84776925821113
10214,-184.1952006080563
10215,-271.50939567398234
10216,-297.41549167219415
10217,-247.709517270143
10218,-151.133544173334
10219,-63.31783853632167
10220,12.323396827620112
10221,111.2515876472232
10222,225.81093095678992
10223,308.8917681426362
10224,334.18032773599583
10225,295.7434416910719
10226,187.7703080053286
10227,43.652908028198624
10228,-75.5297160454151
10229,-161.1783380768991
10230,-229.20307977401467
10231,-237.55123361661023
10232,-153.97142194347586
10233,-33.49349306995154
10234,61.141107879365435
10235,118.1503695991699
10236,140.15977284150776
10237,114.70826986411626
10238,50.030524759623304
10239,-1.068393668567598
10240,-30.239697556911334
10241,-78.07087201117214
10242,-137.145139963629
10243,-190.3851471384171
10244,-238.44710521831053
10245,-259.60311626256726
10246,-258.09795052835887
10247,-261.13934902330317
10248,-260.2041681227314
10249,-237.59054291548173
10250,-189.57043021825794
10251,-123.76412782358346
10252,-60.55540925917509
10253,-6.270535559544783
10254,50.32280841736133
10255,111.92111376993763
10256,174.3049710789942
10257,236.01549813963913
10258,288.84402571817566
10259,306.245998720205
10260,252.2090272118449
10261,134.30395535155466
10262,31.860752387700792
10263,-15.508220794345224
10264,-80.70269297271344
10265,-204.41095858414496
10266,-332.2543088284776
10267,-424.12267637495074
10268,-463.5480010802078
10269,-440.4125766314866
10270,-359.90396243792486
10271,-222.66759182615448
10272,-70.36878551615803
10273,48.94444687306098
10274,165.54914176584433
10275,289.83817056705465
10276,367.8011906482126
10277,393.30024519681956
10278,393.18612142590234
10279,333.5780078339327
10280,178.22385456810207
10281,8.311312258929844
10282,-76.45411858984468
10283,-129.00557901343214
10284,-212.02555018812254
10285,-270.9032716462219
10286,-281.41977713624493
10287,-258.57156417766544
10288,-206.89568668539295
10289,-173.43523107340988
10290,-177.55509920352196
10291,-168.62237804545038
10292,-111.4901162614351
10293,-23.635101325551265
10294,66.74331698950249
10295,165.10279101736802
10296,268.2605355913537
10297,344.5231114858448
10298,401.0175481946227
10299,450.07745524909234
10300,454.45283382186915
10301,403.7305238377051
10302,333.16906432147925
10303,250.26511898055472
10304,142.1563048116098
10305,25.362037654913937
10306,-64.42040096757205
10307,-119.77296594622803
10308,-161.49978669831597
10309,-188.49322862498917
10310,-184.40696360520272
10311,-156.26404169701314
10312,-126.34776319295969
10313,-106.40653628802193
10314,-71.80167286211883
10315,7.645590261912654
10316,102.62763469157765
10317,171.20207255194458
10318,211.03317066490737
10319,208.47045798686597
10320,154.1944605805292
10321,85.0411615932321
10322,22.550788764652772
10323,-37.04084028262885
10324,-69.92623889337898
10325,-70.65980113199697
10326,-68.61825367447759
10327,-46.19990691968631
10328,12.940933232472247
10329,60.049323804257256
10330,87.23170397389343
10331,129.2064269172516
10332,160.78637639289846
10333,147.05221458395906
10334,100.73000998960389
10335,43.210361405419576
10336,-10.311151070964357
10337,-49.101186784782186
10338,-68.0552430712859
10339,-70.45437834434595
10340,-77.55477895824644
10341,-98.23210418560036
10342,-110.20812590146485
10343,-96.55194866931889
10344,-61.90270377694799
10345,-30.19151196474628
10346,-26.40704091694094
10347,-38.613846258438045
10348,-43.02409598343955
10349,-41.98239956334503
10350,-48.90400626947519
10351,-80.79462601039677
10352,-134.84871608439445
10353,-173.60958683453342
10354,-178.4516048261718
10355,-161.17326590930278
10356,-123.38625133765751
10357,-61.49566232734318
10358,18.02007505923864
10359,99.81892188511465
10360,161.4844334583422
10361,196.6542095502856
10362,211.90748555432327
10363,190.4858197322092
10364,128.68462767578004
10365,65.7130329464997
10366,11.873875974396121
10367,-57.419541642749365
10368,-131.18978118459808
10369,-174.01536024223915
10370,-166.8699441409213
10371,-111.4114976636921
10372,-37.442175543687796
10373,12.869288865174207
10374,24.74703733385996
10375,15.638058351816177
10376,10.544968064159903
10377,14.808758949817621
10378,18.143709144398976
10379,15.963945119879831
10380,2.4009689673162757
10381,-18.361949088225575
10382,-30.542759570791542
10383,-50.397125605642316
10384,-97.49600586318422
10385,-130.05932183156793
10386,-105.28178312353764
10387,-64.56368970216812
10388,-55.243581743927464
10389,-52.009440880323
10390,-32.53231731044863
10391,-0.39823352490362396
10392,38.29226089983639
10393,52.266716648651524
10394,35.274321180025126
10395,17.936384293899334
10396,7.32033751479854
10397,2.3762421502842077
10398,25.90475958772033
10399,87.1175802029762
10400,143.14030532529617
10401,167.5310912541069
10402,183.43550677332237
10403,181.8561605880178
10404,140.15660273676008
10405,75.49217207220744
10406,6.127744108713459
10407,-50.37430085145887
10408,-65.17615393942394
10409,-33.776900434396
10410,22.649062011831504
10411,85.56042475090551
10412,145.99973980772236
10413,194.58349712908736
10414,211.5999853937963
10415,190.672221891374
10416,152.36277405730763
10417,111.54957749350709
10418,82.00546928683372
10419,82.70542841512608
10420,94.02967659486326
10421,82.0365363133612
10422,58.27469916649429
10423,41.41354603442271
10424,19.119467385741313
10425,-9.450784642438332
10426,-25.730540563781563
10427,-30.64356890176843
10428,-36.97426808292714
10429,-39.92056343544036
10430,-32.97105980753044
10431,-26.107149007808435
10432,-24.626076069682572
10433,-30.79192980396083
10434,-56.90852075741998
10435,-102.210585643965
10436,-155.10441738030417
10437,-207.03580531524133
10438,-231.62313773840955
10439,-197.3707899604508
10440,-120.8584098118408
10441,-59.975280090345834
10442,-32.34337906748566
10443,-7.804866257432021
10444,11.890360519084167
10445,2.579128854137066
10446,-33.19740528651627
10447,-85.54534498530134
