,NIGH01_EW2 200.0(Hz) unit:(gal)
8602,17.127160660425822
8603,18.351201645533244
8604,18.86618577639262
8605,18.73529397646586
8606,17.991428009668986
8607,16.68274842898051
8608,14.9112983862559
8609,12.834672562281291
8610,10.657672516504924
8611,8.61537896792094
8612,7.043008438746135
8613,6.487969986597697
8614,7.276181809107463
8615,8.76033746401469
8616,9.569768540064494
8617,9.035710922876994
8618,8.060340515772502
8619,8.127574555079143
8620,10.284070603052776
8621,14.507894150416057
8622,18.281583420435588
8623,18.276099793116252
8624,14.665011994043986
8625,10.752563110987346
8626,8.880738846460979
8627,8.77416574160258
8628,8.860711685816447
8629,7.993821732203166
8630,6.162290207544963
8631,4.152660004297893
8632,2.8048797766367595
8633,2.51353227297465
8634,3.181104294459025
8635,4.441146485010783
8636,5.890493027369182
8637,7.191066376368205
8638,8.085612885157268
8639,8.434180847803752
8640,8.269672028223674
8641,7.781390778223674
8642,7.222060791651408
8643,6.84392892519633
8644,6.857280365626018
8645,7.315759293238322
8646,8.009080521265666
8647,8.53455506960551
8648,8.504991165796916
8649,7.712487808863322
8650,6.171350113550822
8651,4.076366058985393
8652,1.7205520788828532
8653,-0.5639747460683187
8654,-2.4076656182607015
8655,-3.44049490292867
8656,-3.4626678307851155
8657,-2.639646895726522
8658,-1.4904693444569905
8659,-0.6481365044911702
8660,-0.5656436761220296
8661,-1.303310759862264
8662,-2.496834166844686
8663,-3.5639957269032796
8664,-4.046793349583943
8665,-3.8644031365712483
8666,-3.3122257073720296
8667,-2.8616145928700765
8668,-2.918119796117147
8669,-3.636236556371053
8670,-4.829521544774373
8671,-6.045933135350545
8672,-6.817932494481404
8673,-6.911630996068318
8674,-6.386871703465779
8675,-5.459900267918904
8676,-4.329796202977498
8677,-3.120775588353475
8678,-1.9487098534901937
8679,-0.9869293053944905
8680,-0.40304220517476397
8681,-0.22065199216206866
8682,-0.27548826535542803
8683,-0.31339681943257647
8684,-0.1090720971425374
8685,0.4369064490000407
8686,1.1781498114267985
8687,1.670484177271525
8688,1.3824745337168376
8689,0.08571588198343916
8690,-1.9363120873769124
8691,-4.068489440282185
8692,-5.7474330743153885
8693,-6.726141341527303
8694,-7.078524001439412
8695,-7.048006423314412
8696,-6.8858817895253495
8697,-6.7218498071034745
8698,-6.501551040013631
8699,-6.055708297093709
8700,-5.316133864720662
8701,-4.490013488133748
8702,-3.993626006444295
8703,-4.174824126561482
8704,-5.092258818944295
8705,-6.646509536107381
8706,-8.900757201512654
8707,-11.669750579198201
8708,-14.14000547726949
8709,-15.790100463231404
8710,-16.685600646336873
8711,-16.89707792599996
8712,-16.611452468236287
8713,-16.144628890355428
8714,-15.686388381322224
8715,-15.268917449315389
8716,-14.716978438695271
8717,-13.728971846898396
8718,-12.148256667455037
8719,-10.099048980077107
8720,-7.870550521214803
8721,-5.735035308202107
8722,-3.83722341855367
8723,-2.2326663812001546
8724,-1.025314696629842
8725,-0.2711967309315999
8726,0.2781196753184001
8727,1.0412975470225017
8728,2.1520897070566813
8729,3.269557587305705
8730,3.810052506128947
8731,3.348474136988322
8732,1.862411133448283
8733,-0.3315166314442952
8734,-2.796049483617147
8735,-5.138512023289998
8736,-7.098551162083943
8737,-8.587713607152303
8738,-9.632225402196248
8739,-10.230894454320271
8740,-10.28549230893453
8741,-9.714002974828084
8742,-8.640404113133748
8743,-7.427091964085896
8744,-6.501551040013631
8745,-6.16728819211324
8746,-6.6150382836659745
8747,-8.072491057713826
8748,-10.72036779721578
8749,-14.42086256345113
8750,-18.28252828915914
8751,-20.456428893407185
8752,-19.506092437108357
8753,-16.20304144223531
8754,-12.825365432103474
8755,-10.58923757870992
8756,-9.015674956639607
8757,-7.694359191258748
8758,-7.045145400365193
8759,-7.480497725804646
8760,-8.83900678952535
8761,-10.591144927342732
8762,-12.232895263036092
8763,-13.431425460179646
8764,-13.969536193211873
8765,-13.68677175839742
8766,-12.557382949193318
8767,-10.660524733861287
8768,-8.189792998631795
8769,-6.136055358250935
8770,-5.9016898949940995
8771,-7.179375060399373
8772,-8.199329741795857
8773,-8.322830565770467
8774,-8.400793441136678
8775,-9.137506850560506
8776,-10.06590879758199
8777,-10.356064208348592
8778,-10.390634902318318
8779,-10.897274382909139
8780,-11.309023269017537
8781,-10.86389578183492
8782,-9.794826873143514
8783,-8.39507139523824
8784,-6.646747954686482
8785,-5.149717696507771
8786,-4.766340621312459
8787,-5.4286674340565995
8788,-6.425733931859334
8789,-7.066603072484334
8790,-6.543989547093709
8791,-4.434223540623982
8792,-1.5279010613759358
8793,0.7911964575449626
8794,1.734857193628947
8795,1.2921138922373454
8796,-0.2089694817860921
8797,-2.380247481664022
8798,-4.902954467137654
8799,-7.544393905003865
8800,-9.970064528783162
8801,-11.87264479001363
8802,-13.380403884251912
8803,-14.916296370824178
8804,-16.6438773949941
8805,-18.16856420834859
8806,-18.95725286801656
8807,-19.065971740086873
8808,-18.869276412328084
8809,-18.318529494603474
8810,-17.06659353574117
8811,-14.952059157689412
8812,-12.199516661961873
8813,-9.390945800145467
8814,-7.199402221043904
8815,-5.995865233739217
8816,-5.600090392430623
8817,-5.147095092137654
8818,-3.346796401341756
8819,0.27072869936625166
8820,4.494790665308635
8821,7.523660294214885
8822,8.489255539576213
8823,7.6443000952402755
8824,5.728606812159221
8825,3.49009477297465
8826,1.4363571325937907
8827,-0.32674825986226397
8828,-1.8109039147694905
8829,-2.6363090356191
8830,-2.242203124364217
8831,-0.6123737176259358
8832,1.592044464747111
8833,3.5382553259531657
8834,4.608039490381877
8835,4.383926026026408
8836,3.174666992823283
8837,2.384309403101603
8838,2.748374573389689
8839,3.292922608057658
8840,2.9240890661875407
8841,1.866702667872111
8842,1.426343552271525
8843,2.089624039332072
8844,2.8404041449228923
8845,3.1193538824717204
8846,3.8594051520029704
8847,6.330375305811565
8848,10.804061524073283
8849,16.264085404078166
8850,21.03603326479594
8851,23.647670380274455
8852,23.527268997828166
8853,21.277551285425822
8854,18.099193207422893
8855,14.828567139307658
8856,11.638526550928752
8857,8.495454422632854
8858,5.644445053736369
8859,3.5301490942637126
8860,2.371911636988322
8861,2.166871658960978
8862,2.9853626410166423
8863,4.310016266504924
8864,4.477862946192424
8865,2.8070255438486735
8866,1.2892528692881267
8867,1.9930645147959392
8868,4.234437576929729
8869,6.076221100489299
8870,7.282857529322307
8871,8.725528351465861
8872,10.25569879213969
8873,11.12544976870219
8874,11.167173020044963
8875,10.740165344874065
8876,10.203723541895549
8877,9.654883972803752
8878,9.019021622339885
8879,8.23247872988383
8880,7.343892685572307
8881,6.489400498072307
8882,5.752687088648479
8883,5.015496842066447
8884,3.988866440455119
8885,2.456311813990275
8886,0.5039020697275798
8887,-1.4475540002187093
8888,-2.8120235284169515
8889,-3.0969337304433187
8890,-2.142067321141561
8891,-0.20277059872945147
8892,2.174501053492228
8893,4.389409653345744
8894,6.013993851343791
8895,6.899718872706096
8896,7.12001763979594
8897,6.826762787501018
8898,6.180410019556682
8899,5.37288629213969
8900,4.624013535181682
8901,4.154567352930705
8902,4.199866882960002
8903,4.973535172144572
8904,6.512050263086955
8905,8.537892929712932
8906,10.517959229151408
8907,11.894111267725627
8908,12.330417267481486
8909,11.844758621851604
8910,10.759000412623088
8911,9.533290497461955
8912,8.595828644434611
8913,8.22484933535258
8914,8.465652100245158
8915,9.107713333765666
8916,9.776000610987346
8917,10.111455551783244
8918,9.837512604395549
8919,8.740787140528361
8920,6.865625015894572
8921,4.70459901491801
8922,2.877120606104533
8923,1.6783519903818767
8924,1.1390491644541423
8925,1.2766166845957438
8926,2.0843788305918376
8927,3.362063995997111
8928,4.665975205103557
8929,5.49042665163676
8930,5.548123947779338
8931,4.932288757960002
8932,4.0508552710215255
8933,3.412131897608439
8934,3.391389481226603
8935,4.049663178126018
8936,5.050544373194377
8937,5.746011368433635
8938,5.469684235254924
8939,3.9161487738291423
8940,1.334313980738322
8941,-1.6225532372792562
8942,-4.243488677342732
8943,-6.037111647923787
8944,-6.842966445287068
8945,-6.848450072606404
8946,-6.5332607110341385
8947,-6.491060622533162
8948,-7.1719840844472245
8949,-8.722181685765584
8950,-11.001940139134724
8951,-13.675327666600545
8952,-16.24547994931539
8953,-18.080349334081014
8954,-18.538589843114217
8955,-17.072077163060506
8956,-12.972946532567342
8957,-5.935783751805623
8958,2.318982712427775
8959,9.018067948023479
8960,12.746457688013713
8961,12.918595902125041
8962,9.484414688746135
8963,4.194860092798869
8964,-0.49793279965718584
8965,-3.6016658624013265
8966,-5.597944625218709
8967,-7.086153395970662
8968,-7.974262603123982
8969,-7.711286910374959
8970,-5.9245780785878495
8971,-2.798195250829061
8972,0.9821697394053142
8973,4.552964798609416
8974,7.236604324976604
8975,8.782510391871135
8976,9.409312836329143
8977,9.642009369532268
8978,10.001544586817424
8979,10.716323486963908
8980,11.6611763159434
8981,12.54451715151469
8982,13.129357926050822
8983,13.273124329249065
8984,12.826566330591838
8985,11.596088043848674
8986,9.48965989748637
8987,6.736163727442424
8988,3.9411827246348063
8989,1.8802925268809
8990,1.1695667425791423
8991,2.012138001124064
8992,4.107598892847697
8993,6.794576279322307
8994,9.445790878931682
8995,11.63351976076762
8996,12.807731262842815
8997,12.78269731203715
8998,12.604360214869182
8999,13.294343582789104
9000,14.275674454371135
9001,14.38034021059672
9002,13.210897080103557
9003,10.696296326319377
9004,6.848220459620158
9005,2.523307434717814
9006,-0.9726241906483968
9007,-2.9417232354482015
9008,-3.3532337029774983
9009,-2.7481273492177327
9010,-1.7665580590566
9011,-0.1395896752675374
9012,2.940301529566447
9013,7.544641129175822
9014,12.86495172182719
9015,17.921094528834026
9016,21.922950379053752
9017,24.05417405764262
9018,23.661260239283244
9019,21.075372330347697
9020,17.27188073794047
9021,12.876634232203166
9022,8.381013504664104
9023,4.5048042456309005
9024,2.0169063727060954
9025,1.4959617773691813
9026,2.759818665186564
9027,4.446868530909221
9028,4.813556305567424
9029,3.1143470923105876
9030,-0.03444708188374834
9031,-3.352756865819295
9032,-5.590076812108357
9033,-5.957718261082967
9034,-4.557962783177693
9035,-2.342577346165975
9036,-0.39732015927632647
9037,0.558261505762736
9038,0.06020509401957197
9039,-2.1961883385976155
9040,-6.085033782323201
9041,-10.765905745824178
9042,-14.853830703099568
9043,-17.018432982762654
9044,-16.595955260594685
9045,-13.825292952855428
9046,-9.655113585789998
9047,-5.294914611180623
9048,-1.7048076470692952
9049,0.7554336706797282
9050,2.286319367090861
9051,3.2483383337656657
9052,3.73113595644633
9053,3.406886688868205
9054,1.7508312384287517
9055,-1.5248016198476155
9056,-6.152267821629842
9057,-11.390562423070271
9058,-16.452188857396443
9059,-20.851965316136678
9060,-24.411554702123006
9061,-27.06896818478902
9062,-28.77008474667867
9063,-29.492493041356404
9064,-29.321546920140584
9065,-28.482313521703084
9066,-27.24706686337789
9067,-25.751228698094685
9068,-23.877735503514607
9069,-21.27491987546285
9070,-17.627830870946248
9071,-13.186569579442342
9072,-8.884067900975545
9073,-5.72931326230367
9074,-4.190321334203084
9075,-4.0193752129872635
9076,-4.401560195287068
9077,-4.302378066380818
9078,-3.012771972020467
9079,-0.6707862695058187
9080,1.7901703039805095
9081,3.535394303003947
9082,4.6628757635752365
9083,5.67353212038676
9084,6.5761848608652755
9085,7.3102756659189865
9086,8.313541046778361
9087,9.666566483179729
9088,10.769729248682658
9089,11.779908768335979
9090,13.51821862856547
9091,15.936259857813518
9092,18.346433273951213
9093,20.319823853174846
9094,21.556739441553752
9095,21.57175981203715
9096,19.924525849024455
9097,16.61098443667094
9098,12.186650864283244
9099,7.693175903956096
9100,4.2814060370127365
9101,2.519492737452189
9102,2.174501053492228
9103,2.7896209875742595
9104,4.08351861635844
9105,5.747441879908244
9106,7.31385194460551
9107,8.293990723292033
9108,8.258704773585002
9109,6.845597855250041
9110,3.8627430121103923
9111,-0.5351260979970296
9112,-5.750294097264607
9113,-10.841484435399373
9114,-14.793510802586873
9115,-16.853924163182576
9116,-16.783113845189412
9117,-14.880772002538045
9118,-11.788244613011678
9119,-8.224363692601521
9120,-4.8013881524403885
9121,-1.9298747857411702
9122,0.2011104742685954
9123,1.5581890265146892
9124,2.1444603125254313
9125,1.8953128973642985
9126,0.5461021582285563
9127,-2.3995593865712483
9128,-7.056351073582967
9129,-12.465591796239217
9130,-17.26042784055074
9131,-20.877237685521443
9132,-23.482675917943318
9133,-24.93083036740621
9134,-24.504061110814412
9135,-22.3661617120107
9136,-20.03275907834371
9137,-18.000955947240193
9138,-15.06459272702535
9139,-10.826225646336873
9140,-6.513471968968709
9141,-3.3777908166249593
9142,-1.7739490350087483
9143,-1.4511302789052327
9144,-1.9954398949941
9145,-2.9891685326894124
9146,-4.0668205102284745
9147,-4.988785155614217
9148,-5.6384757836659745
9149,-5.922432311375935
9150,-5.693550475438435
9151,-4.78946722348531
9152,-3.1243518670399983
9153,-0.7423118432362874
9154,2.196435562769572
9155,5.436305634180705
9156,8.611087433497111
9157,11.226062409083049
9158,12.47585260073344
9159,11.11782037417094
9160,6.552104584376018
9161,0.5959316412607829
9162,-3.1715587457021077
9163,-2.9960826714833577
9164,-0.6898597558339437
9165,1.0153099219004313
9166,1.3409897009531657
9167,1.2718483130137126
9168,1.9530101935068767
9169,4.014615646998088
9170,7.725123993555705
9171,12.40122758547465
9172,15.973453156153361
9173,16.709451309839885
9174,14.77539979616801
9175,11.206988922754924
9176,6.712798706690471
9177,2.1954818884531657
9178,-1.0088638146718343
9179,-2.0676807244618733
9180,-1.167650588353475
9181,0.8846565405527751
9182,3.2092376867930095
9183,5.150918594996135
9184,6.364469162623088
9185,6.834869019190471
9186,6.825093857447307
9187,6.684426895777385
9188,6.629829041163127
9189,6.6944404760996505
9190,6.806258789698283
9191,6.823424927393596
9192,6.506328217188518
9193,5.579833618799846
9194,3.893975845972697
9195,1.5362545172373454
9196,-1.2026981194814046
9197,-3.9581016381581624
9198,-6.413574584325154
9199,-8.37981260617574
9200,-9.834404357274373
9201,-10.89751280148824
9202,-11.748428710301717
9203,-12.49205625851949
9204,-13.04590261777242
9205,-13.144846328099568
9206,-12.511368163426717
9207,-11.061783202489217
9208,-8.988256820042928
9209,-6.710167296727498
9210,-4.91916693051656
9211,-4.315014251073201
9212,-4.72080267270406
9213,-5.242224105199178
9214,-5.698318847020467
9215,-7.022495635350545
9216,-10.050888427098592
9217,-14.212961562474568
9218,-18.04625547726949
9219,-20.9318355401357
9220,-23.893947966893514
9221,-28.200264342625935
9222,-32.77837789853414
9223,-34.97707403500875
9224,-33.84339369138082
9225,-30.580158599217732
9226,-26.851053603490193
9227,-23.596401580174764
9228,-20.805473693211873
9229,-17.981167205174764
9230,-14.550800689061482
9231,-10.006542571385701
9232,-4.098053344090779
9233,2.9460235754648845
9234,10.162477127710979
9235,15.784387222925822
9236,18.370990387598674
9237,18.313531510035197
9238,17.370347611109416
9239,16.86299287478129
9240,16.683225266138713
9241,15.710954300562541
9242,13.050918213526408
9243,8.797769180933635
9244,4.053716293970744
9245,0.41687928835550947
9246,-1.3526634057362874
9247,-1.978989013036092
9248,-2.47156179745992
9249,-2.936478026707967
9250,-2.740259536107381
9251,-1.2606338342030843
9252,1.614455811182658
9253,5.448941818873088
9254,9.54306565920512
9255,13.308887116114299
9256,16.49678193728129
9257,19.15944062868754
9258,21.465186707178752
9259,23.555640808741252
9260,25.483731857935588
9261,27.151469818751018
9262,28.254632584253947
9263,28.34785424868266
9264,27.03130685488383
9265,24.126653305689494
9266,19.726161591211955
9267,14.111165634791057
9268,7.605437866846721
9269,0.47433816591898603
9270,-7.027740844090779
9271,-14.52600515683492
9272,-21.45969427426656
9273,-27.159090407689412
9274,-30.99166906674703
9275,-32.50348127683004
9276,-31.55338323911031
9277,-28.43272245724996
9278,-23.88441122372945
9279,-18.930549987157185
9280,-14.552708037694295
9281,-11.410828002293904
9282,-9.64462316830953
9283,-8.767719634373982
9284,-8.059616454442342
9285,-7.341261275609334
9286,-6.960029967625935
9287,-7.051582702000935
9288,-7.373924620946248
9289,-7.739181884129842
9290,-8.283253081639607
9291,-9.382601149876912
9292,-11.250849135716756
9293,-13.386841185887654
9294,-14.869804747899373
9295,-15.558596022923787
9296,-16.175861724217732
9297,-17.09997213681539
9298,-17.900104888280232
9299,-17.928476699193318
9300,-16.889210112889607
9301,-14.958734877904256
9302,-12.606735595067342
9303,-10.357971556981404
9304,-8.624906905492146
9305,-7.641907103856404
9306,-7.435913451512654
9307,-7.813091643651326
9308,-8.422966368993123
9309,-8.883591063817342
9310,-8.857841857274373
9311,-8.091564544041951
9312,-6.476517089207967
9313,-3.868456252415975
9314,0.03517114321390791
9315,4.78089296023051
9316,8.340482346216838
9317,8.236531845728557
9318,3.7242218176523845
9319,-3.169651397069295
9320,-9.111519225438435
9321,-12.037630446751912
9322,-11.987562545140584
9323,-10.099287398656209
9324,-7.4983791192372635
9325,-4.845257170995076
9326,-2.360935576756795
9327,-0.022526152928670218
9328,2.0903392950693767
9329,3.499393097559611
9330,3.8832470099131267
9331,3.895167938868205
9332,4.565362564722697
9333,6.21211969057719
9334,8.385781876246135
9335,10.021810166041057
9336,9.770040146509807
9337,7.06971131960551
9338,2.6854320685068767
9339,-2.003546126683553
9340,-5.914326079686482
9341,-8.56148756345113
9342,-9.86444509824117
9343,-9.872312911351521
9344,-8.70024717648824
9345,-6.78526914914449
9346,-4.861469634373982
9347,-3.0647472222646077
9348,-0.666256316502889
9349,2.624635330835978
9350,5.867128006617229
9351,7.782821289698283
9352,7.912759415308635
9353,6.8393989721934005
9354,5.60176812807719
9355,4.997138611475627
9356,5.29969178835551
9357,6.3794895331064865
9358,7.906322113672893
9359,9.487275711695354
9360,10.75780831972758
9361,11.403445831934611
9362,11.123542420069377
9363,9.651069275538127
9364,6.896381012598674
9365,3.086213699976603
9366,-1.2413219292958577
9367,-5.155201323827107
9368,-7.754679091771443
9369,-9.427900679906209
9370,-11.421795256932576
9371,-13.922329314549764
9372,-15.967245467503865
9373,-16.037817366917928
9374,-12.766952880223592
9375,-6.52133978207906
9376,0.7525726477305095
9377,6.996755234400432
9378,11.132840744654338
9379,13.80193673769633
9380,16.279105774561565
9381,18.697385422388713
9382,20.203714005152385
9383,20.213966004053752
9384,18.89551126162211
9385,16.799811951319377
9386,14.402513138453166
9387,11.929397217432658
9388,9.45628129641215
9389,7.132415405909221
9390,5.43392144838969
9391,5.061034790674846
9392,6.2574192206064865
9393,8.445386521021526
9394,10.759715668360393
9395,12.612704865137736
9396,13.708238236109416
9397,13.857965103785197
9398,12.954835526148479
9399,11.303786865870158
9400,9.72021066347758
9401,8.553866974512736
9402,7.024411789576213
9403,4.294757477442424
9404,0.6455227057139079
9405,-2.6730254968007405
9406,-4.178877242406209
9407,-3.0447200616200765
9408,0.08833848635355634
9409,3.562097183863322
9410,6.198052994410197
9411,7.928495041529338
9412,9.18758355776469
9413,10.298852554957072
9414,11.465196243921916
9415,13.082627884546916
9416,15.720491043726604
9417,19.333724610010783
9418,22.735242478052776
9419,24.462108246485393
9420,23.902539841334026
9421,21.323327652613322
9422,17.290715805689494
9423,12.344483963648479
9424,7.029895416895549
9425,1.9902034918467204
9426,-2.1113113244374593
9427,-4.821653731664021
9428,-6.0962394555409745
9429,-6.30461729367574
9430,-6.034965880711873
9431,-5.808945067723592
9432,-5.784864791234334
9433,-5.591268905003865
9434,-4.653330214818318
9435,-2.7967647393544515
9436,-0.31721151669820147
9437,2.4887367407480876
9438,5.594853989283244
9439,9.086017243067424
9440,12.873773209253947
9441,16.576413742701213
9442,19.607190720240276
9443,21.376971832911174
9444,21.679286591211955
9445,20.943765274683635
9446,19.70565759340922
9447,18.02528344790141
9448,15.702371231714885
9449,12.598876587549846
9450,8.591298691431682
9451,3.5945221106211345
9452,-1.9701675256093343
9453,-6.880636580785115
9454,-9.652014144261678
9455,-9.576912291844685
9456,-7.233496077855428
9457,-3.7940696557362874
9458,-0.0632957299550374
9459,3.693465820948283
9460,7.397298447291057
9461,10.883931748072307
9462,13.891105286280315
9463,16.205911270777385
9464,17.736320130030315
9465,18.42987977663676
9466,18.19050752321879
9467,16.888265244166057
9468,14.411096207300822
9469,10.706309906641643
9470,5.867843262354533
9471,0.4268928686777751
9472,-4.5534328301747635
9473,-8.382673629124959
9474,-11.541719802220662
9475,-14.778967269261678
9476,-17.658110030492146
9477,-18.289919265111287
9478,-15.232916243871053
9479,-9.991760619481404
9480,-5.525942214330037
9481,-2.5492862542470296
9482,0.29290162722269697
9483,3.671531311670939
9484,6.58452951113383
9485,7.689838043848674
9486,7.006530396143596
9487,5.785588852564494
9488,5.013351074854533
9489,4.741792313257854
9490,4.542474381128947
9491,4.015569321314494
9492,2.8096481482187907
9493,0.4886432806650798
9494,-2.924080260594686
9495,-6.307478316624959
9496,-8.216972716649373
9497,-8.188600905736287
9498,-6.749029525121053
9499,-4.5322135766347245
9500,-1.7625049432118733
9501,1.4575763861338298
9502,4.380111328760783
9503,5.817536942164104
9504,5.638246170679729
9505,5.024318329493205
9506,4.879598251978557
9507,4.936341873804729
9508,4.34601747194926
9509,2.5481029669443767
9510,-0.38396871884663897
9511,-3.9116100152333577
9512,-7.382984526952107
9513,-10.29789007504781
9514,-12.430305846532185
9515,-13.817186721165974
9516,-14.639492400487264
9517,-15.080805190404256
9518,-15.254850753148396
9519,-15.205498107274373
9520,-14.918442138036092
9521,-14.346952803929646
9522,-13.515587218602498
9523,-12.572641738255818
9524,-11.575813659032185
9525,-10.341043837865193
9526,-8.72170484860738
9527,-6.909723647435506
9528,-5.386467345555623
9529,-4.676933654149373
9530,-5.074139006932576
9531,-6.417866118748982
9532,-8.098717101414998
9533,-9.341831572850545
9534,-9.56856764157613
9535,-8.582945235570271
9536,-6.59143484433492
9537,-4.238243468602498
9538,-2.457018264134725
9539,-1.8519119103749593
9540,-2.315397628148397
9541,-3.409500487645467
9542,-4.814262755711873
9543,-6.343956359227498
9544,-7.831449874242146
9545,-9.155388243993123
9546,-10.54489172299703
9547,-12.68589056332906
9548,-15.776987441380818
9549,-18.68426359494527
9550,-19.8787406762441
9551,-18.81372488339742
9552,-15.985126860936482
9553,-12.262220748265584
9554,-8.40723074277242
9555,-4.877205260594685
9556,-1.8078044732411702
9557,0.8949085394541423
9558,3.422622315088908
9559,5.842809311548869
9560,7.72583924929301
9561,8.270387283960979
9562,7.282380692164104
9563,5.5118843237559005
9564,3.6894127051035563
9565,1.883630386988322
9566,-0.1109794457753499
9567,-2.21669233640035
9568,-3.9497569878896077
9569,-4.663105376561482
9570,-3.871555693944295
9571,-1.4876083215077718
9572,2.108220688501994
9573,6.234292618433635
9574,10.229234329859416
9575,13.700370422999065
9576,16.5437503973643
9577,18.790368668238322
9578,20.45453035036723
9579,21.500472656885783
9580,21.88909494082133
9581,21.63136445681254
9582,20.796899429957072
9583,19.496802918116252
9584,17.890576950709026
9585,16.13629304567973
9586,14.198188416163127
9587,12.024764649073283
9588,10.203008286158244
9589,9.72640954653422
9590,10.763530365626018
9591,12.27462731997172
9592,12.883071533838908
9593,11.797790161768596
9594,9.078864685694377
9595,5.325202576319377
9596,1.2480064551035563
9597,-2.5361732323964437
9598,-5.610819228490193
9599,-7.840271361668904
9600,-9.289617904027303
9601,-10.083074935277303
9602,-10.367508300145467
9603,-10.358686812718709
9604,-10.475273497899373
9605,-11.519546874364217
9606,-14.26827467282613
9607,-18.50235021909078
9608,-22.701139815648396
9609,-24.7770503838857
9610,-23.60045469601949
9611,-20.247574218114217
9612,-17.206068404515584
9613,-16.298408873875935
9614,-17.24350012143453
9615,-17.86791838010152
9616,-15.925045379002889
9617,-10.7387260278066
9618,-3.545160659154256
9619,3.4402652899424235
9620,8.705024353663127
9621,12.200717560450236
9622,14.584188095728557
9623,16.242389313379924
9624,17.054204575220744
9625,16.738061539332072
9626,15.24389230410258
9627,12.860660187403361
9628,10.066394440333049
9629,7.319097153345744
9630,4.901771179835002
9631,2.87664376894633
9632,1.1678978125254313
9633,-0.30195272763570147
9634,-1.533861525853475
9635,-2.4546340783437093
9636,-2.94458425839742
9637,-2.8802112420399983
9638,-2.1804527123769124
9639,-0.8355335076649983
9640,1.0858818213144938
9641,3.442172638575236
9642,6.045226685206096
9643,8.700732819239299
9644,11.243228546778361
9645,13.531331650416057
9646,15.413407913843791
9647,16.713981262842815
9648,17.269258133570354
9649,16.97719537417094
9650,15.843038193384807
9651,14.018182388941447
9652,11.794929138819377
9653,9.52947580019633
9654,7.541541687647502
9655,6.033782593409221
9656,5.05102121035258
9657,4.499082199732463
9658,4.24230539004008
9659,4.217748276392619
9660,4.480962387720744
9661,5.157355896631877
9662,6.351356140772502
9663,8.068446747461955
9664,10.1658149878184
9665,12.342338196436565
9666,14.23681222597758
9667,15.678529373804729
9668,16.69013940493266
9669,17.024163834253947
9670,16.124610535303752
9671,13.821963898340861
9672,10.674838654200236
9673,7.566098801294963
9674,5.148534409205119
9675,3.589753739039103
9676,2.6692196051279704
9677,2.0610138098398845
9678,1.5596195379892985
9679,1.128320328394572
9680,0.8016868750254313
9681,0.5689903418223063
9682,0.35536729494730634
9683,0.2430721441904704
9684,0.6037994543711345
9685,1.5896602789560954
9686,2.698306671778361
9687,3.274325958887736
9688,3.076438538233439
9689,2.1466060797373454
9690,0.5441948095957438
9691,-1.6049102624257405
9692,-3.999824889500936
9693,-6.29388845761617
9694,-8.333797820409139
9695,-10.210628875096639
9696,-12.066002257664998
9697,-13.867731459935506
9698,-15.375013717015584
9699,-16.3387016137441
9700,-16.758795150121053
9701,-16.928072341283162
9702,-17.17483557065328
9703,-17.5443843682607
9704,-17.746801741917928
9705,-17.433281310399373
9706,-16.507025130589803
9707,-15.152330764134724
9708,-13.58902014096578
9709,-11.864300139745076
9710,-9.924764998753865
9711,-7.846231826146443
9712,-5.920286544164021
9713,-4.4864372094472245
9714,-3.6915496667226155
9715,-3.4385875542958577
9716,-3.540869124730428
9717,-3.890152343114217
9718,-4.459972747166951
9719,-5.165930159886678
9720,-5.80107725461324
9721,-6.153698333104451
9722,-6.161804564793904
9723,-5.92624700864156
9724,-5.583877929051717
9725,-5.159254439671834
9726,-4.495258696873982
9727,-3.306026824315389
9728,-1.3545707543691
9729,1.3281150976816813
9730,4.315261475245158
9731,6.884460083643596
9732,8.54218446413676
9733,9.533767334620158
9734,10.446672074000041
9735,11.405353180567424
9736,12.042884461085002
9737,12.02261888186137
9738,11.32238351504008
9739,10.13982736269633
9740,8.695010773340861
9741,7.13074647585551
9742,5.519752136866252
9743,3.9047046820322673
9744,2.299432388941447
9745,0.6839080969492595
9746,-0.9525970300038655
9747,-2.548570998509725
9748,-3.969784148534139
9749,-5.060310729344685
9750,-5.722875960667928
9751,-5.998726256688435
9752,-6.079073317845662
9753,-6.180878051122029
9754,-6.372805007298787
9755,-6.526108153661092
9756,-6.461258300145467
9757,-6.131048568089803
9758,-5.651827224095662
9759,-5.212660201390584
9760,-4.979486831029256
9761,-5.006666549046834
9762,-5.208368666966756
9763,-5.4346278985341385
9764,-5.590076812108357
9765,-5.707378753026326
9766,-5.908127196629842
9767,-6.296034224828084
9768,-6.8880275567372635
9769,-7.596607573827107
9770,-8.245344527562459
9771,-8.6330131371816
9772,-8.627291091283162
9773,-8.207197554906209
9774,-7.442589171727498
9775,-6.418104537328084
9776,-5.13278997739156
9777,-3.505583175023397
9778,-1.526232131322225
9779,0.6390854040781657
9780,2.697352997461955
9781,4.349355332056682
9782,5.4105564276377365
9783,5.89168512026469
9784,5.982999436060588
9785,5.876187912623088
9786,5.6089206854502365
9787,5.225543610254924
9788,4.990224472681682
9789,5.204801193873088
9790,5.913858048121135
9791,6.886129013697307
9792,7.766847244898479
9793,8.229856125513713
9794,8.086566559473674
9795,7.316474548975627
9796,6.022576920191447
9797,4.352693192164104
