,NIGH01_UD2 200.0(Hz) unit:(gal)
13952,3.8394317269325255
13953,2.952991449832916
13954,1.8641337990760802
13955,0.726400339603424
13956,-0.3474369406700135
13957,-1.2930050253868104
13958,-2.0707264304161073
13959,-2.6696339011192323
13960,-3.128112828731537
13961,-3.452362096309662
13962,-3.477872884273529
13963,-3.003896749019623
13964,-2.1534576773643495
13965,-1.3404503226280213
13966,-0.8631363272666932
13967,-0.7291450858116151
13968,-0.7732525229454041
13969,-0.8025780081748963
13970,-0.6907596945762635
13971,-0.4320755362510682
13972,-0.11521724462509164
13973,0.17422291040420523
13974,0.41574093103408805
13975,0.6138667702674865
13976,0.7385596871376037
13977,0.7426128029823302
13978,0.6226882576942443
13979,0.4293307900428771
13980,0.21165462732315055
13981,-0.03105548620224008
13982,-0.330270802974701
13983,-0.6950512290000916
13984,-1.0827198386192323
13985,-1.4219894766807557
13986,-1.6639843344688416
13987,-1.8222942709922791
13988,-1.9679680228233338
13989,-2.1746769309043885
13990,-2.4650707602500916
13991,-2.8007641196250916
13992,-3.10570148229599
13993,-3.2592430472373963
13994,-3.0778065085411073
13995,-2.4493351340293885
13996,-1.55693439245224
13997,-0.7916107535362245
13998,-0.4163399100303651
13999,-0.43040660619735727
14000,-0.6824150443077088
14001,-1.003326451778412
14002,-1.2150421500205995
14003,-1.1578216910362245
14004,-0.8459701895713807
14005,-0.42849925756454477
14006,0.02616497278213492
14007,0.4739150643348693
14008,0.7650241494178771
14009,0.7345065712928771
14010,0.3251418709754943
14011,-0.38486865758895883
14012,-1.2002601981163026
14013,-1.8802299857139588
14014,-2.2481098532676698
14015,-2.272428548336029
14016,-2.06047443151474
14017,-1.770080602169037
14018,-1.5094890952110291
14019,-1.303018605709076
14020,-1.1318340659141541
14021,-0.995697057247162
14022,-0.9289398550987245
14023,-0.9582653403282166
14024,-1.0569706320762635
14025,-1.149953877925873
14026,-1.1654510855674745
14027,-1.0924950003623963
14028,-0.9949818015098573
14029,-0.9756698966026307
14030,-1.1134758353233338
14031,-1.3974323630332948
14032,-1.6995087027549745
14033,-1.8258705496788026
14034,-1.6291752219200135
14035,-1.1146679282188416
14036,-0.4487648367881776
14037,0.19496532678604117
14038,0.7266387581825255
14039,0.9719714760780334
14040,0.6679877877235412
14041,-0.21177676916122445
14042,-1.362384831905365
14043,-2.4188175559043885
14044,-3.1936779379844666
14045,-3.6836281180381776
14046,-3.955425298213959
14047,-4.075349843502044
14048,-4.103483235836029
14049,-4.07463458776474
14050,-3.9539947867393495
14051,-3.635944402217865
14052,-3.0263080954551698
14053,-2.143444097042084
14054,-1.142324483394623
14055,-0.24062541723251352
14056,0.39738270044326773
14057,0.7516727089881896
14058,0.926910364627838
14059,1.0432586312294005
14060,1.148162806034088
14061,1.235900843143463
14062,1.329122507572174
14063,1.495300257205963
14064,1.773773157596588
14065,2.123056375980377
14066,2.434192621707916
14067,2.5779590249061584
14068,2.4763927102088927
14069,2.1521434426307677
14070,1.678405725955963
14071,1.1042937874794005
14072,0.4624709725379943
14073,-0.15908626317977914
14074,-0.6054058432579041
14075,-0.759185826778412
14076,-0.6702556967735291
14077,-0.5527153372764588
14078,-0.6230488181114198
14079,-0.9182110190391541
14080,-1.2620106101036073
14081,-1.4107838034629823
14082,-1.2334003806114198
14083,-0.7923260092735291
14084,-0.29641536474227914
14085,0.04142376184463492
14086,0.13774486780166617
14087,0.042854273319244296
14088,-0.16337779760360727
14089,-0.4544868826866151
14090,-0.8435860037803651
14091,-1.304687535762787
14092,-1.7235889792442323
14093,-1.9596233725547791
14094,-1.959146535396576
14095,-1.785339391231537
14096,-1.5512123465538026
14097,-1.335205113887787
14098,-1.152099645137787
14099,-0.9744778037071229
14100,-0.7703914999961854
14101,-0.521005666255951
14102,-0.23204234838485727
14103,0.0657424569129943
14104,0.3136977791786193
14105,0.44435116052627555
14106,0.43719860315322867
14107,0.3473147988319396
14108,0.2385959267616271
14109,0.11986347436904898
14110,-0.033439671993255704
14111,-0.2382412314414979
14112,-0.47999767065048227
14113,-0.6864681601524354
14114,-0.7303371787071229
14115,-0.49668697118759164
14116,0.033317530155181796
14117,0.745473825931549
14118,1.4607295632362365
14119,2.1054134011268615
14120,2.7720317482948302
14121,3.4999236702919005
14122,4.1083678841590885
14123,4.352031672000885
14124,4.1181430459022526
14125,3.474651300907135
14126,2.6351794838905334
14127,1.859365427494049
14128,1.3195857644081115
14129,1.0213241219520568
14130,0.8317813515663146
14131,0.5993232369422912
14132,0.2698287606239318
14133,-0.08851436376571664
14134,-0.35554317235946664
14135,-0.4549637198448182
14136,-0.37580875158309945
14137,0.05286785364150992
14138,1.2459144234657287
14139,2.9756412148475646
14140,3.8673267006874084
14141,2.9513225197792052
14142,0.9278640389442443
14143,-0.8559837698936463
14144,-1.739563024044037
14145,-1.8592491507530213
14146,-1.6224995017051698
14147,-1.3058796286582948
14148,-0.9818687796592713
14149,-0.6387844443321229
14150,-0.30070689916610727
14151,-0.042022740840911954
14152,0.08386226892471305
14153,0.10841938257217398
14154,0.12963863611221305
14155,0.2297744393348693
14156,0.46652408838272086
14157,0.8890018105506896
14158,1.4178142189979552
14159,1.808105432987213
14160,1.895366632938385
14161,1.7489776253700255
14162,1.527963602542877
14163,1.3164863228797912
14164,1.1157378792762755
14165,0.9028300881385802
14166,0.6701335549354552
14167,0.4362449288368224
14168,0.24741741418838492
14169,0.15395733118057242
14170,0.1756534218788146
14171,0.2970084786415099
14172,0.4846439003944396
14173,0.6949290871620177
14174,0.8863792061805724
14175,1.0525569558143615
14176,1.2513980507850646
14177,1.5768394112586974
14178,2.0622596383094787
14179,2.562461817264557
14180,2.824960672855377
14181,2.7729854226112365
14182,2.569375956058502
14183,2.3712501168251037
14184,2.2189006447792052
14185,2.1364078164100646
14186,2.185760462284088
14187,2.401529276371002
14188,2.7169570565223693
14189,2.9866084694862365
14190,3.1113013863563537
14191,3.130851709842682
14192,3.1785354256629943
14193,3.348289453983307
14194,3.617464029788971
14195,3.8830623269081115
14196,4.075942957401276
14197,4.252134287357331
14198,4.5012817025184635
14199,4.787145578861237
14200,4.983602488040924
14201,5.031286203861237
14202,4.994331324100495
14203,4.996953928470612
14204,5.10352703332901
14205,5.198179209232331
14206,4.992423975467682
14207,4.326044046878815
14208,3.456531488895416
14209,2.8306827187538146
14210,2.6285037636756896
14211,2.6814326882362365
14212,2.7331695199012755
14213,2.6878699898719787
14214,2.6432857155799865
14215,2.726493799686432
14216,2.9081687569618224
14217,2.986370050907135
14218,2.7603492379188537
14219,2.2088870644569396
14220,1.4879092812538146
14221,0.8038863778114318
14222,0.32108875513076773
14223,0.13297649621963492
14224,0.22762867212295523
14225,0.4789218544960021
14226,0.718770945072174
14227,0.8437022805213927
14228,0.8558616280555724
14229,0.8231982827186584
14230,0.8327350258827209
14231,0.9633884072303771
14232,1.2444839119911193
14233,1.6300067543983459
14234,2.0362720131874084
14235,2.403675043582916
14236,2.7059898018836974
14237,2.9146060585975646
14238,2.99781414270401
14239,2.954660379886627
14240,2.817331278324127
14241,2.6213512063026427
14242,2.3953303933143615
14243,2.18146892786026
14244,2.0422324776649474
14245,2.027212107181549
14246,2.1347388863563537
14247,2.29590984582901
14248,2.4029597878456115
14249,2.3745879769325255
14250,2.2148475289344787
14251,2.0050391793251037
14252,1.842437708377838
14253,1.7930850625038146
14254,1.8820151925086974
14255,2.0930156350135802
14256,2.37220379114151
14257,2.6559219002723693
14258,2.908884012699127
14259,3.1298980355262755
14260,3.3156261086463927
14261,3.444610559940338
14262,3.500877344608307
14263,3.487764322757721
14264,3.4067020058631896
14265,3.244100534915924
14266,2.993522608280182
14267,2.683340036869049
14268,2.371726953983307
14269,2.112327539920807
14270,1.9273147225379943
14271,1.8143043160438537
14272,1.7620906472206115
14273,1.7556533455848693
14274,1.7840251564979552
14275,1.844106638431549
14276,1.926361048221588
14277,1.9740447640419005
14278,1.8658027291297912
14279,1.5472755074501037
14280,1.1908397316932677
14281,1.0520801186561584
14282,1.2094363808631896
14283,1.5363082528114318
14284,1.8298015236854552
14285,1.9311294198036193
14286,1.8069133400917052
14287,1.5491828560829162
14288,1.2935981392860412
14289,1.1126384377479552
14290,0.9910449624061584
14291,0.8804187417030334
14292,0.7404670357704162
14293,0.5587920784950255
14294,0.37306400537490836
14295,0.2614841103553771
14296,0.295339548587799
14297,0.4701003670692443
14298,0.694213831424713
14299,0.8510932564735412
14300,0.8668288826942443
14301,0.7364139199256896
14302,0.5113467812538146
14303,0.28079601526260367
14304,0.13202282190322867
14305,0.08958431482315055
14306,0.0981673836708068
14307,0.045715296268463046
14308,-0.18173602819442758
14309,-0.6366386771202088
14310,-1.2748852133750916
14311,-1.9589081168174745
14312,-2.4972572684288026
14313,-2.7151718497276307
14314,-2.541603124141693
14315,-2.0661964774131776
14316,-1.5032902121543885
14317,-1.0884418845176698
14318,-0.980438268184662
14319,-1.210989034175873
14320,-1.6639843344688416
14321,-2.103628194332123
14322,-2.291502034664154
14323,-2.1474972128868104
14324,-1.802743947505951
14325,-1.4813557028770448
14326,-1.3363972067832948
14327,-1.3993397116661073
14328,-1.619161641597748
14329,-1.9016876578330995
14330,-2.1315231680870057
14331,-2.2111549735069276
14332,-2.101959264278412
14333,-1.844705617427826
14334,-1.5643253684043885
14335,-1.3998165488243104
14336,-1.3843193411827088
14337,-1.4298572897911073
14338,-1.4351024985313416
14339,-1.3762131094932557
14340,-1.3158932089805604
14341,-1.346649205684662
14342,-1.512826955318451
14343,-1.7653122305870057
14344,-1.9894256949424745
14345,-2.0821705222129823
14346,-2.0352020621299745
14347,-1.936258351802826
14348,-1.8568649649620057
14349,-1.7753258109092713
14350,-1.637043035030365
14351,-1.4536991477012635
14352,-1.2858524680137635
14353,-1.172842061519623
14354,-1.1239662528038026
14355,-1.1506691336631776
14356,-1.2663021445274354
14357,-1.47301105260849
14358,-1.7545833945274354
14359,-2.0700111746788026
14360,-2.344430959224701
14361,-2.486051595211029
14362,-2.4433746695518495
14363,-2.3053303122520448
14364,-2.4192943930625916
14365,-3.1653061270713807
14366,-4.36455157995224
14367,-5.282701528072357
14368,-5.393566167354583
14369,-4.772962605953216
14370,-3.803791081905365
14371,-2.8219833731651307
14372,-2.017559087276459
14373,-1.4846935629844666
14374,-1.256765401363373
14375,-1.308502233028412
14376,-1.5559807181358338
14377,-1.8780842185020448
14378,-2.1691933035850526
14379,-2.388061559200287
14380,-2.5437488913536073
14381,-2.6460304617881776
14382,-2.6646271109580995
14383,-2.5189533591270448
14384,-2.1222248435020448
14385,-1.4608517050743104
14386,-0.6521358847618104
14387,0.09983631372451773
14388,0.6245956063270568
14389,0.8644446969032287
14390,0.8687362313270568
14391,0.747619593143463
14392,0.5962237954139709
14393,0.40811153650283805
14394,0.06526561975479117
14395,-0.5579605460166932
14396,-1.461566960811615
14397,-2.471508061885834
14398,-3.2361164450645448
14399,-3.355325734615326
14400,-2.7638092398643495
14401,-1.8680706381797791
14402,-1.127065694332123
14403,-0.7148399710655213
14404,-0.6013527274131776
14405,-0.6919517874717713
14406,-0.8574142813682557
14407,-0.9616032004356385
14408,-0.9272709250450135
14409,-0.7577553153038026
14410,-0.5038395285606385
14411,-0.23800281286239633
14412,-0.045837438106536954
14413,-0.0007763266563416416
14414,-0.12284663915634164
14415,-0.36364940404891977
14416,-0.627817189693451
14417,-0.8195057272911073
14418,-0.8912697196006776
14419,-0.864328420162201
14420,-0.7990017294883729
14421,-0.7644310355186463
14422,-0.8254661917686463
14423,-1.0116711020469666
14424,-1.281799352169037
14425,-1.5507355093955995
14426,-1.7605438590049745
14427,-1.9152775168418885
14428,-2.0530834555625916
14429,-2.1985187888145448
14430,-2.338470494747162
14431,-2.444805181026459
14432,-2.5129928946495057
14433,-2.574504888057709
14434,-2.663673436641693
14435,-2.771677052974701
14436,-2.84630206823349
14437,-2.8372421622276307
14438,-2.724708592891693
14439,-2.5060787558555604
14440,-2.193988835811615
14441,-1.8449440360069276
14442,-1.553119695186615
14443,-1.407684361934662
14444,-1.4467850089073182
14445,-1.6377582907676698
14446,-1.8919124960899354
14447,-2.127470052242279
14448,-2.327980077266693
14449,-2.5442257285118104
14450,-2.8410568594932557
14451,-3.2084598898887635
14452,-3.521503484249115
14453,-3.6216392874717713
14454,-3.459514653682709
14455,-3.155769383907318
14456,-2.908529317378998
14457,-2.8443947196006776
14458,-2.9550209403038026
14459,-3.1600609183311463
14460,-3.3653393149375916
14461,-3.454984700679779
14462,-3.347696340084076
14463,-3.1142845511436463
14464,-2.9245033621788026
14465,-2.8470173239707948
14466,-2.808631932735443
14467,-2.7726307272911073
14468,-2.8317585349082948
14469,-3.117622411251068
14470,-3.668607747554779
14471,-4.393400228023529
14472,-5.12606052160263
14473,-5.70279506444931
14474,-6.002487218379974
14475,-5.963148152828216
14476,-5.620540654659271
14477,-5.136550939083099
14478,-4.742921864986419
14479,-4.599155461788177
14480,-4.6768799185752865
14481,-4.783929860591888
14482,-4.71097377538681
14483,-4.376472508907318
14484,-3.875316655635834
14485,-3.404439961910248
14486,-3.1273975729942323
14487,-3.0749454855918885
14488,-3.1347885489463807
14489,-3.132404363155365
14490,-2.9562130331993104
14491,-2.6264801383018495
14492,-2.2395267844200135
14493,-1.8604412436485291
14494,-1.4835014700889588
14495,-1.0827198386192323
14496,-0.6662025809288026
14497,-0.2771034598350526
14498,0.02807232141494742
14499,0.2004489541053771
14500,0.21546932458877555
14501,0.08386226892471305
14502,-0.15980151891708383
14503,-0.46497730016708383
14504,-0.7830276846885682
14505,-1.0951176047325135
14506,-1.3828888297080995
14507,-1.5943661093711854
14508,-1.709045445919037
14509,-1.7862930655479432
14510,-1.8876209616661073
14511,-1.9810810446739198
14512,-1.9679680228233338
14513,-1.7910614371299745
14514,-1.486124074459076
14515,-1.1325493216514588
14516,-0.782074010372162
14517,-0.4652157187461854
14518,-0.27471927404403695
14519,-0.36579517126083383
14520,-0.7906570792198182
14521,-1.4241352438926698
14522,-2.093853032588959
14523,-2.673687016963959
14524,-3.057302510738373
14525,-3.178180730342865
14526,-3.068746602535248
14527,-2.849163091182709
14528,-2.6455536246299745
14529,-2.5206222891807557
14530,-2.4405136466026307
14531,-2.287210500240326
14532,-1.9446030020713807
14533,-1.413644826412201
14534,-0.8257046103477479
14535,-0.3228798270225526
14536,0.057159388065338046
14537,0.3594741463661193
14538,0.623403513431549
14539,0.8556232094764709
14540,1.0618552803993224
14541,1.2499675393104552
14542,1.4051780343055724
14543,1.495300257205963
14544,1.5079364418983459
14545,1.475749933719635
14546,1.4676437020301818
14547,1.5146121621131896
14548,1.5210494637489318
14549,1.365600550174713
14550,1.154123270511627
14551,1.1679515480995177
14552,1.5267715096473693
14553,2.065835916996002
14554,2.523122751712799
14555,2.732454264163971
14556,2.667604410648346
14557,2.4003371834754943
14558,2.065359079837799
14559,1.8104896187782287
14560,1.7115459084510802
14561,1.7387256264686584
14562,1.817880594730377
14563,1.9032344460487365
14564,1.9695148110389709
14565,1.966176950931549
14566,1.8357619881629943
14567,1.5866145730018615
14568,1.3205394387245177
14569,1.1722430825233459
14570,1.2292251229286193
14571,1.50245281457901
14572,1.9294604897499084
14573,2.380786859989166
14574,2.6671275734901427
14575,2.5648460030555724
14576,1.9997939705848693
14577,1.2676105141639709
14578,0.8520469307899474
14579,1.0034427285194396
14580,1.6307220101356505
14581,2.4742469429969787
14582,3.2777175545692443
14583,3.8842544198036193
14584,4.267393076419831
14585,4.486499750614167
14586,4.601894342899323
14587,4.6386108040809635
14588,4.592119181156159
14589,4.428564035892487
14590,4.117189371585846
14591,3.710685694217682
14592,3.355918848514557
14593,3.1823501229286193
14594,3.1980857491493224
14595,3.3151492714881896
14596,3.433643305301666
14597,3.49372478723526
14598,3.499208414554596
14599,3.516136133670807
14600,3.612934076786041
14601,3.7848338723182677
14602,3.944812738895416
14603,3.982959711551666
14604,3.8415774941444396
14605,3.5616740822792052
14606,3.2629356026649474
14607,3.0562266945838927
14608,2.9408321022987365
14609,2.8030261635780334
14610,2.5436267495155334
14611,2.2181853890419005
14612,2.0236358284950255
14613,2.113281214237213
14614,2.425132715702057
14615,2.7107581734657287
14616,2.7326926827430724
14617,2.4225101113319396
14618,1.8934592843055724
14619,1.3429507851600646
14620,0.938354456424713
14621,0.7447585701942443
14622,0.7240161538124084
14623,0.8036479592323302
14624,0.9576663613319396
14625,1.193462336063385
14626,1.4786109566688537
14627,1.7558917641639709
14628,2.00599285364151
14629,2.2317752480506896
14630,2.4220332741737365
14631,2.568422281742096
14632,2.679525339603424
14633,2.7665481209754943
14634,2.8673991799354552
14635,3.0993804574012755
14636,3.5681113839149474
14637,4.183946573734284
14638,4.698692286014557
14639,4.934726679325104
14640,4.899917566776276
14641,4.71895786523819
14642,4.510103189945221
14643,4.327712976932526
14644,4.169879877567292
14645,4.010377848148346
14646,3.835855448246002
14647,3.658233606815338
14648,3.4846648812294005
14649,3.280578577518463
14650,3.0009135842323302
14651,2.6504382729530334
14652,2.3011550545692443
14653,2.0579681038856505
14654,2.004323923587799
14655,2.142845118045807
14656,2.356468164920807
14657,2.448974573612213
14658,2.2799358010292052
14659,1.8841609597206115
14660,1.4654979348182677
14661,1.2645110726356505
14662,1.4063701272010802
14663,1.821218454837799
14664,2.2897109627723693
14665,2.6008472084999084
14666,2.687631571292877
14667,2.6115760445594787
14668,2.4597034096717834
14669,2.2737369179725646
14670,2.036033594608307
14671,1.6941413521766662
14672,1.211343729496002
14673,0.6176814675331115
14674,0.016151392459869296
14675,-0.46545413732528695
14676,-0.7391586661338807
14677,-0.7827892661094666
14678,-0.6309166312217713
14679,-0.33956912755966195
14680,0.04500004053115836
14681,0.467000925540924
14682,0.8148536324501037
14683,0.9469375252723693
14684,0.7814750313758849
14685,0.38379284143447867
14686,-0.045837438106536954
14687,-0.28807071447372445
14688,-0.2267971396446229
14689,0.09792896509170523
14690,0.5161151528358459
14691,0.8236751198768615
14692,0.8947238564491271
14693,0.7316455483436584
14694,0.440298044681549
14695,0.16373249292373648
14696,0.011144602298736483
14697,0.003753626346588046
14698,0.07027240991592398
14699,0.10484310388565055
14700,0.04237743616104117
14701,-0.13214496374130258
14702,-0.44065860509872445
14703,-0.9396686911582948
14704,-1.6596928000450135
14705,-2.5201454520225526
14706,-3.3202782034873963
14707,-3.8345470786094666
14708,-3.943265950679779
14709,-3.698171651363373
14710,-3.2704487204551698
14711,-2.829374349117279
14712,-2.4731769919395448
14713,-2.241910970211029
14714,-2.128662145137787
14715,-2.077402150630951
14716,-2.0106449484825135
14717,-1.87736896276474
14718,-1.6794815421104432
14719,-1.464904820919037
14720,-1.321615254878998
14721,-1.360239064693451
14722,-1.6627922415733338
14723,-2.220214879512787
14724,-2.9032841086387635
14725,-3.521980321407318
14726,-3.936351811885834
14727,-4.121126210689544
14728,-4.146875417232513
14729,-4.107774770259857
14730,-4.051984822750091
14731,-3.960670506954193
14732,-3.7921085715293885
14733,-3.554166829586029
14734,-3.329099690914154
14735,-3.2110824942588807
14736,-3.2127514243125916
14737,-3.240884816646576
14738,-3.1757965445518495
14739,-2.9960289359092713
14740,-2.835334813594818
14741,-2.880157506465912
14742,-3.1829491019248963
14743,-3.590168035030365
14744,-3.877939260005951
14745,-3.938974416255951
14746,-3.839315450191498
14747,-3.727497136592865
14748,-3.710092580318451
14749,-3.7975921988487245
14750,-3.9289608359336854
14751,-4.029573476314544
14752,-4.064621007442474
14753,-4.046262776851654
14754,-3.9857044577598573
14755,-3.8552894949913026
14756,-3.6178245902061463
14757,-3.3064499258995057
14758,-3.0472889304161073
14759,-2.960266149044037
14760,-3.042043721675873
14761,-3.187955892086029
14762,-3.299774205684662
14763,-3.3262386679649354
14764,-3.253521001338959
14765,-3.097118413448334
14766,-2.8908863425254823
14767,-2.6782169699668885
14768,-2.5120392203330995
14769,-2.4483814597129823
14770,-2.5032177329063416
14771,-2.622427022457123
14772,-2.707304036617279
14773,-2.6732101798057557
14774,-2.4879589438438416
14775,-2.183736836910248
14776,-1.8380298972129823
14777,-1.5295162558555604
14778,-1.3065948843955995
14779,-1.2117042899131776
14780,-1.3282909750938416
14781,-1.7038002371788026
14782,-2.1682396292686463
14783,-2.400459325313568
14784,-2.2614612936973573
14785,-1.926960027217865
14786,-1.6799583792686463
14787,-1.6697063803672791
14788,-1.865924870967865
14789,-2.1441593527793885
14790,-2.264322316646576
14791,-1.7042770743370057
14792,-0.03010181188583383
14793,2.2570476174354552
14794,3.9512500405311584
14795,4.299579584598542
14796,3.2698497414588927
14797,1.1984691262245177
14798,-1.1249199271202088
14799,-2.6815548300743104
14800,-3.019155538082123
14801,-2.4619713187217713
14802,-1.5938892722129823
14803,-0.8140220999717713
14804,-0.2599373221397401
14805,0.0905379891395568
14806,0.3060683846473693
14807,0.4324302315711974
14808,0.4815444588661193
14809,0.45436474084854117
14810,0.3480300545692443
14811,0.13989063501358023
14812,-0.19699481725692758
14813,-0.6554737448692323
14814,-1.1778488516807557
14815,-1.6723289847373963
14816,-2.015174901485443
14817,-2.073587453365326
14818,-1.7791405081748963
14819,-1.1950149893760682
14820,-0.4861965537071229
14821,0.17303081750869742
14822,0.6498679757118224
14823,0.8808955788612365
14824,0.9195193886756896
14825,0.9445533394813537
14826,1.1340961098670959
14827,1.4845714211463927
14828,1.8188342690467834
14829,1.9981250405311584
14830,2.0384177803993224
14831,2.026020014286041
14832,2.0062312722206115
14833,1.9707069039344787
14834,1.9146785378456115
14835,1.8841609597206115
14836,1.9595012307167052
14837,2.1807536721229552
14838,2.481637918949127
14839,2.711711847782135
14840,2.747713053226471
14841,2.5963172554969787
14842,2.3733958840370177
14843,2.1719321846961974
14844,2.0033702492713927
14845,1.8503055214881896
14846,1.6998633980751037
14847,1.5425071358680724
14848,1.3985023140907287
14849,1.37275310754776
14850,1.6598090767860412
14851,2.4115428566932677
14852,3.543315851688385
14853,4.67771145105362
14854,5.365787470340729
14855,5.41633220911026
14856,5.000291788578034
14857,4.531560862064362
14858,4.486499750614167
14859,5.155025446414948
14860,6.370721781253815
14861,7.490812265872956
14862,7.753072702884674
14863,6.741701090335846
14864,4.5911655068397526
14865,1.852212870121002
14866,-0.778259313106537
14867,-2.633871114253998
14868,-3.194631612300873
14869,-2.3069992423057557
14870,-0.37080196142196664
14871,1.8133506417274474
14872,3.482757532596588
14873,4.240690195560456
14874,4.133640253543854
14875,3.590045893192291
14876,3.204284632205963
14877,3.361879312992096
14878,3.958641016483307
14879,4.5110568642616276
14880,4.528699839115143
14881,3.8139209389686584
14882,2.5469646096229552
14883,1.2106284737586974
14884,0.37568660974502555
14885,0.39404484033584586
14886,1.1588916420936584
14887,2.1368846535682677
14888,2.6900157570838927
14889,2.474008524417877
14890,1.6428813576698302
14891,0.7306918740272521
14892,0.2614841103553771
14893,0.38593860864639273
14894,0.888763391971588
14895,1.4864787697792052
14896,2.0338878273963927
14897,2.4949893593788146
14898,2.8373584389686584
14899,3.0040130257606505
14900,2.977548563480377
14901,2.8290137887001037
14902,2.6711806893348693
14903,2.586780512332916
14904,2.587495768070221
14905,2.5877341866493224
14906,2.3865089058876037
14907,1.7170295357704162
14908,0.5363807320594787
14909,-0.7293835043907166
14910,-1.5171184897422791
14911,-1.6384735465049745
14912,-1.310171163082123
14913,-0.871957814693451
14914,-0.602783238887787
14915,-0.6552353262901307
14916,-1.00761798620224
14917,-1.4849319815635682
14918,-1.8902435660362245
14919,-2.119840657711029
14920,-2.130807912349701
14921,-1.8325462698936463
14922,-1.0967865347862245
14923,0.04261585474014273
14924,1.2020454049110412
14925,1.779733622074127
14926,1.4013633370399474
14927,0.2538547158241271
14928,-1.0219231009483338
14929,-1.7414703726768495
14930,-1.518310582637787
14931,-0.39059070348739633
14932,1.1908397316932677
14933,2.5185927987098693
14934,2.9930457711219787
14935,2.507863962650299
14936,1.5000686287879943
14937,0.573812448978424
14938,0.060974085330963046
14939,-0.06896404027938852
14940,0.009237253665923983
14941,0.1763686776161193
14942,0.3759250283241271
14943,0.5282745003700255
14944,0.48822017908096305
14945,0.11795612573623648
14946,-0.5508079886436463
14947,-1.2293472647666932
14948,-1.5278473258018495
14949,-1.2727394461631776
14950,-0.658334767818451
14951,-0.06157306432724008
14952,0.26696773767471305
14953,0.3365859627723693
14954,0.3294334053993224
14955,0.4209861397743224
14956,0.6536826729774474
14957,0.9333476662635802
14958,1.1300429940223693
14959,1.1777267098426818
14960,1.09809490442276
14961,0.9714946389198302
14962,1.0122642159461974
14963,1.6695842385292052
14964,3.2374248147010802
14965,5.352912867069245
14966,7.284103357791901
14967,8.412538492679596
14968,8.130489313602448
14969,5.994020426273346
14970,2.5412425637245177
14971,-0.6464138388633729
14972,-2.1234169363975526
14973,-1.5278473258018495
14974,0.4433974862098693
14975,2.606569254398346
14976,3.9741382241249084
14977,4.205642664432526
14978,3.600059473514557
14979,2.7396068215370177
14980,2.071319544315338
14981,1.7065391182899474
14982,1.5436992287635802
14983,1.483856165409088
14984,1.4209136605262755
14985,1.0897502541542052
14986,0.14346691370010367
14987,-1.4820709586143495
14988,-3.2890453696250916
14989,-4.401983296871185
14990,-4.162134206295013
14991,-2.6448383688926698
14992,-0.5944385886192323
14993,1.147685968875885
14994,2.170024836063385
14995,2.5276527047157287
14996,2.4170264840126037
14997,1.9425735116004943
14998,1.1996612191200255
14999,0.4498347878456115
15000,0.08004757165908805
15001,0.318227732181549
15002,0.9931907296180724
15003,1.6052112221717834
15004,1.6803130745887755
15005,1.1300429940223693
15006,0.29557796716690055
15007,-0.3851070761680604
15008,-0.7682457327842713
15009,-1.0638847708702088
15010,-1.5545502066612245
15011,-2.3055687308311463
15012,-3.144325292110443
15013,-3.8188114523887635
15014,-4.1237488150596615
15015,-3.9539947867393495
15016,-3.3467426657676698
15017,-2.479137456417084
15018,-1.628936803340912
15019,-0.9279861807823182
15020,-0.11688617467880258
15021,0.9424075722694396
15022,1.8715247750282287
15023,2.350269281864166
15024,2.4687633156776427
15025,2.4542197823524474
15026,2.4504050850868224
15027,2.46375652551651
15028,2.3664817452430724
15029,1.9816741585731505
15030,1.2516364693641662
15031,0.264821970462799
15032,-0.9091511130332948
15033,-1.9925251364707948
15034,-2.344430959224701
15035,-1.7974987387657166
15036,-0.9761467337608338
15037,-0.19985584020614633
15038,0.6477222084999084
15039,0.7817134499549865
15040,-0.736297643184662
15041,-2.951444661617279
15042,-4.178585088253021
15043,-4.159511601924896
15044,-3.6039963126182557
15045,-3.022970235347748
15046,-2.5625839591026307
15047,-2.2972240805625916
15048,-2.354682958126068
15049,-2.774299657344818
15050,-3.376544988155365
15051,-3.823341405391693
15052,-3.7768497824668885
15053,-3.05992511510849
15054,-1.7727032065391541
15055,-0.27352718114852914
15056,1.0265693306922912
15057,1.8588885903358459
15058,2.1190032601356505
15059,1.790700876712799
15060,0.9409770607948302
15061,-0.19651798009872445
15062,-1.21361163854599
15063,-1.6964092612266541
15064,-1.4770641684532166
15065,-0.7796898245811463
15066,-0.13500598669052133
15067,-0.0811233878135682
15068,-0.8335724234580995
15069,-2.154888188838959
15070,-3.5200729727745057
15071,-4.4191494345664974
15072,-4.551471745967865
15073,-3.8962974905967713
15074,-2.746643102169037
15075,-1.6205921530723573
15076,-0.9699478507041932
15077,-0.8602753043174745
15078,-0.9244099020957948
15079,-0.6743088126182557
15080,0.07170292139053336
15081,1.024423563480377
15082,1.663146936893463
15083,1.6545638680458068
15084,1.0747298836708068
15085,0.27698131799697867
15086,-0.42349246740341195
15087,-0.9453907370567323
15088,-1.3454571127891541
15089,-1.5998497366905213
15090,-1.5822067618370057
15091,-1.2612953543663026
15092,-0.8710041403770448
15093,-0.7997169852256776
15094,-1.2121811270713807
15095,-1.8115654349327088
15096,-2.0733490347862245
15097,-1.6873493552207948
15098,-0.774444615840912
