,NIGH01_UD1 200.0(Hz) unit:(gal)
28105,0.40079360802968367
28106,0.6771207412083946
28107,1.1522889693578087
28108,1.8446565230687462
28109,2.632868345578512
28110,3.3109307845433555
28111,3.681194837888082
28112,3.644716795285543
28113,3.246319349606832
28114,2.6280999739964805
28115,1.9343019088109337
28116,1.251232679684957
28117,0.6318212111790977
28118,0.13567214806874617
28119,-0.20121330420176164
28120,-0.43009514013926164
28121,-0.6804346481959023
28122,-1.0621427933375038
28123,-1.5570997635523476
28124,-2.008187715212504
28125,-2.2323011795679726
28126,-2.157914582888285
28127,-1.8508314530054726
28128,-1.417863313357035
28129,-0.8888124863306679
28130,-0.18857711950937883
28131,0.7629514296849571
28132,1.9118905623753868
28133,3.0396104415257774
28134,3.8755059798558555
28135,4.266035612424215
28136,4.255545194943746
28137,4.0166497786839805
28138,3.6988378127415977
28139,3.3278585036595665
28140,2.8309941848119102
28141,2.16413741906484
28142,1.4288545211156212
28143,0.8382917006810509
28144,0.5405068953831993
28145,0.48614745934804304
28146,0.4844785292943321
28147,0.37552123864491804
28148,0.14401679833730086
28149,-0.1029848496119179
28150,-0.25891060034433977
28151,-0.32066101233164446
28152,-0.37740463415781633
28153,-0.488746110598246
28154,-0.5869745651880898
28155,-0.5180715958277382
28156,-0.19882911841074602
28157,0.2720475753148399
28158,0.6666303237279259
28159,0.8106351455052696
28160,0.7391095717748009
28161,0.6792665084203087
28162,0.8614183028539024
28163,1.3227582534154259
28164,1.869213636716207
28165,2.2139669020970665
28166,2.154839094479879
28167,1.664412077267965
28168,0.8494973738988243
28169,-0.14446968237558977
28170,-1.1892198959986366
28171,-2.1548151413599648
28172,-2.8905748764673866
28173,-3.284919206301371
28174,-3.367650453249613
28175,-3.3194899002710976
28176,-3.342139665285746
28177,-3.493058625857035
28178,-3.6518453995386757
28179,-3.651606980959574
28180,-3.445136491457621
28181,-3.1354307572046913
28182,-2.8357386032740273
28183,-2.532947007815043
28184,-2.119290773073832
28185,-1.548755113283793
28186,-0.9360193649927773
28187,-0.4646658341089882
28188,-0.20645851294199602
28189,-0.10155433813730852
28190,-0.08176559607187883
28191,-0.09130233923594133
28192,-0.043857041994730395
28193,0.1239896376927696
28194,0.3974557479222618
28195,0.7259965499242149
28196,1.0924459060033165
28197,1.472008283933004
28198,1.7202020247777305
28199,1.6749024947484337
28200,1.40119796593984
28201,1.1103272994359337
28202,0.8781076033910118
28203,0.6337285598119102
28204,0.34309631188710554
28205,0.06414657433827742
28206,-0.13517135779062883
28207,-0.263678971926371
28208,-0.41030639807383196
28209,-0.6708979050318398
28210,-1.0492681900660195
28211,-1.419055406252543
28212,-1.5876173416773476
28213,-1.4338373581568398
28214,-1.0084986130396523
28215,-0.49804443518320696
28216,-0.07795089880625383
28217,0.19694572289784773
28218,0.37933593591054304
28219,0.5424142440160118
28220,0.7138372023900352
28221,0.8690476973851524
28222,0.9687066634496055
28223,1.0173440535863243
28224,1.101982649167379
28225,1.3523221572240196
28226,1.839888151486715
28227,2.496969755490621
28228,3.1304479201634727
28229,3.5245538314183555
28230,3.549826200803121
28231,3.209841307004293
28232,2.6199937423070274
28233,1.9478917678197227
28234,1.3606668074925743
28235,0.9808660109837852
28236,0.8564115126927696
28237,1.0151982863744102
28238,1.781475599606832
28239,3.7775159438451134
28240,6.94776779015859
28241,10.097038801511129
28242,11.73592811425527
28243,10.837805326779684
28244,7.590544279416402
28245,3.8135171492894493
28246,1.4972806533177696
28247,1.085054930051168
28248,1.6980290969212852
28249,2.3491502364476524
28250,2.6030660231908165
28251,2.5065064986546837
28252,2.2668958266576134
28253,2.0363450606664024
28254,1.8701673110326134
28255,1.7645478804906212
28256,1.6739488204320274
28257,1.5246987899144493
28258,1.2755513747533165
28259,0.976097639401754
28260,0.7312417586644493
28261,0.5960584243138634
28262,0.5176187117894493
28263,0.37432914574941023
28264,0.07940536340077742
28265,-0.3266214768091835
28266,-0.6615995804468788
28267,-0.6976007858912148
28268,-0.32185310522715227
28269,0.3597856124242149
28270,1.0640740950902305
28271,1.4939427932103477
28272,1.534712370236715
28273,1.3349176009496055
28274,1.1835218032201134
28275,1.267683561642965
28276,1.5218377669652305
28277,1.695406492551168
28278,1.5745282729466759
28279,1.1682630141576134
28280,0.7023931105931602
28281,0.42368179162343367
28282,0.3638387282689415
28283,0.2639413436253868
28284,-0.19358390967051164
28285,-1.0378240982691445
28286,-2.008187715212504
28287,-2.861964646975199
28288,-3.481137696901957
28289,-3.759133760134379
28290,-3.639686052004496
28291,-3.4372686783472695
28292,-3.9152979294459023
28293,-5.455005113283793
28294,-7.3244451920191445
28295,-8.487212602297465
28296,-8.711802903811137
28297,-8.424508515993754
28298,-7.943141404787699
28299,-7.180917207400004
28300,-6.050574723879496
28301,-4.845368806521098
28302,-3.799903337160746
28303,-2.4907469193140663
28304,-0.3528475205103554
28305,2.279532011349996
28306,4.422915037473043
28307,5.602371748288473
28308,6.045353468259176
28309,6.047260816891988
28310,5.736362989743551
28311,5.208981092770895
28312,4.517805631955465
28313,3.6149144728978477
28314,2.4559617598851524
28315,1.1627793868382774
28316,0.03768211205800398
28317,-0.618445817629496
28318,-0.7288336197535195
28319,-0.5800604263941445
28320,-0.8001207749048866
28321,-1.8727659622828163
28322,-3.4537195603052773
28323,-4.587161485354105
28324,-4.661548082033793
28325,-3.8349508682886757
28326,-2.702462617556254
28327,-1.8191217819849648
28328,-1.430976335207621
28329,-1.4817594925562538
28330,-1.7673849503199257
28331,-2.0763754288355507
28332,-2.2542356888453163
28333,-2.2060751358668007
28334,-1.8737196365992226
28335,-1.2352346817652382
28336,-0.33282035986582414
28337,0.7097840865453087
28338,1.7252088149388634
28339,2.5763631423314415
28340,3.216517027219137
28341,3.681194837888082
28342,4.009974058469137
28343,4.157078321774801
28344,3.9763570388158165
28345,3.332388456662496
28346,2.2626042922337852
28347,1.0397554000218712
28348,-0.028598252932230395
28349,-0.8826136032740273
28350,-1.5799879471460976
28351,-1.956927720705668
28352,-1.8465399185816445
28353,-1.4476656357447304
28354,-1.0657190720240273
28355,-0.7114290634791054
28356,-0.19620651404062883
28357,0.5734086592992149
28358,1.514446791013082
28359,2.4249673446019493
28360,2.9688001235326134
28361,2.8069139083226524
28362,2.0592332442601524
28363,1.353752668698629
28364,1.1758924086888634
28365,1.4531732161839805
28366,1.7900586684544884
28367,1.8553853591283165
28368,1.5447259505589805
28369,0.8888364394505821
28370,-0.12372726599375383
28371,-1.4793753067652382
28372,-2.902972642580668
28373,-3.9942144791285195
28374,-4.584062043825785
28375,-4.7151922623316445
28376,-4.391181413332621
28377,-3.551471177736918
28378,-2.2747396866480507
28379,-0.9004949967066445
28380,0.11802917321523054
28381,0.42940383752187117
28382,-0.2841829697291054
28383,-2.186763230959574
28384,-4.627215806643168
28385,-6.29686111609141
28386,-6.475675050417582
28387,-5.520570222536723
28388,-4.182565156618754
28389,-2.9027342240015663
28390,-1.694190446535746
28391,-0.4284262100855507
28392,0.9050489028294884
28393,2.169621046384176
28394,3.2036424239476524
28395,3.9501309951146446
28396,4.4760823806126915
28397,4.864704664548238
28398,5.102169569333395
28399,5.088818128903707
28400,4.735958631833395
28401,4.027855451901754
28402,3.0226827224095665
28403,1.8377423842748009
28404,0.6291986068089805
28405,-0.44010872046152727
28406,-1.2428640762964882
28407,-1.7201780716578163
28408,-1.9030451218287148
28409,-1.8918394486109413
28410,-1.787412110964457
28411,-1.6384004990259804
28412,-1.459348146120707
28413,-1.2819647232691445
28414,-1.173245851198832
28415,-1.2023329178492226
28416,-1.394498292605082
28417,-1.7080187241236366
28418,-2.0270227829615273
28419,-2.168881837526957
28420,-1.9390463272730507
28421,-1.2388109604517616
28422,-0.16068214575449602
28423,1.0190129836400352
28424,1.9705415328343712
28425,2.4912477095921837
28426,2.6335836013158165
28427,2.681267317136129
28428,2.952110822995504
28429,3.5355210860570274
28430,4.104864652951559
28431,4.030478056271871
28432,2.967369612058004
28433,1.3060689528783165
28434,-0.2212404648462929
28435,-1.2776731888453163
28436,-2.1135687271753945
28437,-3.0486463944117226
28438,-4.028785173098246
28439,-4.898774568239848
28440,-5.79332107702891
28441,-6.946074906984965
28442,-8.305537645022074
28443,-9.531485978762309
28444,-10.066020433108012
28445,-9.27852386633555
28446,-7.138001863161723
28447,-4.466760102907816
28448,-2.141702119509379
28449,-0.45608276526133196
28450,0.7174134810765587
28451,1.552593763669332
28452,2.1143079360326134
28453,2.398502882321676
28454,2.410423811276754
28455,2.191793974240621
28456,1.8162847121556602
28457,1.384747083981832
28458,1.004946287473043
28459,0.8025289138158165
28460,1.079571302731832
28461,2.1593690474828087
28462,3.6549687941869102
28463,4.469168241818746
28464,3.884089048703512
28465,2.094280775388082
28466,-0.2734541336695351
28467,-2.6693224350611366
28468,-4.701363984743754
28469,-6.04962104956309
28470,-6.482827607790629
28471,-5.95353836218516
28472,-4.633176271120707
28473,-2.821195069948832
28474,-0.7793783585230507
28475,1.3611436446507774
28476,3.524792249997457
28477,5.55468803246816
28478,7.202398832639059
28479,8.26002364953359
28480,8.695614393552145
28481,8.600008543332418
28482,8.029949720700582
28483,7.118952329953512
28484,6.230366285641988
28485,5.652678068478902
28486,5.291235502560934
28487,4.855406339963277
28488,4.184258039792379
28489,3.3016324599583946
28490,2.2935987075169884
28491,1.2211919387181602
28492,0.15164619286855086
28493,-0.8001207749048866
28494,-1.5685438553492226
28495,-2.284276429812113
28496,-3.134953920046488
28497,-4.080045167605082
28498,-4.9080728928248085
28499,-5.495297853151957
28500,-5.833136979738871
28501,-5.904185716311137
28502,-5.722749177614848
28503,-5.4077982346216835
28504,-5.036580506960551
28505,-4.515397493044535
28506,-3.7128805557886757
28507,-2.6438116470972695
28508,-1.483905259768168
28509,-0.44416183630625383
28510,0.39268737634023054
28511,1.2691140731175743
28512,2.6347756942113243
28513,4.515183027585348
28514,6.301415022214254
28515,7.411968763669332
28516,7.820856626828512
28517,7.906210478146871
28518,8.023750837643941
28519,8.221161421140035
28520,8.239758070309957
28521,7.74885421593984
28522,6.609451826413473
28523,4.992258604367574
28524,3.2770753463109337
28525,1.8351197799046837
28526,0.8530736525853477
28527,0.28826003869374617
28528,-0.04791015783945696
28529,-0.355231706301371
28530,-0.7669805924097695
28531,-1.3408541123072304
28532,-2.0699381271998085
28533,-2.8700708786646523
28534,-3.5946249405543007
28535,-4.112231675783793
28536,-4.395472947756449
28537,-4.52994102636973
28538,-4.646289292971293
28539,-4.816043321291605
28540,-4.966723863283793
28541,-4.873502198855082
28542,-4.274594728151957
28543,-3.056037370363871
28544,-1.3654112259546913
28545,0.45825248559316023
28546,2.0876050551732384
28547,3.3609986861546837
28548,4.263889845212301
28549,4.791510160764059
28550,4.858982618649801
28551,4.363310392697652
28552,3.3249974807103477
28553,1.9714952071507774
28554,0.669252928098043
28555,-0.24675125281016008
28556,-0.6241678635279335
28557,-0.517117921511332
28558,-0.08891815344492571
28559,0.506889875729879
28560,1.1773229201634727
28561,1.8630147536595665
28562,2.5048375686009727
28563,2.9976487716039024
28564,3.1497598250706993
28565,2.9006124099095665
28566,2.6395440657933555
28567,2.9053807814915977
28568,3.755819853146871
28569,4.757893141110738
28570,5.484831388791402
28571,5.8095574935277305
28572,5.7883382399876915
28573,5.426657255490621
28574,4.628193434079488
28575,3.3290505965550743
28576,1.6353250106175743
28577,-0.16640419165293352
28578,-1.7201780716578163
28579,-2.7620672623316445
28580,-3.2377123276392616
28581,-3.3087610642115273
28582,-3.2427191178003945
28583,-3.2520174423853554
28584,-3.3833860794703163
28585,-3.5185694138209023
28586,-3.4780382553736366
28587,-3.1354307572046913
28588,-2.469766084353129
28589,-1.6758322159449257
28590,-1.3785242478052773
28591,-2.2084593216578163
28592,-3.7886976639429726
28593,-4.926431123415629
28594,-4.933822099367777
28595,-3.9958834091822304
28596,-2.475726548830668
28597,-0.5569338242212929
28598,1.4324307998021446
28599,2.963554914792379
28600,3.820669706662496
28601,4.347574766476949
28602,5.055439527829488
28603,5.997431333859762
28604,6.626856382687887
28605,6.36793380578359
28606,5.187046583493551
28607,3.610384519894918
28608,2.306234892209371
28609,1.5797734816869102
28610,1.194012220700582
28611,0.6544709761937462
28612,-0.25652641455332414
28613,-1.2202143112818398
28614,-1.7328142563501991
28615,-1.621234361330668
28616,-1.1408209244410195
28617,-0.709998552004496
28618,-0.6322740952173866
28619,-0.9899019638697304
28620,-1.677262727419535
28621,-2.4862169663111366
28622,-3.204333726565043
28623,-3.7000059525171913
28624,-3.955113832155863
28625,-4.043567125002543
28626,-4.0895819107691445
28627,-4.192817155520121
28628,-4.332292024294535
28629,-4.363048020998637
28630,-4.163491670290629
28631,-3.785836640993754
28632,-3.4267782608668007
28633,-3.25273269812266
28634,-3.2405733505884804
28635,-3.157365266482035
28636,-2.7058004776636757
28637,-1.720416490236918
28638,-0.36000007788340227
28639,0.8185029586156212
28640,1.2581468184789024
28641,0.9846807082494102
28642,0.5579114516576134
28643,0.4406095107396446
28644,0.5693555434544884
28645,0.5355001052220665
28646,0.08655792077382429
28647,-0.6027101914087929
28648,-1.104581300417582
28649,-1.1761068741480507
28650,-1.014697496096293
28651,-0.9872793594996132
28652,-1.194465104738871
28653,-1.4600634018580116
28654,-1.5957235733668007
28655,-1.5179991165796913
28656,-1.2302278916041054
28657,-0.8125185410181679
28658,-0.3967165390650429
28659,-0.09011024634043352
28660,0.08155113061269148
28661,0.12065177758534773
28662,-0.11657470862070696
28663,-0.946509782473246
28664,-2.4001478592554726
28665,-3.8616537491480507
28666,-4.565226976076762
28667,-4.317033235232035
28668,-3.5500406662623085
28669,-2.867925111452738
28670,-2.610194627443949
28671,-2.724158708254496
28672,-2.9308676163355507
28673,-2.9919027725855507
28674,-2.880561296145121
28675,-2.7515768448511757
28676,-2.752053682009379
28677,-2.8676866928736366
28678,-2.9308676163355507
28679,-2.742040101687113
28680,-2.1932005325953163
28681,-1.3146280686060585
28682,-0.25843376318613664
28683,0.730288084348043
28684,1.3496995528539024
28685,1.3508916457494102
28686,0.7107377608617149
28687,-0.3020643631617226
28688,-1.286017839113871
28689,-1.9502520004908241
28690,-2.2215723435084023
28691,-2.1784185806910195
28692,-1.9369005600611366
28693,-1.6093134323755898
28694,-1.3189196030298866
28695,-1.1806368271509804
28696,-1.2450098435084023
28697,-1.461493913332621
28698,-1.67344803015391
28699,-1.676785890261332
28700,-1.3553976456324257
28701,-0.7834314743677773
28702,-0.16688102881113664
28703,0.33975845177968367
28704,0.9365201552708946
28705,2.2122979720433555
28706,4.259359892209371
28707,6.031525190671285
28708,6.353390272458395
28709,5.090963896115621
28710,2.934229429562887
28711,0.594627912839254
28712,-1.5561460892359413
28713,-3.386723939577738
28714,-4.829156343142191
28715,-5.84982628027598
28716,-6.498563234011332
28717,-6.82328933874766
28718,-6.669986192385355
28719,-5.8481573502222695
28720,-4.592645112673441
28721,-3.465878907839457
28722,-2.7823328415552773
28723,-2.43638748327891
28724,-2.168405000368754
28725,-1.7828821579615273
28726,-1.2082933823267616
28727,-0.48969978491465227
28728,0.25082832177480086
28729,0.8893132766087852
28730,1.352083738644918
28731,1.6105294783910118
28732,1.649630125363668
28733,1.4443517287572227
28734,0.9665608962376915
28735,0.24272209008534773
28736,-0.5733847061793007
28737,-1.2171148697535195
28738,-1.463162843386332
28739,-1.2943624893824257
28740,-0.9233831803003945
28741,-0.6387113968531288
28742,-0.6129621903101601
28743,-0.8289694229761757
28744,-1.1513113419214882
28745,-1.440751496950785
28746,-1.6138433853785195
28747,-1.627194825808207
28748,-1.4269232193628945
28749,-0.9415029923121132
28750,-0.1621126572291054
28751,0.7751107772191368
28752,1.6319871505101524
28753,2.2072911818822227
28754,2.4166226943333946
28755,2.2745252211888634
28756,1.903069074948629
28757,1.672518308957418
28758,2.1071553786595665
28759,3.2858968337376915
28760,4.637014921506246
28761,5.587112959225973
28762,6.038677748044332
28763,6.16956954797109
28764,6.114256437619527
28765,5.900633390744527
28766,5.527985151608785
28767,4.974377210934957
28768,4.181158598264059
28769,3.142368849118551
28770,1.9638658126195274
28771,0.8437753280003868
28772,0.04888778527577742
28773,-0.23125404516855852
28774,-0.0800966660181679
28775,0.18025642236073836
28776,0.24534469445546492
28777,0.05031829675038679
28778,-0.21504158178965227
28779,-0.309455339113871
28780,-0.18190139929453508
28781,-0.0038027207056678947
28782,0.05675559838612898
28783,0.028383787473043043
28784,0.05842452843983992
28785,0.1888394912083946
28786,0.27633910973866804
28787,0.15474563439687117
28788,-0.1556753555933632
28789,-0.4386782089869179
28790,-0.48612350622812883
28791,-0.2899050156275429
28792,-0.030505601565042895
28793,0.10658508141835554
28794,0.11612182458241804
28795,0.18645530541737898
28796,0.5054593642552696
28797,1.0542989333470665
28798,1.5888333876927696
28799,1.8184304793675743
28800,1.6315103133519493
28801,1.2018800338109337
28802,0.8804917891820274
28803,0.9391427596410118
28804,1.3682962020238243
28805,1.9099832137425743
28806,2.2814393599828087
28807,2.378714140256246
28808,2.3012281020482384
28809,2.233755644162496
28810,2.2931218703587852
28811,2.446901853879293
28812,2.58375411828359
28813,2.6531339248021446
28814,2.704632337888082
28815,2.7911782821019493
28816,2.889406736691793
28817,2.917778547604879
28818,2.786886747678121
28819,2.414715345700582
28820,1.788628156979879
28821,1.076948698361715
28822,0.5529046614964805
28823,0.34118896325429304
28824,0.3464341719945274
28825,0.40866142114003523
28826,0.3783822615941368
28827,0.07368331750233992
28828,-0.5607485214869179
28829,-1.2295126358668007
28830,-1.524674836794535
28831,-1.3654112259546913
28832,-1.037585679690043
28833,-0.8809446732203163
28834,-0.9992002884546913
28835,-1.20042556921641
28836,-1.190173570315043
28837,-0.8351683060328163
28838,-0.23864502112070696
28839,0.42248969872792586
28840,1.0671735366185509
28841,1.7070890029271446
28842,2.332937773068746
28843,2.8548360427220665
28844,3.1583428939183555
28845,3.200066145261129
28846,3.0675054152806602
28847,2.9475808699925743
28848,3.0090928634007774
28849,3.2601476271947227
28850,3.5274148543675743
28851,3.607761915524801
28852,3.453028257687887
28853,3.198874052365621
28854,3.030550535519918
28855,3.0357957442601524
28856,3.1514287551244102
28857,3.214132841428121
28858,3.083479460080465
28859,2.7451634963353477
28860,2.295982893308004
28861,1.8334508498509727
28862,1.3883233626683555
28863,0.9560704787572227
28864,0.5505204757054649
28865,0.22531753381093367
28866,0.07225280602773054
28867,0.18407111962636336
28868,0.5366921981175743
28869,0.9060025771458946
28870,1.0037541945775352
28871,0.7524610122044884
28872,0.37933593591054304
28873,0.2040982802708946
28874,0.35954719384511336
28875,0.7207513411839805
28876,1.0726571639378868
28877,1.316082533200582
28878,1.5125394423802696
28879,1.7693162520726524
28880,2.1021485884984337
28881,2.3915887435277305
28882,2.4619222243626915
28883,2.242577131589254
28884,1.8525243361790977
28885,1.5053868850072227
28886,1.315605696042379
28887,1.188051756223043
28888,0.8976579268773399
28889,0.3066182692845665
28890,-0.47086471716562883
28891,-1.131284181276957
28892,-1.4316915909449257
28893,-1.3794779221216835
28894,-1.186358873049418
28895,-1.0721563736597695
28896,-1.1272310654322304
28897,-1.3036608139673866
28898,-1.4779447952906288
28899,-1.5396952072779335
28900,-1.4684080521265663
28901,-1.3599275986353554
28902,-1.3735174576441445
28903,-1.619565431276957
28904,-2.0737528244654335
28905,-2.5997042099634804
28906,-3.0302881638209023
28907,-3.204333726565043
28908,-3.004777375857035
28909,-2.4192213455835976
28910,-1.5129923264185585
28911,-0.3669142166773476
28912,0.9002805312474571
28913,2.098095472653707
28914,3.0117154677708946
28915,3.4945130904515587
28916,3.523838575681051
28917,3.1921983321507774
28918,2.6555181105931602
28919,2.0854592879613243
28920,1.6274571975072227
28921,1.3332486708958946
28922,1.1050820906956993
28923,0.7317185958226524
28924,0.03505950768788679
28925,-0.9419798294703163
28926,-1.877295915285746
28927,-2.3531793991724648
28928,-2.1703123490015663
28929,-1.514899675051371
28930,-0.8351683060328163
28931,-0.5409597794214882
28932,-0.7598280350367226
28933,-1.2986540238062538
28934,-1.8079161087671913
28935,-2.045619432131449
28936,-2.0415663162867226
28937,-2.0215391556421913
28938,-2.168881837526957
28939,-2.475011293093363
28940,-2.794492189089457
28941,-2.980935517946879
28942,-2.9651998917261757
28943,-2.745854798952738
28944,-2.35246414343516
28945,-1.846778337160746
28946,-1.3596891800562538
28947,-1.0797857681910195
28948,-1.1570333878199257
28949,-1.621234361330668
28950,-2.3839353958765663
28951,-3.2710909287134804
28952,-4.039514009157816
28953,-4.443156663576762
28954,-4.363286439577738
28955,-3.896939698855082
28956,-3.298032228151957
28957,-2.814042512575785
28958,-2.563464585940043
28959,-2.5184034744898476
28960,-2.5668024460474648
28961,-2.6111483017603554
28962,-2.6476263443628945
28963,-2.7646898667017616
28964,-3.064858857790629
28965,-3.578650895754496
28966,-4.238831941286723
28967,-4.887092057863871
28968,-5.238282624880473
28969,-4.984843675295512
28970,-4.184234086672465
28971,-3.3423780838648476
28972,-2.9005884567896523
28973,-2.8531431595484413
28974,-2.928006593386332
28975,-2.9642462174097695
28976,-3.0431627670923866
28977,-3.231036607424418
28978,-3.3085226456324257
28979,-2.978551332155863
28980,-2.1724581162134804
28981,-0.9524702469507851
28982,0.7040620406468712
28983,2.7327657302220665
28984,4.369509275754293
28985,4.348766859372457
28986,2.5262952407201134
28987,0.38934951623280867
28988,-0.5295156876246132
28989,0.1819253524144493
28990,1.9922376235326134
28991,4.02880912621816
28992,5.593550260861715
28993,6.3262105544408165
28994,6.080877836545309
28995,4.945051725705465
28996,3.3834100325902305
28997,2.0101190169652305
28998,1.1398912032445274
28999,0.7298112471898399
29000,0.640404280026754
29001,0.7498384078343712
29002,0.9081483443578087
29003,0.9555936415990196
29004,0.8127809127171837
29005,0.5021215041478477
29006,0.06963020165761336
29007,-0.49375290075937883
29008,-1.2171148697535195
29009,-2.0329832474390663
29010,-2.722012941042582
29011,-3.0112146774927773
29012,-2.7723192612330116
29013,-2.1586298386255898
29014,-1.5425562302271523
29015,-1.2566923538843788
29016,-1.349198762575785
29017,-1.5702127854029335
29018,-1.5237211624781288
29019,-0.8678316513697304
29020,0.3452420790990196
29021,1.3837934096654259
29022,1.086723860104879
29023,-1.1141180435816445
29024,-4.252898637453715
29025,-6.547439042727152
29026,-7.0688604752222695
29027,-6.171929780642191
29028,-4.69921821753184
29029,-3.276097718874613
29030,-2.1653055588404335
29031,-1.3799547592798866
29032,-0.8065580765406288
29033,-0.34807914892832414
29034,0.004065092404683668
29035,0.23175483544667586
29036,0.3821969588597618
29037,0.5893827040990196
29038,1.0078073104222618
29039,1.6994596083958946
29040,2.5713563521703087
29041,3.4258485396703087
29042,4.056942518552145
29043,4.3158650954564415
29044,4.1425347884496055
29045,3.5965562423070274
29046,3.0062318404515587
29047,3.1354547103246055
29048,4.528296049435934
29049,6.417286451657613
29050,7.26367240746816
29051,6.439220960934957
29052,4.599106367429098
29053,2.72871261437734
29054,1.338970716794332
29055,0.3636003096898399
29056,-0.5214094559351601
29057,-1.5840410629908241
29058,-2.9363512436548866
29059,-4.568326417605082
29060,-6.359088365236918
29061,-8.038031999270121
29062,-9.212481919924418
29063,-9.54841369787852
29064,-9.007203523317973
29065,-7.934319917360941
29066,-6.890046540896098
29067,-6.314980928103129
29068,-6.26181358496348
29069,-6.369578782717387
29070,-6.01910347143809
29071,-4.65964073340098
29072,-2.3772596756617226
29073,-0.03694290320078508
29074,1.5528321822484337
29075,2.472651060422262
29076,3.402721937497457
29077,4.568827207883199
29078,5.3496480544408165
29079,5.134117658933004
29080,4.168999250729879
29081,3.17884689172109
29082,2.517235334714254
29083,2.065908964474996
29084,1.6863465865453087
29085,1.4612794478734337
29086,1.5697599013646446
29087,2.066624220212301
29088,2.7544618209203087
29089,3.1404615004857384
29090,2.643597181638082
29091,1.1828065474828087
29092,-0.549781266848246
29093,-1.720416490236918
29094,-2.0987867752710976
29095,-2.069699708620707
29096,-2.147662583986918
29097,-2.5746702591578163
29098,-3.2830118576685585
29099,-4.135835115114848
29100,-4.977214280764262
29101,-5.471217576662699
29102,-5.293118898073832
29103,-4.492032472292582
29104,-3.445136491457621
29105,-2.5293707291285195
29106,-1.8868326584498085
29107,-1.3971208969751991
29108,-0.847327653566996
29109,-0.15329116980234758
29110,0.5626798232396446
29111,1.0929227431615196
29112,1.342785414059957
29113,1.433861311276754
29114,1.6150594313939415
29115,2.0580411513646446
29116,2.7353883345921837
29117,3.4783006270726524
29118,4.119885023434957
29119,4.607689436276754
29120,5.04351859887441
29121,5.618107374509176
29122,6.460678633054098
29123,7.514965589841207
29124,8.567822035153707
29125,9.38011413415273
29126,9.796154554684957
29127,9.787094648679098
29128,9.433996733029684
29129,8.816492613156637
29130,7.884514387448629
29131,6.579411085446676
29132,5.144369657834371
29133,4.070770796140035
29134,3.6563993056615196
29135,3.7713170607884727
29136,3.9844632705052696
29137,3.870260771115621
29138,3.3562303145726524
29139,2.729189451535543
29140,2.2816777785619102
29141,2.124798353513082
29142,2.2542596419652305
29143,2.597343977292379
29144,3.007185514767965
29145,3.2854199965794884
29146,3.2723069747289024
29147,2.9246926863988243
29148,2.3021817763646446
29149,1.4848828872044884
29150,0.5214334090550743
29151,-0.5335688034693398
29152,-1.531827394167582
29153,-2.208697740236918
29154,-2.3054956833521523
29155,-1.774299089113871
29156,-0.8935808579126991
29157,-0.09034866491953508
29158,0.39387946923573836
29159,0.5693555434544884
29160,0.4780412276585899
29161,0.0839353164037071
29162,-0.6370424667994179
29163,-1.5821337143580116
29164,-2.4874090592066445
29165,-3.0112146774927773
29166,-2.921330873171488
29167,-2.254950944582621
29168,-1.2655138413111366
29169,-0.18380874792734758
29170,0.8814454634984337
29171,1.7850518782933555
29172,2.3110032637914024
29173,2.4411798079808555
29174,2.504599150021871
29175,2.884638365109762
29176,3.577721174558004
29177,4.204523619016012
29178,4.507792051633199
29179,4.62843185265859
29180,4.821312483151754
29181,5.134117658933004
29182,5.4051995833714805
29183,5.40663009484609
29184,4.9452901442845665
29185,3.93415695031484
29186,2.5377393325169884
29187,1.2309671004613243
29188,0.45419936974843367
29189,0.19408469994862898
29190,0.0972867568333946
29191,-0.09893173376719133
29192,-0.4031538407007851
29193,-0.6987928787867226
29194,-0.8935808579126991
29195,-0.9903788010279335
29196,-1.074540559450785
29197,-1.2209295670191445
29198,-1.4054655472437538
29199,-1.5168070236841835
29200,-1.4710306564966835
29201,-1.3255953232447304
29202,-1.2640833298365273
29203,-1.4421820084253945
29204,-1.8241285721460976
29205,-2.1662592331568398
29206,-2.1898626724878945
29207,-1.7897962967554726
29208,-1.1031507889429726
29209,-0.3878950516382851
29210,0.16762023766835554
29211,0.5569577773412071
29212,0.911247785886129
29213,1.3527989943822227
29214,1.8804193099339805
29215,2.3725152571996055
29216,2.6745915969212852
29217,2.665531690915426
29218,2.3725152571996055
29219,2.1157384475072227
29220,2.268803175290426
29221,2.8102517684300743
29222,3.3648133834203087
29223,3.61372238000234
29224,3.492605741818746
29225,3.0841947158177696
29226,2.479088362058004
29227,1.7540574630101524
29228,1.014244612058004
29229,0.40794616540273054
29230,0.07010703881581648
29231,0.015509184201558668
29232,0.09847884972890242
29233,0.11731391747792586
29234,-0.020253602663675707
29235,-0.2510427872339882
29236,-0.469672624270121
29237,-0.6513475815455116
29238,-0.832068864504496
29239,-0.9992002884546913
29240,-1.049029771486918
29241,-0.8656858841578163
29242,-0.43510193030039446
29243,0.12160545190175398
29244,0.6353974898656212
29245,1.02735763390859
29246,1.354229505856832
29247,1.689922865231832
29248,1.9557595809300743
29249,1.9443154891331993
29250,1.5745282729466759
29251,0.9625077803929649
29252,0.2162576278050743
29253,-0.616300050417582
29254,-1.434791032473246
29255,-2.137887422243754
29256,-2.732980195681254
29257,-3.2698988358179726
29258,-3.7195562760035195
29259,-3.977048341433207
