,MYG012_UD 100.0(Hz) unit:(gal)
7246,36.437057905575415
7247,57.8853526075702
7248,48.18736816340359
7249,15.445892308199095
7250,-5.341752564374829
7251,-13.56500427991098
7252,-24.489819261437837
7253,-25.478257921770982
7254,-6.441778911827043
7255,7.017217805011924
7256,-7.1911916741835356
7257,-34.137716050590775
7258,-49.313641498784555
7259,-51.74320977742253
7260,-57.02143418234454
7261,-67.73955833432129
7262,-73.25680863721996
7263,-73.6505356468844
7264,-72.95628270713792
7265,-63.704014990498045
7266,-43.11672073797882
7267,-19.389754743336617
7268,8.173037996023673
7269,42.19396812740026
7270,67.3386049652143
7271,68.28963638952457
7272,51.10386453128842
7273,34.39931457375327
7274,30.369477418475878
7275,33.91682463115319
7276,36.97851179648273
7277,46.61943435519072
7278,65.30339771719032
7279,71.7881639890873
7280,52.14746301423156
7281,26.708006434881334
7282,16.810305391609564
7283,15.715985232703211
7284,10.662838264867965
7285,-2.4810500400495314
7286,-18.6967698454892
7287,-19.98700247780348
7288,-1.6276578419684427
7289,9.158940572558656
7290,-10.164749927526984
7291,-46.388268837606155
7292,-68.68868769578296
7293,-62.35101428417929
7294,-43.16490633014387
7295,-31.279549610063633
7296,-27.600960060831504
7297,-32.30856561116736
7298,-43.05141658017619
7299,-42.436416259122204
7300,-31.918642727200144
7301,-34.45662858820949
7302,-45.326917768075894
7303,-37.95515618777221
7304,-8.755321356699163
7305,20.71714248267616
7306,25.48180991847062
7307,5.030196149152999
7308,2.4738236806069835
7309,56.11326405360539
7310,133.04663411271005
7311,167.089120956371
7312,149.97562748638245
7313,121.97916441753665
7314,94.26420665028672
7315,53.21515429325723
7316,13.832308991619332
7317,-1.8685858027937172
7318,-5.2713762389758685
7319,-12.657086280169437
7320,-20.67111108235732
7321,-30.615729675895075
7322,-50.59563185875479
7323,-69.39371899167162
7324,-69.14328071660327
7325,-60.467972064044964
7326,-66.54379482348853
7327,-82.62446816667614
7328,-87.79047086352955
7329,-80.46372477064318
7330,-74.7626083923779
7331,-72.88717442363804
7332,-61.95221510691852
7333,-40.85199790622129
7334,-20.613415175949164
7335,5.905145059518446
7336,46.750042670796
7337,75.20553690710886
7338,67.58523911458543
7339,45.39133577593139
7340,36.6672075102585
7341,43.77648441745255
7342,59.06272951086632
7343,69.58113706373793
7344,67.44195037998935
7345,59.782343288594426
7346,50.791926224114654
7347,33.74246887002964
7348,2.2760091443504535
7349,-29.136558800617827
7350,-30.38177594551474
7351,-3.397210312135094
7352,15.537825345882421
7353,9.05052299018729
7354,-12.25828710290866
7355,-38.497244099629064
7356,-56.596640146152616
7357,-49.84051290785245
7358,-34.89029891769497
7359,-40.904621645033124
7360,-49.52730655877959
7361,-32.34090067959391
7362,-0.1459508828930396
7363,25.985222552405524
7364,28.951806575304033
7365,4.019566755585949
7366,-21.613900234323573
7367,-17.786315761949503
7368,9.150064279265095
7369,26.07018135964391
7370,20.63979192683226
7371,16.855954899976457
7372,35.749779196273856
7373,74.07951570072551
7374,108.5201677006977
7375,105.63093423364309
7376,63.40387095236794
7377,22.786586861975312
7378,11.336802534229179
7379,15.256320044286579
7380,9.448054125548978
7381,-18.551579048044502
7382,-64.59481442460199
7383,-104.00809273181784
7384,-104.78920654165134
7385,-61.78673563908854
7386,-6.495670692537956
7387,21.891983302174115
7388,19.672275957833943
7389,22.371303140026495
7390,42.319504275409216
7391,48.74150247330171
7392,31.759885360817496
7393,16.204181363849152
7394,7.927037867602088
7395,-8.372372703176893
7396,-23.343509384669197
7397,-13.705756930708894
7398,7.364661285359944
7399,4.955381677107255
7400,-27.859006587294367
7401,-68.42873910647148
7402,-85.6975677090974
7403,-63.6387108326954
7404,-23.119065968531963
7405,-1.8127919592341755
7406,-14.905958588188462
7407,-37.383903312236505
7408,-20.177208762665522
7409,39.480992484317824
7410,71.26953485236342
7411,37.37667695279396
7412,-3.6806176765795513
7413,5.532340741188818
7414,41.79326688729086
7415,53.243051215037
7416,33.02729323894832
7417,13.832943012568872
7418,12.776030089685392
7419,16.96247041949921
7420,15.170727216098655
7421,10.236142165827424
7422,4.5191752638236125
7423,-12.648844007825417
7424,-44.10515939831196
7425,-57.910965574549415
7426,-39.69998184090678
7427,-28.81954832584774
7428,-41.936173729935
7429,-56.160433732868974
7430,-59.71665723883985
7431,-44.97313407823247
7432,-22.94344216550933
7433,-16.85430496612544
7434,-11.182353551538974
7435,8.468491758509401
7436,21.545807863725177
7437,18.951394138206755
7438,18.456223776615875
7439,32.39454033130722
7440,42.6980147822847
7441,28.20619793864478
7442,-1.128049333730786
7443,-25.870716889536347
7444,-39.62580138981058
7445,-40.289621323979155
7446,-20.207007747293922
7447,21.337848992275998
7448,52.5583085895336
7449,40.60003946025624
7450,11.544761405678358
7451,14.505639240031005
7452,44.75731482639121
7453,64.29974255406822
7454,67.82743511730979
7455,70.02748781221422
7456,59.782343288594426
7457,27.22536752970612
7458,-1.2523174398406596
7459,-2.9045760343423694
7460,4.360036005489029
7461,-7.028882311101249
7462,-33.905030362109535
7463,-55.63483036570016
7464,-67.0548157088179
7465,-72.96706106328008
7466,-74.89448474988225
7467,-78.28079064137634
7468,-86.47360935133457
7469,-95.04620661006737
7470,-96.07902673686831
7471,-73.32718496261893
7472,-22.2029056964464
7473,26.434743405629515
7474,38.69987867448432
7475,16.743733191907843
7476,-13.734921894387746
7477,-27.320722801134742
7478,-5.076731807467034
7479,44.719273569418796
7480,80.59091085250317
7481,78.96654917978123
7482,58.859842807013464
7483,42.00312782158866
7484,32.26583407855056
7485,26.66996517790892
7486,21.00562201471694
7487,8.590223780821113
7488,-12.491606812339448
7489,-21.589807438241046
7490,-5.207974144021847
7491,11.769204821815585
7492,23.078870519713334
7493,51.289632669503696
7494,82.55510775417865
7495,83.79778881527741
7496,50.48188997978951
7497,6.920846620681814
7498,-14.708778072881465
7499,-23.34287536371965
7500,-59.690662379908694
7501,-110.41487442692136
7502,-127.00847071828699
7503,-106.34255786802478
7504,-62.6838752826879
7505,-19.264852616277203
7506,-19.84751786890464
7507,-48.1356305745389
7508,-53.09050429519541
7509,-40.52611113815764
7510,-23.689050802168587
7511,17.690960490520876
7512,83.15425755149413
7513,127.45710542156382
7514,111.84180345533869
7515,59.90787943660338
7516,29.375332569596875
7517,30.730235338764242
7518,22.753617772599224
7519,-1.5610856422667254
7520,-0.6969150880434611
7521,26.958444709949703
7522,36.019238099828435
7523,21.918612182054805
7524,16.492660895889934
7525,15.076892115566707
7526,9.028966277902917
7527,21.927488475348365
7528,44.03516496486495
7529,40.39144656785752
7530,14.640685702283065
7531,-18.56679555083347
7532,-58.57161540397028
7533,-94.62014453197636
7534,-108.85201278630481
7535,-91.05504473271193
7536,-44.73601024310444
7537,1.3046890496548897
7538,7.777408923510599
7539,-25.220211395308134
7540,-49.338368315816616
7541,-33.2418444488905
7542,-3.8619476681480407
7543,0.8380496307933214
7544,-12.022431309679718
7545,-8.982300856634545
7546,17.092444714154944
7547,48.451754899361845
7548,68.73915724274856
7549,61.600081350926125
7550,24.138953547344517
7551,-15.296515493105211
7552,-25.24113408664295
7553,-7.841063147462222
7554,11.441415990903309
7555,16.878779654159903
7556,8.218053483441025
7557,-4.191004540959398
7558,-3.9805095857120563
7559,13.664927460940724
7560,37.282207831312476
7561,47.05437272657529
7562,29.939611214687638
7563,-3.7795249447078234
7564,-36.98700619782435
7565,-53.56348392355239
7566,-35.1305928575707
7567,-2.3777046252744825
7568,-0.2569045490625754
7569,-14.654886292170545
7570,-2.3181066560177044
7571,15.722959463148154
7572,-3.12204522003465
7573,-33.87649941938022
7574,-28.4340635885273
7575,3.8147779888844724
7576,14.69711356679214
7577,-13.909277655511296
7578,-46.190454301349625
7579,-44.97757222487926
7580,-15.532371286334161
7581,15.360299480011168
7582,23.4459686494971
7583,8.099491565877017
7584,-3.7459218343821874
7585,-8.270295330300925
7586,-26.376665607269423
7587,-40.992750557019214
7588,-17.799630201889848
7589,28.599924948309233
7590,53.86248968273775
7591,41.78185451019914
7592,10.84353423548692
7593,-15.846845677306092
7594,-26.29043875813195
7595,-21.232853643649925
7596,-12.888503926751604
7597,-8.880223483758577
7598,0.44495664207840946
7599,15.131417917227164
7600,14.724376467622367
7601,12.125524595457165
7602,43.4017780362743
7603,83.14411321630148
7604,74.05352084179437
7605,26.474052704501005
7606,3.173148787949806
7607,19.830781195218986
7608,16.886387905554386
7609,-41.035863981587944
7610,-94.3982371996373
7611,-84.48214954882886
7612,-46.510000859917874
7613,-45.25907752647509
7614,-85.65889243117545
7615,-119.22776562552988
7616,-111.32532851046105
7617,-75.7237841518808
7618,-30.64235855577575
7619,22.678169279603942
7620,65.12523783036953
7621,74.56454172712375
7622,57.48908951410759
7623,29.886353454926258
7624,4.494448446791544
7625,-8.950599809157538
7626,-10.792430667571765
7627,-2.3675602900818333
7628,15.203062284525206
7629,27.854950332599522
7630,23.042097304640006
7631,13.973061642417253
7632,24.891536414448712
7633,50.05836398549667
7634,55.72460921153726
7635,35.00543860151368
7636,22.368767056228332
7637,33.04567984648499
7638,32.70140647088466
7639,-0.5770851285803644
7640,-36.985104134975735
7641,-44.04365936620656
7642,-30.61192555019783
7643,-31.852704548447967
7644,-52.276421395985814
7645,-53.619911788061465
7646,-28.335156320399044
7647,-20.025043734775885
7648,-50.915178417323055
7649,-91.1019622829779
7650,-98.1205741943877
7651,-60.42105451377899
7652,-17.372300081899766
7653,-4.455391276917652
7654,5.631882030266631
7655,34.75119620074807
7656,64.93629958740655
7657,82.80744809209565
7658,73.71812375948761
7659,56.049227937701836
7660,75.12818635126497
7661,106.15146543321558
7662,83.86943318257545
7663,1.8588233595530141
7664,-80.36671956536355
7665,-113.2273913590816
7666,-114.96841288651893
7667,-110.8681994058426
7668,-86.20541848967909
7669,-40.360631670327656
7670,-3.596292890290705
7671,-3.938664203042407
7672,-38.05723356064818
7673,-61.89895734715714
7674,-39.229538296347975
7675,19.353997441164772
7676,75.7723516359978
7677,94.31112420055268
7678,84.1243096042906
7679,88.65946145635152
7680,98.53116764069213
7681,68.73154899135409
7682,19.428811913210513
7683,6.267805042655432
7684,24.799603376765386
7685,27.933568930342503
7686,7.816718222382093
7687,-0.39955926270911135
7688,6.741418691961947
7689,-14.829242053294095
7690,-78.34482675727992
7691,-138.06135793162096
7692,-154.6739748514728
7693,-128.49398180305963
7694,-78.33785252683498
7695,-33.5258858342845
7696,-12.818761622302183
7697,3.180757039344286
7698,27.662841984888846
7699,33.61439663822253
7700,21.224359242308307
7701,32.209406214041486
7702,63.758922684110445
7703,68.4918890724279
7704,44.86256230401488
7705,39.82843596466584
7706,57.55185758811207
7707,47.24204292763918
7708,-6.508351111528761
7709,-49.15069811475272
7710,-30.835734945385518
7711,27.108707674990725
7712,72.45642206990264
7713,82.82139655298553
7714,59.75761647156236
7715,19.080100390963413
7716,-8.409779939199765
7717,-8.915094635983287
7718,-9.537703208431743
7719,-31.789936474443486
7720,-50.16259555021886
7721,-39.228270254448894
7722,-14.726530659468587
7723,-10.480492360397996
7724,-32.48862756083677
7725,-43.90354073635819
7726,-25.918268460751868
7727,-2.1989107175041482
7728,17.340980926374694
7729,33.36078825840645
7730,26.271166000648147
7731,-12.993751404375274
7732,-53.83864901565283
7733,-53.5241746246809
7734,-15.479113526572782
7735,10.072564760846056
7736,-0.28606951274142034
7737,-11.297111343405746
7738,12.682829010102985
7739,56.20202698654102
7740,80.53955515559042
7741,64.25345902475178
7742,19.38696653054086
7743,0.6510134506789669
7744,39.33136354022634
7745,76.29605294031799
7746,54.56498489482827
7747,11.970823483769358
7748,0.864678510674004
7749,14.6964795458426
7750,29.025987026400237
7751,25.57310893520441
7752,-5.675881604782504
7753,-42.9918186109194
7754,-60.35131220932957
7755,-61.12481776776858
7756,-47.40460441971907
7757,-25.36096404610604
7758,-29.30203826844781
7759,-59.37872407273493
7760,-70.06768326103284
7761,-58.25587297109927
7762,-51.24486931108394
7763,-38.669697797903986
7764,-10.765801787691075
7765,5.876614116789142
7766,1.8321944796723244
7767,7.198547796580414
7768,33.35761815365875
7769,56.292691982325266
7770,68.29344051522182
7771,68.9496521979959
7772,38.84063132528224
7773,-7.309753591747551
7774,-22.502163584629365
7775,-5.017133838210256
7776,9.827198653374005
7777,9.073347744370736
7778,6.430748426687259
7779,14.326845332260675
7780,18.444811399524152
7781,-0.4680335252594574
7782,-20.922817399324778
7783,-26.338624350297003
7784,-50.33695131134241
7785,-95.32897995356228
7786,-100.42714240881489
7787,-49.48863128085764
7788,-6.96040804855091
7789,-4.960705973701181
7790,-2.993972988227533
7791,10.413034010749136
7792,3.9745512681685966
7793,-9.149682387313156
7794,11.76413265421926
7795,57.39081626692886
7796,71.65058144303708
7797,29.734822447986158
7798,-10.226883980581924
7799,5.774536743913167
7800,30.385961963163922
7801,12.214921549342328
7802,-8.10988803006726
7803,-0.23154371108096683
7804,-6.34096958085015
7805,-39.31893525023313
7806,-48.0868109614243
7807,-16.683119309749586
7808,10.519549530271888
7809,14.486618611544799
7810,15.986712178156868
7811,23.357839737511014
7812,37.53518219017901
7813,57.5949710126808
7814,60.024539291318774
7815,37.65564617059164
7816,26.711810560578574
7817,46.495166249080846
7818,69.50315248694449
7819,69.08723474404613
7820,49.26900790331914
7821,24.49907744668334
7822,3.135741551926934
7823,-6.015716833736036
7824,2.088972964236099
7825,8.715125907880534
7826,-15.385912446990375
7827,-56.273289461887124
7828,-70.06451315628513
7829,-56.48315039618492
7830,-42.74645250344735
7831,-40.925544336367956
7832,-61.621256171258544
7833,-89.72486878057663
7834,-87.81012551296527
7835,-60.504111258168756
7836,-32.963509252042364
7837,-2.883653343007545
7838,24.550433143596095
7839,21.699874954463443
7840,-14.437417106478264
7841,-50.18542030440231
7842,-44.3898348046555
7843,18.47461038415254
7844,88.03938896770123
7845,82.53989125138969
7846,4.140030735998586
7847,-47.62904783585629
7848,-8.99561529657489
7849,65.3693358959425
7850,88.10532714645339
7851,42.51478272786759
7852,-28.196305732449737
7853,-70.27754419533065
7854,-56.525629799804115
7855,0.6180443613028785
7856,69.09103886974336
7857,95.38959383572055
7858,38.49001774018652
7859,-40.08800266202538
7860,-39.17247641088935
7861,13.593917114592223
7862,18.34273402664818
7863,-23.41261766816907
7864,-51.27023014906555
7865,-53.90331915250592
7866,-42.17583364886119
7867,-19.678868296326947
7868,-4.9264688424260115
7869,-17.465501161482173
7870,-25.25952069417962
7871,16.169944232573982
7872,73.87282487117541
7873,94.58121712505681
7874,82.9203038211138
7875,66.67732111484389
7876,73.3865308028781
7877,103.95838696875609
7878,100.36285416391372
7879,17.57239857295686
7880,-90.24096183350233
7881,-113.67437612850745
7882,-18.762074003291843
7883,91.37877730892936
7884,94.4138355943782
7885,12.365818535332892
7886,-43.253669263079495
7887,-45.59701069258001
7888,-37.940573705932785
7889,-27.742980753528506
7890,-5.680953772378821
7891,14.470134066856755
7892,23.71479353210214
7893,19.7946420010952
7894,-0.3716623409293476
7895,5.179825093244482
7896,71.32596271687251
7897,111.90520555029272
7898,52.44862296526315
7899,-3.6558908595474833
7900,39.979332950656406
7901,101.4780970141549
7902,87.76105377085308
7903,31.797292596840364
7904,-4.786350212577631
7905,-15.301587660701536
7906,-8.984202919483167
7907,7.088862172309966
7908,13.914097694110016
7909,2.509328853781234
7910,-31.50589508904948
7911,-71.98940075908914
7912,-64.40587618163903
7913,-23.2173392157107
7914,-22.64545231922545
7915,-41.14745166870701
7916,-32.92737005791857
7917,-40.15901300837388
7918,-61.64344690449246
7919,-22.791911158569228
7920,54.15540736142532
7921,72.21168998338014
7922,38.741724057153974
7923,30.281348506489792
7924,55.74045973527577
7925,85.24208853832994
7926,101.4685866999118
7927,88.635368660269
7928,65.51452669338721
7929,82.35031898747718
7930,122.20170577082527
7931,101.98721583663567
7932,22.276199997595466
7933,-29.13338869587013
7934,-38.51753277001435
7935,-54.78524229331632
7936,-63.723669639933796
7937,-23.453195008939637
7938,40.892323117994266
7939,55.31312961528569
7940,-6.161541652130282
7941,-72.06041110543762
7942,-68.55554329637951
7943,-19.602151761432587
7944,10.269111255203512
7945,1.6229675663240641
7946,-24.626767786538515
7947,-51.58914268668426
7948,-82.02341630651205
7949,-90.3601577720159
7950,-23.66622604798514
7951,78.69328615052942
7952,83.48775257095227
7953,-19.848785910803706
7954,-67.28686737634962
7955,12.191462774209342
7956,93.92183533753501
7957,94.50006244351567
7958,74.79912947845361
7959,75.20553690710886
7960,45.05276858887694
7961,-40.98894643132197
7962,-118.66602306423727
7963,-119.29940999282792
7964,-58.16584199626457
7965,-9.411533039473248
7966,-7.4866454366692565
7967,-19.472811487726382
7968,-28.464496594105235
7969,-34.40654093319581
7970,-10.982002931484281
7971,24.45025783356875
7972,26.999656071669815
7973,16.566841346986134
7974,32.05533912330322
7975,61.01297795165192
7976,56.456903408256174
7977,2.3324370088595288
7978,-49.57802823474281
7979,-45.96537686426286
7980,7.415382961323161
7981,66.11240844880359
7982,69.07455432505532
7983,-4.047715806363314
7984,-76.65579494770486
7985,-72.0851379224697
7986,-37.92852730789152
7987,-60.79195676925999
7988,-100.91850864470854
7989,-64.08125745547446
7990,16.06406273400077
7991,34.23129902212512
7992,-25.62535078206431
7993,-88.50057432701453
7994,-83.62748930884871
7995,-24.425783145534275
7996,11.628452171017663
7997,-4.528303686114775
7998,-26.525026509461817
7999,-8.60569241260768
8000,42.30745787736795
8001,75.41920196710392
8002,58.33170335604649
8003,22.380813454269596
8004,23.939870969188902
8005,65.09226874099345
8006,84.61947996588148
8007,57.362285324199554
8008,28.187811331108115
8009,5.600180982789617
8010,-34.16814905616871
8011,-47.06286712791691
8012,-1.5674258517621311
8013,31.475843975423494
8014,-15.299051576903373
8015,-110.27158569232529
8016,-173.91397458621913
8017,-177.57734763266228
8018,-149.6106835484449
8019,-113.67818025420468
8020,-81.78248834568677
8021,-59.88974495806432
8022,-31.332807369825012
8023,12.284029832842208
8024,44.84480971742776
8025,50.646101405720415
8026,47.32383163012987
8027,48.64576530992114
8028,47.14947586900632
8029,26.018191641781616
8030,-8.992445191827187
8031,-9.904801338215513
8032,39.15320365340555
8033,76.1039445926073
8034,76.31887769450142
8035,97.01649159224064
8036,142.9088299828076
8037,137.11197644116172
8038,52.532947751551994
8039,-38.943594848105356
8040,-78.25035763579842
8041,-91.1317612676063
8042,-95.32327376501644
8043,-63.06301981051292
8044,-2.5330397579118227
8045,52.65848389956095
8046,92.57644288261076
8047,94.02898487800732
8048,35.79416066274167
8049,-26.666413181209286
8050,-25.23289181429893
8051,0.9990909519765268
8052,-26.358278999732754
8053,-73.12493227971561
8054,-50.634307136676746
8055,15.251881897639798
8056,37.29171814555558
8057,12.939607494666756
8058,-16.474526417350866
8059,-34.21253052263652
8060,-21.56127649551174
8061,26.931815830069016
8062,84.4635108122946
8063,126.60561528633136
8064,117.91382208908502
8065,23.791510066996498
8066,-92.06630814722851
8067,-112.0722051890194
8068,-31.68468899681981
8069,54.70193341992895
8070,86.98945027526267
8071,65.96658363040936
8072,26.13865562219425
8073,15.321624202089218
8074,34.94393856940829
8075,33.095767501498656
8076,-1.4317453685605273
8077,-17.560604303913202
8078,13.193215874482831
8079,53.16570065919309
8080,42.76014883533964
8081,-21.15106494115924
8082,-72.19482354674014
8083,-60.63852369947127
8084,-17.582795037147108
8085,10.204441118350417
8086,34.02207210877686
8087,62.5022931621218
8088,68.59269840340478
8089,50.46794151889962
8090,23.09345300155276
8091,-5.265036029480463
8092,-17.450918679642747
8093,-11.520286717643891
8094,-0.5460181020528978
8095,13.198288042079152
8096,16.389315481114885
8097,5.650268637803293
8098,13.50452016070706
8099,53.61458749146754
8100,104.78324822410787
8101,122.06856137142182
8102,66.52515608695425
8103,-16.042758150714008
8104,-49.16781668039031
8105,-40.169791364516065
8106,-36.13488204164235
8107,-54.45111325290865
8108,-81.10789005537603
8109,-72.66653513319804
8110,-23.18246806348599
8111,-9.082476166661898
8112,-59.170131180336206
8113,-81.99044721713594
8114,-21.90998801775884
8115,43.35105636031109
8116,30.247745396164163
8117,-29.21010523076449
8118,-39.985925289149414
8119,18.201347354900722
8120,57.45802248758012
8121,23.711623427354436
8122,-19.501976451405234
8123,-15.20965462301821
8124,1.1132147228937583
8125,-9.535801145583129
8126,-22.722168854119808
8127,-18.76651214993862
8128,-35.31889707958414
8129,-79.98060080709357
8130,-85.85226882078521
8131,-35.77158803755582
8132,-4.869406956967389
8133,-21.397699090530374
8134,-18.900924591241143
8135,16.980223006086334
8136,12.07036477284717
8137,-17.66902188628457
8138,22.136715388696626
8139,94.68646460268047
8140,78.24059519255772
8141,-22.963096814945082
8142,-81.26956539750876
8143,-31.214879473210537
8144,52.75612312579014
8145,80.91933370436499
8146,53.84283503330201
8147,21.91417403540802
8148,20.54785888914893
8149,46.902841719635184
8150,62.680453048942596
8151,49.183415075131215
8152,25.624464632117164
8153,-5.64544859920457
8154,-41.030157793042086
8155,-49.297156954096515
8156,-30.396358427354166
8157,-18.972568958539185
8158,-18.38419751736589
8159,-11.220394808511386
8160,-15.507644469302093
8161,-48.398115247648526
8162,-76.48714537512717
8163,-67.93230070298151
8164,-47.70956849644789
8165,-60.19661109764176
8166,-88.46253307004213
8167,-62.33072561379401
8168,19.726167738544856
8169,71.14209664150584
8170,72.02528782421533
8171,93.60355682086585
8172,116.72059466205039
8173,37.91305867610495
8174,-90.29358557231416
8175,-88.39469282844132
8176,58.736208721853124
8177,190.20679281850508
8178,187.02020352611615
8179,62.94166968015315
8180,-54.19750487309256
8181,-45.87724795227677
8182,44.9969747453174
8183,83.93917548702487
8184,25.741758507782095
8185,-55.77177889080084
8186,-76.61585162788384
8187,-54.33318535629417
8188,-71.94945743926812
8189,-131.5987823929579
8190,-150.05132810837532
8191,-102.50736514425623
8192,-54.786510335215404
8193,-48.49892457862541
8194,-61.805122246625196
8195,-80.1213534578915
8196,-103.76526270814395
8197,-101.67806574225767
8198,-45.35988685745199
8199,27.378800599494845
8200,55.32898013902419
8201,43.79423700403967
8202,45.16942844359233
8203,76.69295005473015
8204,100.26965308433131
8205,68.25539925824941
8206,-7.066923568073662
8207,-50.89742583073592
8208,-20.959590614398117
8209,50.71013752162397
8210,106.45896559374256
8211,88.57006450246635
8212,-7.118279264986413
8213,-79.73967284626832
8214,-41.20831767986288
8215,58.2955641619227
8216,108.56011102051872
8217,73.87662899687265
8218,7.756486232175774
8219,-19.095569022749977
8220,10.158157589033983
8221,40.0440030875095
8222,5.870907928243277
8223,-87.1475736206958
8224,-163.52046916040695
8225,-149.1560905276246
8226,-60.17442036440786
8227,2.1904163161625263
8228,-10.8482245111313
8229,-29.779456043451567
8230,8.845734223485806
8231,55.15969654549696
8232,38.620626055791796
8233,-1.3734154412028303
8234,15.596789294189659
8235,68.39868799284548
8236,77.3504297794033
8237,48.17595578631187
8238,57.32487808817668
8239,105.66517136491825
8240,116.94820818293533
8241,73.96348986695966
8242,19.852337907503355
8243,-21.231585601750844
8244,-33.7750560674538
8245,-12.786426553875636
8246,7.407774709928674
8247,-13.925762200199337
8248,-82.57438051166247
8249,-140.21829720195666
8250,-95.27762425664955
8251,22.742205395507497
8252,65.83090314720775
8253,-1.2776782778222682
8254,-69.93961102922572
8255,-66.68518149523598
8256,-26.909243204883175
8257,-14.532520248909293
8258,-26.214356244187137
8259,-25.938557131137152
8260,-0.36215202668624613
8261,39.74537922027608
8262,50.11542587095528
8263,21.854576066151246
8264,24.790727083471825
8265,79.3196988486751
8266,93.34107214775622
8267,47.38406362033618
8268,62.627195289181216
8269,138.93225058729158
8270,123.35245379424069
8271,6.30774836247646
8272,-72.87195792084907
8273,-56.09512957506633
8274,-16.5208099466673
8275,-32.015013911530254
8276,-69.92376050548722
8277,-60.51615765621002
8278,-16.753495635148546
8279,3.6955820503709162
8280,-37.445403344341905
8281,-107.79953801006812
8282,-98.93909524024409
8283,-0.5396778925574921
8284,42.47991157564288
8285,-15.85952609629689
8286,-49.47912096661454
8287,3.4083705602292156
8288,64.04359809045398
8289,68.58128602631305
8290,54.46163948005322
8291,57.31156364823634
8292,48.88542522884733
8293,27.08334683700912
8294,30.581874436571837
8295,57.920857780744456
8296,49.755935992566
8297,-15.258474236132798
8298,-54.66858243860093
8299,-14.907226630087543
8300,28.69502809074026
8301,13.804412069839564
8302,-11.05745142447956
8303,-7.113207097390095
8304,-6.736598653363224
8305,-19.43730631455214
8306,-34.58026267336982
8307,-77.81985741106064
8308,-129.06586869954486
8309,-121.79745253401623
8310,-83.71435017893572
8311,-83.50702532843607
8312,-84.74780432668621
8313,-29.300770226548728
8314,40.8612560914668
8315,77.55585256705433
8316,113.11301545916677
8317,161.8914172120406
8318,172.5436031852652
8319,113.08131441168976
8320,20.914322997983156
8321,-40.70553906687751
8322,-55.804747980176934
8323,-50.88220932794696
8324,-43.926365490541635
8325,-33.426344545206696
8326,-12.674204845807026
8327,13.761298645270834
8328,33.34176762992025
8329,39.74664726217516
8330,35.66608843093455
8331,18.58049188272575
8332,-23.798736426439042
8333,-78.53376500024288
8334,-116.6561766541949
8335,-134.82024283757156
8336,-123.98989697752617
8337,-83.55774700439929
8338,-61.39554471322224
8339,-66.96985690157953
8340,-63.75346862456218
8341,-44.3993451188986
8342,6.312820530072784
8343,81.55525671675379
8344,117.21259491889359
8345,105.6943363285971
8346,81.25853491236899
8347,28.336806254250057
8348,-44.02971090531668
8349,-78.14637820007383
8350,-54.16770588846418
8351,-6.366964439781299
8352,5.2628818376342466
8353,-33.19429287767499
8354,-60.36652871211853
8355,-46.44533072306478
8356,-29.595589968084916
8357,-31.882503533076353
8358,-22.285962440836165
8359,25.744294591580257
8360,67.95360528626827
8361,52.942525284954954
8362,12.906638405290668
8363,-19.534311519831782
8364,-58.212125525580994
8365,-58.17218220575996
8366,4.640273265185783
8367,24.91689725243032
8368,-29.997559250093396
8369,-55.19228374292111
8370,-25.577165189899254
8371,-8.518197521571132
8372,-34.74510812025027
8373,-72.366009203116
8374,-52.872401088553595
8375,25.132464375273983
8376,81.47093193046494
8377,93.75001566020964
8378,85.48872268770107
8379,52.74090662300117
8380,4.685288752603135
8381,-36.28387696478429
8382,-52.485648309334074
8383,-30.50414198877599
8384,11.194147820582636
8385,39.17476036568991
8386,31.391519189134648
8387,-24.79605138006574
8388,-90.40580728038279
8389,-81.74127698396666
8390,-6.812047146358509
8391,33.13824690511785
8392,25.99790297139633
8393,24.657582684068387
8394,20.774838389084316
8395,14.083381287637245
8396,29.162301530551375
8397,42.046875267106934
8398,15.709011002258269
8399,-36.81645456239804
8400,-57.40374881491727
8401,-33.89932417356366
8402,-28.524094563362006
8403,-39.894626272415614
8404,-12.688787327646445
8405,4.618716552901418
8406,-46.76043913498625
8407,-96.2191453667167
8408,-70.87605997169658
8409,-18.502125413980366
8410,-23.069612334467827
8411,-70.20780189088123
8412,-80.3565752301709
8413,-50.38006473591114
8414,-42.85423606486919
8415,-55.82059850391543
8416,-30.85158546912401
8417,19.170131365798117
8418,34.1678969271711
8419,20.267621629452172
8420,15.772413097212286
8421,37.523769813087284
8422,79.84466819489438
8423,101.18961748211412
8424,82.20322612718385
8425,50.618204483940644
8426,26.14055768504287
8427,41.15607583300298
8428,110.0272354977547
8429,166.60472895092232
8430,151.21260235893533
8431,68.75817787123476
8432,-40.869750492808414
8433,-117.62813076984
8434,-130.90326141131231
8435,-108.95472418013031
8436,-89.66970895796663
8437,-100.45060118394787
8438,-135.24440285281395
8439,-116.2567434559846
8440,-18.962424623346543
8441,57.77313089950159
8442,74.09473220351447
8443,83.40406180561295
8444,75.8338516681032
8445,15.826938898872744
8446,-36.39990279855014
8447,-11.210884494268285
8448,47.42020281445997
8449,48.54622402084333
8450,-21.5669826840576
8451,-72.82250428678492
8452,-24.51010793182312
8453,61.24566364013316
8454,73.23436577498845
