,NIG019_EW 100.0(Hz) unit:(gal)
13627,10.32028199039574
13628,7.046556480752185
13629,3.5778045734035526
13630,1.5755653461086307
13631,0.2134800037014042
13632,-1.875782004965588
13633,-4.023456565512463
13634,-5.91506957210426
13635,-9.201431266440197
13636,-14.9392127910984
13637,-21.163129798544688
13638,-25.093698493613047
13639,-26.43408774532203
13640,-25.62203406490211
13641,-22.910976401938242
13642,-19.067192069662852
13643,-14.453554145468518
13644,-10.354185096396252
13645,-7.281446448935315
13646,-3.3909320751560177
13647,2.0962715228664432
13648,7.83619881473656
13649,12.743806846963123
13650,17.74964333377953
13651,22.297716148720937
13652,23.427581795083242
13653,20.056343086587148
13654,16.768789299355703
13655,17.346954353676992
13656,19.56830025516625
13657,19.69060898624535
13658,16.175127037392812
13659,10.863637932168201
13660,6.078100212441639
13661,2.1620750506984745
13662,-1.080179206503674
13663,-2.653980247153088
13664,-1.6442775646579708
13665,0.2459049304592167
13666,-0.3830432812107052
13667,-4.501724235190197
13668,-9.32850836910133
13669,-11.48309706844215
13670,-10.40282248653297
13671,-8.76703261531715
13672,-9.490394584311291
13673,-12.037420264853283
13674,-14.320516578329846
13675,-14.133119575156018
13676,-10.920429221762463
13677,-8.341455451620861
13678,-8.471155158652111
13679,-9.188556663168713
13680,-8.083963386191174
13681,-5.011463157309338
13682,-2.076292029990002
13683,-0.34632682002906456
13684,1.7658233722316776
13685,5.435323723183826
13686,9.664392479287342
13687,13.188457496987537
13688,14.933204658852771
13689,13.966417320595935
13690,11.039114006386951
13691,7.778024681435779
13692,4.911756523476795
13693,2.7278423389064823
13694,1.744365700112537
13695,2.4586677631008182
13696,2.7881622394191776
13697,0.6574153979885136
13698,-2.953195563925549
13699,-6.411695472372815
13700,-9.133481971396252
13701,-11.438989631308361
13702,-13.781929008139416
13703,-16.091728202475352
13704,-16.97793006099586
13705,-14.90416525997047
13706,-10.911369315756604
13707,-7.810735694540783
13708,-6.34541510738258
13709,-4.004859916342541
13710,1.2088775714504276
13711,6.206130989419178
13712,6.597852714883045
13713,5.112743385659412
13714,5.528545387612537
13715,7.470464714394764
13716,9.48867798648949
13717,8.849477775918201
13718,6.491518028603748
13719,6.268119819985584
13720,6.150817879067615
13721,2.578592308388904
13722,-3.036642066611096
13723,-8.179807654990002
13724,-10.272645942343518
13725,-9.291315070761486
13726,-8.996391288412854
13727,-9.70091818965797
13728,-9.003305427206799
13729,-8.1185340801609
13730,-9.773874274863049
13731,-11.76824568904762
13732,-10.678434363974377
13733,-6.970071784628674
13734,-3.966712943686291
13735,-3.3747196117771114
13736,-2.613210670126721
13737,1.5195369800197636
13738,7.460451134072498
13739,10.48645974002953
13740,9.28268433414574
13741,7.538890846596912
13742,8.212184913979724
13743,11.043882377968982
13744,12.475109108315662
13745,10.219907768593982
13746,7.944202431069568
13747,6.742334373818592
13748,4.652118690835193
13749,3.2857418140041386
13750,2.9347896655666386
13751,2.4786949237453495
13752,1.929616936074451
13753,-0.2476215282810177
13754,-3.8794517437351193
13755,-6.71615599788551
13756,-7.239961616171643
13757,-5.731010429037854
13758,-4.549169532431408
13759,-4.711771003378674
13760,-4.617834083212658
13761,-4.228734962118908
13762,-5.354547492636486
13763,-6.867074958456799
13764,-6.920480720175549
13765,-5.2002906719577755
13766,-2.2219657818210568
13767,-0.2798080364597286
13768,0.24995804630394325
13769,0.2552032550441776
13770,0.683879860268787
13771,2.2960662921535526
13772,4.426336296426014
13773,6.083345421181873
13774,7.694101341592029
13775,8.790588386880115
13776,9.108400352822498
13777,9.310340889321521
13778,8.387899406777576
13779,7.194852836953357
13780,6.675338753091053
13781,5.5037498553859745
13782,4.6034813006984745
13783,3.368234642373279
13784,1.0076522906887089
13785,0.07185936771507606
13786,-0.4173755566013302
13787,-2.112293235434338
13788,-3.501319877280041
13789,-4.46238516963844
13790,-4.315519324911877
13791,-2.4641990581882443
13792,-1.1643409649265255
13793,0.031328209267810436
13794,2.757406242715076
13795,5.410528190957264
13796,6.519651420937732
13797,5.977010734902576
13798,4.5271873553859745
13799,4.356479652749256
13800,6.167268761025623
13801,7.944679268227771
13802,7.970666893349842
13803,7.315015800820545
13804,6.621932991372303
13805,5.111551292763904
13806,3.127908714638904
13807,1.6013145526515995
13808,1.4902114947902714
13809,3.0263423999416386
13810,4.1113853534328495
13811,2.9729366382228886
13812,1.1316299518215214
13813,-0.046157828940197376
13814,-0.8241176525485958
13815,-1.0155677715671505
13816,-0.6605625072849239
13817,-0.4669666210544552
13818,-1.1619567791355099
13819,-2.257728568686291
13820,-2.2150516430271114
13821,-0.925922385824963
13822,0.26974678836937294
13823,0.2840519031154667
13824,-0.094318381918713
13825,0.4313945850002323
13826,1.2434482654201542
13827,1.9289016803371464
13828,1.9126892169582401
13829,1.2989997943508182
13830,1.3833999713527714
13831,1.5588760455715214
13832,1.8387794574367557
13833,2.5287628253566776
13834,2.6067257007228886
13835,3.2769203265773807
13836,4.534578331338123
13837,4.710054405556873
13838,4.190301903115467
13839,2.827262886391834
13840,1.3960361560451542
13841,1.7055034717189823
13842,2.3642540057765995
13843,2.055978782998279
13844,1.7174244006740604
13845,1.8869400104152714
13846,2.837991722451404
13847,4.196023949013904
13848,5.414104469643787
13849,6.18824959598656
13850,6.099319465981678
13851,6.229972847329334
13852,7.130718239175037
13853,7.435894020425037
13854,6.8808555682765995
13855,5.725717552529529
13856,4.616832741128162
13857,4.581785210000232
13858,4.853343971596912
13859,4.989480980263904
13860,5.309438713418201
13861,4.782533653603748
13862,4.175758369790271
13863,4.284238823281482
13864,4.310226448403553
13865,4.723882683144764
13866,5.106067665444568
13867,4.619455345498279
13868,4.2830467303859745
13869,3.9919376453029667
13870,3.358459480630115
13871,2.55808831058617
13872,1.496410377846912
13873,0.23589135013695106
13874,-1.3169288555515255
13875,-2.4820804516208614
13876,-3.029012672079846
13877,-3.3015251079929318
13878,-2.974891654623791
13879,-2.3714542309177364
13880,-2.1633148113620724
13881,-2.09274291194801
13882,-2.479696265829846
13883,-2.3006439129245724
13884,-1.2711524883640255
13885,-0.6267070690525021
13886,0.12788773380394325
13887,0.3016948779689823
13888,-0.24356841243629113
13889,-0.06976126827125206
13890,0.07519722782249794
13891,0.20799637638206825
13892,0.8512497027980839
13893,1.166677482949451
13894,0.9273052295314823
13895,-0.11458396114234581
13896,-1.0370254436862911
13897,-1.1300086895359005
13898,-1.2034416118991818
13899,-1.0837554851901974
13900,-1.469755164755627
13901,-1.7284393230808224
13902,-0.7654666820896114
13903,-1.0887622753513302
13904,-3.2476425091159786
13905,-4.453563682211682
13906,-3.7087440410984005
13907,-2.69093512691383
13908,-2.633714667929455
13909,-3.340148917807385
13910,-3.1925678173435177
13911,-0.7697582165134396
13912,1.7226696094142948
13913,1.5593528827297245
13914,-0.028038016928478626
13915,0.46739579044456825
13916,3.495788582192615
13917,4.851913460122303
13918,4.10995484195824
13919,4.417276390420154
13920,4.704570778237537
13921,4.706716545449451
13922,5.041933067666248
13923,4.36625481449242
13924,3.5973548968898807
13925,2.7419090350734745
13926,1.0717868884670292
13927,-0.10981558956031456
13928,-0.9669303814304318
13929,-2.4241447368991818
13930,-4.668617240561291
13931,-6.7337989727390255
13932,-7.011556617392346
13933,-6.26912116207008
13934,-6.519222251547619
13935,-8.142614356650158
13936,-9.102249137533947
13937,-8.427047721518322
13938,-8.273506156576916
13939,-8.35337638057594
13940,-6.68563841976051
13941,-4.704856864584729
13942,-4.281425468100354
13943,-5.031490317953869
13944,-4.849100104941174
13945,-2.96559333003883
13946,-1.0205745617282833
13947,-0.243091575278088
13948,-0.3417968670261349
13949,0.348186500893787
13950,2.1115303119289432
13951,2.467966087685779
13952,2.155876167641834
13953,3.110027321206287
13954,3.829336174355701
13955,3.7036895831691776
13956,3.4307003100978886
13957,3.1183719714748417
13958,2.7087688525783573
13959,1.5333652576076542
13960,0.2311229785549198
13961,-0.4078388134372677
13962,-1.0451316753757443
13963,-2.20718382991676
13964,-3.413105003012463
13965,-3.756427756918713
13966,-2.9140949169528927
13967,-2.79774665035133
13968,-4.07638549007301
13969,-4.714632026327893
13970,-3.2192706982028927
13971,-0.7521152416599239
13972,0.037765510903552624
13973,-0.41189192928199425
13974,0.7043838580715214
13975,2.66799927555199
13976,3.2289981921779667
13977,2.410268791543201
13978,2.076244362221912
13979,3.0013084491359745
13980,3.8777351459133182
13981,3.51486206852074
13982,2.3370742877590214
13983,2.1434784015285526
13984,2.8890132983791386
13985,2.316570289956287
13986,0.7005691608058964
13987,-0.8493900219333614
13988,-1.862192145956799
13989,-2.4260520855319943
13990,-3.5888194958103146
13991,-4.9866676250827755
13992,-5.814218513144299
13993,-6.278657905234143
13994,-6.8749427715671505
13995,-7.216358176840588
13996,-6.830358497275158
13997,-5.798244468344494
13998,-3.9049625316989864
13999,-2.1075248638523068
14000,-1.6876697460544552
14001,-1.2766361156833614
14002,-0.17108916438941613
14003,0.2330303271877323
14004,0.09403229557152137
14005,-0.6238460461032833
14006,-2.212667457236096
14007,-2.5898456493747677
14008,-1.3550758282077755
14009,-0.5625724712741818
14010,-0.9569168011081661
14011,-1.6016006389987911
14012,-0.7516384045017208
14013,1.0572433551418339
14014,2.1344184955226932
14015,2.5664329608547245
14016,2.148246773110584
14017,1.372194298134998
14018,1.7736911853420292
14019,2.7750492175685917
14020,3.016328819619373
14021,2.4765491565334354
14022,2.4660587390529667
14023,2.9576778491603886
14024,2.323722847329334
14025,0.7515907367336307
14026,-0.655078879965588
14027,-1.0315418163669552
14028,0.26211739383812294
14029,1.7004966815578495
14030,1.2193679889308964
14031,-0.025892249716564564
14032,0.11334420047874794
14033,0.6667137225734745
14034,0.9644985278713261
14035,1.2494087298976932
14036,1.5946388324367557
14037,2.425050743447498
14038,2.9450416644680057
14039,2.477979668008045
14040,2.08506584964867
14041,2.879476555215076
14042,4.25944329105492
14043,4.485702522622303
14044,2.885437019692615
14045,1.134014137612537
14046,1.1440277179348026
14047,1.2413024982082401
14048,-0.17347335018043175
14049,-1.3796329418552364
14050,-2.0362377087009396
14051,-1.804971686972424
14052,-0.8172035137546505
14053,-1.9134521404636349
14054,-3.335142127646252
14055,-3.1086444774997677
14056,-3.0852794567478146
14057,-2.7746200481784786
14058,-1.7107963482273068
14059,-0.8028983990085568
14060,-0.1641750255954708
14061,0.08950234256859169
14062,0.13408661686058387
14063,-0.03399848140601769
14064,-0.1317500988376583
14065,0.9256362994777714
14066,2.2753238757717167
14067,2.5926590045558964
14068,2.5766849597560917
14069,2.4164676745998417
14070,1.7958641131984745
14071,1.532411583291248
14072,1.7124176105129276
14073,1.8442630847560917
14074,2.1811485370265995
14075,3.02658081852074
14076,3.6874771197902714
14077,3.3989906390773807
14078,3.0556678851711307
14079,3.042554863320545
14080,3.338909157143787
14081,3.6519527515041386
14082,2.4024009784328495
14083,0.12931824527855262
14084,-0.9385585705173458
14085,-0.6710529247653927
14086,-0.4228591839206661
14087,-1.316690436972424
14088,-2.6515960613620724
14089,-2.7746200481784786
14090,-2.7894020000827755
14091,-3.3892631451023068
14092,-3.0631065288913693
14093,-1.7615795055759396
14094,-0.48246382869605675
14095,0.39563179813499794
14096,1.1130333026515995
14097,2.3914337237941776
14098,4.528141029702381
14099,6.026840217934803
14100,5.948400505410389
14101,5.234336861001209
14102,5.180692680703357
14103,5.65419197879906
14104,5.7211875995265995
14105,5.220508583413318
14106,4.360294350014881
14107,3.268575676308826
14108,2.3833274921047245
14109,1.6661644061672245
14110,0.8519649585353886
14111,-0.01683234371070519
14112,-0.6972789684665646
14113,0.11620522342796669
14114,2.3468494495021854
14115,4.38008309208031
14116,6.003713615761951
14117,7.557725914345935
14118,9.11316872440453
14119,10.788297661172107
14120,11.994695671426014
14121,12.278413780556873
14122,11.306381233559803
14123,7.914400108681873
14124,2.2526741107570682
14125,-3.2607555309665646
14126,-5.914115897787854
14127,-5.865716926230236
14128,-5.824708930624768
14129,-6.225967399252697
14130,-6.15611075557594
14131,-5.9517860332859005
14132,-6.16993903316383
14133,-7.33413695491676
14134,-8.833312980307385
14135,-9.309196464194104
14136,-7.95211791194801
14137,-5.283737174643322
14138,-2.6453971783054318
14139,-0.208759299887463
14140,1.5431404193508182
14141,2.2066593249904667
14142,3.169870384560779
14143,4.587268837319568
14144,5.470132835732654
14145,5.961990364419178
14146,6.635046013222889
14147,7.892465599404529
14148,9.05380249820824
14149,8.58078003727074
14150,7.310247429238514
14151,7.176494606362537
14152,7.6819419940578495
14153,8.003807075844959
14154,7.941102989541248
14155,7.283067711220935
14156,6.87942505680199
14157,6.269550331460193
14158,4.217243202553943
14159,0.9969234546291386
14160,-3.0361652294528927
14161,-6.68110846675758
14162,-7.7218055645359005
14163,-6.427907935751721
14164,-4.702472678793713
14165,-3.7764549175632443
14166,-4.167699805868908
14167,-5.708599082602307
14168,-8.014345161093518
14169,-10.026836387289807
14170,-10.809087745322033
14171,-10.737085334433361
14172,-9.855413428915783
14173,-8.09111594356422
14174,-6.808662406576916
14175,-6.543540946615979
14176,-5.792522422446057
14177,-3.6999225536716427
14178,-0.6095409313571896
14179,2.6465416034328495
14180,5.245542534218982
14181,6.875371940957264
14182,7.414197929726795
14183,7.290697105752185
14184,7.425165184365467
14185,8.371210106240467
14186,9.811258324013904
14187,11.161899574624256
14188,12.153720863686756
14189,12.567377098427967
14190,11.437988289223865
14191,8.358573921548084
14192,4.897689827309803
14193,2.8906822284328495
14194,3.0704498370754276
14195,4.25801277958031
14196,4.23965454898949
14197,2.564525612221912
14198,-0.049018851889416126
14199,-1.4513969341648068
14200,-0.8722782055271114
14201,-0.6927490154636349
14202,-1.5796661297214474
14203,-2.0464897076023068
14204,-1.612567893637463
14205,-0.868701926840588
14206,-0.8887290874851193
14207,-2.1475791851413693
14208,-3.513479224814221
14209,-3.9443015972507443
14210,-4.05802725948219
14211,-5.082750312460705
14212,-6.496334067953869
14213,-7.155323020590588
14214,-7.318639747275158
14215,-7.226371757162854
14216,-6.553316108359143
14217,-4.957818977011486
14218,-3.336811057699963
14219,-3.578329078329846
14220,-4.497671119345471
14221,-3.935241691244885
14222,-2.579355231894299
14223,-1.1061668316257443
14224,0.45785904728050575
14225,2.399301536904529
14226,4.714584358559803
14227,6.486988075600818
14228,7.038211830483631
14229,5.98368645511742
14230,4.737234123574451
14231,5.485868461953357
14232,7.2508812030422245
14233,8.573627479897693
14234,8.70428086124535
14235,7.296895988808826
14236,5.936956413613514
14237,5.622482307778553
14238,5.657291420327381
14239,5.486583717690662
14240,5.026674278603748
14241,4.5577049335109745
14242,4.152154930459217
14243,3.3341407855617557
14244,2.2295475085842167
14245,1.2546539386379276
14246,0.2687931140529667
14247,-0.29435156978492394
14248,-0.27456282771949425
14249,-0.7156371990573849
14250,-2.0553111950290646
14251,-4.201316825522229
14252,-6.484889976156994
14253,-7.633829108847424
14254,-7.419013969076916
14255,-6.837272636069104
14256,-6.19282721675758
14257,-4.793310157431408
14258,-3.070974342001721
14259,-2.0247936169040646
14260,-1.6373634258640255
14261,-0.9016036907566036
14262,0.5112648089992557
14263,1.483297355996326
14264,1.8013477405178104
14265,2.3478031238185917
14266,3.2695293506252323
14267,4.158592232094959
14268,4.242515571938709
14269,3.888225563393787
14270,4.439926155434803
14271,5.403614052163318
14272,5.804872520791248
14273,4.978513725625232
14274,3.251647957192615
14275,2.122497566567615
14276,1.4601707538234745
14277,0.49791336856956825
14278,-0.37446021236304894
14279,-0.5182266155612911
14280,-0.14414786495093956
14281,-0.23641585506324425
14282,-1.1905670086276974
14283,-2.652311317099377
14284,-3.7740707317722286
14285,-4.0406227032077755
14286,-3.859424583090588
14287,-3.4548282543552364
14288,-2.9009818951023068
14289,-2.1573543468845333
14290,-0.5675792614353146
14291,0.7697105487453495
14292,0.6981849750148807
14293,0.126934059487537
14294,-0.1446247021091427
14295,0.49982071720238075
14296,1.9355774005519901
14297,2.6753902515041386
14298,1.944875725136951
14299,1.1435508807765995
14300,1.439189918862537
14301,1.098012932168201
14302,0.2439975818264042
14303,0.21443367801781044
14304,0.7308483203517948
14305,1.8845558246242557
14306,0.7384777148830448
14307,-2.5702953258884396
14308,-2.974414817465588
14309,0.06756783329124794
14310,3.302431114541248
14311,3.66744995914574
14312,1.742696770058826
14313,1.1342525561916386
14314,2.1239280780422245
14315,1.9193649371730839
14316,0.6392955859767948
14317,0.5382061084377323
14318,1.471376427041248
14319,2.024507530556873
14320,1.9250869830715214
14321,2.244567879067615
14322,3.1586647113430057
14323,3.0034542163478886
14324,1.2708664020168339
14325,-0.7709503094089474
14326,-2.2672653118503536
14327,-2.9338836590183224
14328,-3.218555442465588
14329,-3.6782264629734005
14330,-4.257822028769299
14331,-4.721546165121838
14332,-4.107141486777111
14333,-2.241516105307385
14334,-0.8958816448581661
14335,-0.8713245312107052
14336,-1.6135215679538693
14337,-1.6900539318454708
14338,-1.410388938559338
14339,-2.5202274242771114
14340,-3.536844245566174
14341,-3.161811820639416
14342,-2.0159721294773068
14343,-0.8255481640232052
14344,-0.6095409313571896
14345,-0.17800330318336144
14346,1.0798931201564823
14347,2.1790027698146854
14348,2.8611183246242557
14349,2.2536277850734745
14350,1.7128944476711307
14351,2.8041362842189823
14352,2.4112224658596073
14353,0.4404544910060917
14354,1.223421104775623
14355,2.3251533588039432
14356,0.7823467334377323
14357,-1.9508838573825802
14358,-3.552103034628674
14359,-1.2549400249851193
14360,2.033090599404529
14361,0.028228767739490124
14362,-5.528831473959729
14363,-8.631849280966565
14364,-6.975078574789807
14365,-4.393959037436291
14366,-5.55648802913551
14367,-8.747482291830822
14368,-9.564065925253674
14369,-8.038663856161877
14370,-6.4743995586765255
14371,-5.295419685019299
14372,-4.1855811993015255
14373,-3.21736334957008
14374,-2.5366783062351193
14375,-1.6192436138523068
14376,-0.07023810542945519
14377,0.6557464679348026
14378,0.611400612221912
14379,0.8774757464992557
14380,2.127027519570545
14381,5.040025719033435
14382,7.8001976092922245
14383,7.943725593911365
14384,6.826496132241443
14385,6.6939354022609745
14386,7.760620125161365
14387,9.27195549808617
14388,9.188508995400623
14389,6.533241279946521
14390,4.106616981850818
14391,3.1691551288234745
14392,1.7455577930080448
14393,-0.4343032757175411
14394,-2.7538776317966427
14395,-4.121446601523205
14396,-3.7189960399997677
14397,-3.924274436606213
14398,-5.53669928707008
14399,-6.829881660116955
14400,-7.2793006817234005
14401,-6.916189185751721
14402,-6.032848350180432
14403,-4.324579230917736
14404,-2.7016639629734005
14405,-2.548360816611096
14406,-3.0421256939304318
14407,-3.5616397777927364
14408,-4.059457770956799
14409,-4.431390754355236
14410,-5.367422095907971
14411,-6.676340095175549
14412,-7.614755622519299
14413,-8.914136878622815
14414,-10.014677039755627
14415,-9.424829475058361
14416,-7.765197745932385
14417,-5.093002311362072
14418,-1.1822223583591427
14419,2.425527580605701
14420,6.046390541421131
14421,9.765005119668201
14422,12.477016456948474
14423,13.65742684208031
14424,13.338661201821521
14425,13.792371757851795
14426,15.992975242959217
14427,16.909456261025625
14428,14.495944984780506
14429,10.344123848305896
14430,6.270027168618396
14431,2.886629112588123
14432,0.044679649697497936
14433,-3.1229495922458614
14434,-6.412649146689221
14435,-9.106063834799572
14436,-11.752748481406018
14437,-14.18533324397926
14438,-14.726781837118908
14439,-12.549066535605236
14440,-8.155727378500744
14441,-2.2591590801609005
14442,3.4001827319728886
14443,7.231330879555896
14444,10.377740867959217
14445,13.865804680215076
14446,16.77618027530785
14447,18.041944511758047
14448,16.845560081826406
14449,14.213657387124256
14450,12.644863136635974
14451,11.394834526406482
14452,8.743858345376209
14453,5.896902092324451
14454,4.099702843056873
14455,3.547525413857654
14456,2.868509300576404
14457,-0.21734236873511925
14458,-4.298114768637463
14459,-6.283903113974377
14460,-7.258558265341565
14461,-8.941793433798596
14462,-10.401391975058361
14463,-11.294031135214611
14464,-11.147165290488049
14465,-9.161138526572033
14466,-6.840133659018322
14467,-4.77519034541969
14468,-1.978778831137463
14469,0.29764176212425575
14470,1.2227058490383182
14471,1.9470214923488651
14472,3.9227962573635136
14473,6.992435463296131
14474,8.919096001015857
14475,8.396720894204334
14476,7.426595695840076
14477,7.749891289101795
14478,7.809734352456287
14479,5.700922020302967
14480,2.2111892779933964
14481,-0.5980968395603146
14482,-2.803230277670666
14483,-5.851650230063244
14484,-10.011816016806408
14485,-13.961696616781994
14486,-15.751266471518322
14487,-15.150213233603283
14488,-14.49217795528297
14489,-14.426851264609143
14490,-13.454818717612072
14491,-11.218452445639416
14492,-8.561992637289807
14493,-6.679677955282971
14494,-4.744911185873791
14495,-1.1958122173679318
14496,3.3184051593410526
14497,7.669067390786365
14498,10.899639137612537
14499,12.441015251504139
14500,13.697481163369373
14501,15.17400742374535
14502,15.272474296914295
14503,13.698196419106678
14504,11.205768593178943
14505,8.148288734780506
14506,4.890298851357654
14507,1.4711380084621464
14508,-1.7036437908542599
14509,-2.640390388144299
14510,-0.24666785396461144
14511,3.264284141884998
14512,4.134511955605701
14513,1.8607139667140995
14514,-1.2885570446384396
14515,-3.449583045615002
14516,-3.9500236431491818
14517,-3.4612655559909786
14518,-3.1832694927585568
14519,-3.058814994467541
14520,-2.381944648398205
14521,-1.8009185711276974
14522,-2.8761863628757443
14523,-4.675054542197033
14524,-4.458093635214611
14525,-2.7402877727878536
14526,-1.4652252117526974
14527,-0.6832122722995724
14528,-0.19826888240699425
14529,0.044441231118396374
14530,0.6278514941799198
14531,1.796102531777576
14532,3.201103218423084
14533,4.545784004555896
14534,5.22384644352074
14535,5.407428749428943
14536,5.8928489764797245
14537,5.781269081460193
14538,4.092550285683826
14539,1.792287834511951
14540,0.36058426700706825
14541,0.8972644885646854
14542,2.5053978046047245
14543,2.4720192035305057
14544,0.4065990527736698
14545,-2.398395530356213
14546,-4.9675941387546505
14547,-4.712963096274182
14548,-0.2945899883640255
14549,5.143499382363514
14550,9.13462639652367
14551,10.37821770511742
14552,8.148288734780506
14553,5.266046532021717
14554,3.714895256386951
14555,1.761770256386951
14556,0.18320084415550575
14557,1.313304909096912
14558,4.143810280190662
14559,5.05290032230492
14560,1.549816139565662
14561,-3.8537025371921505
14562,-7.983112327231213
14563,-9.491586677206799
14564,-8.725547782553479
14565,-8.030557624472424
14566,-8.64019393123512
14567,-9.26890372432594
14568,-8.913660041464611
14569,-7.557296744955822
14570,-5.215311042441174
14571,-1.902484885824963
14572,1.7643928607570682
14573,5.207395561562732
14574,7.287359245644764
14575,6.81076050602074
14576,5.747652061806873
14577,6.864643104897693
14578,9.759283073769764
14579,11.998271950112537
14580,12.144660957680896
14581,10.815477379189685
14582,8.929109581338123
14583,6.918048866616443
14584,4.9391746600734745
14585,3.1500816424953495
14586,2.0318985065090214
14587,0.8650779803859745
14588,-0.8069515148532833
14589,-1.6755103985202755
14590,-1.3600826183689083
14591,-0.605487815512463
14592,-0.5015373150241818
14593,-1.4754772106540646
14594,-2.159261695517346
14595,-2.3409366527927364
14596,-3.536844245566174
14597,-5.036735526694104
14598,-5.390071860922619
14599,-4.937791816366955
14600,-4.250192634238049
14601,-4.8913001934421505
14602,-7.076644889487072
14603,-7.850790015829846
14604,-6.8863868633640255
14605,-6.631040565146252
14606,-6.74214362300758
14607,-5.64494132198219
14608,-3.449583045615002
14609,-1.1669635692966427
14610,0.3639221271144901
14611,1.2100696643459354
14612,2.2955894549953495
14613,3.8224220355617557
14614,5.270814903603748
14615,6.657457359658435
14616,7.556295402871326
14617,7.600641258584217
14618,7.664775856362537
14619,8.49065781437035
14620,9.784078605996326
14621,10.567045219765857
14622,9.811496742593006
14623,7.671451576577381
14624,4.977560051308826
14625,2.3206234058010136
14626,-0.07691382564429894
14627,-2.2841930309665646
14628,-4.115962974203869
14629,-4.970931998862072
14630,-4.788780204428479
14631,-4.228258124960705
14632,-3.930711738241955
14633,-3.8422584453952755
14634,-3.268623344076916
14635,-1.7053127209079708
14636,-0.5778312603366818
14637,-0.25477408565406456
14638,1.3931751330959354
14639,3.18679810367699
14640,3.53465081058617
14641,3.144359596596912
14642,3.1238555987941776
14643,4.761791237221912
14644,6.421422966347889
14645,5.613660820351795
14646,3.4867286761867557
14647,2.6131630023586307
14648,3.800010689126209
14649,4.50978279911156
14650,3.2788276752101932
14651,2.64511109195824
14652,3.1963348468410526
14653,3.722047813759998
14654,3.2983779986965214
14655,2.2433757861721073
14656,2.473449715005115
14657,2.918100365029529
14658,1.669740684853748
14659,-0.2361774364841427
14660,-1.9134521404636349
14661,-3.059530250204846
14662,-3.368520728720471
14663,-2.68330573238258
14664,-1.4499664226901974
14665,-0.23784636653785363
14666,0.31361580692406044
14667,-0.3067493358982052
14668,-0.7685661236179318
14669,-1.0947227398288693
14670,-2.1969318310153927
14671,-3.289365760458752
14672,-3.668212882651135
14673,-2.4372577587497677
14674,-0.6700992504489864
14675,0.06279946170921669
14676,0.4793167193996464
14677,1.0372161944973026
14678,0.8209705432521854
14679,-0.37302970088843956
14680,-1.446866981161877
14681,-1.8941402355564083
14682,-2.5822162548435177
14683,-3.113889686240002
14684,-2.5326251903903927
14685,-1.2325286785495724
14686,0.6443023761379276
14687,2.1832943042385136
14688,3.029441841469959
14689,3.9037227710353886
14690,4.192686088906482
14691,4.16646004520531
14692,4.33120728336449
14693,3.869628914223865
14694,2.875185020791248
14695,1.9925594409572636
14696,1.099681862221912
14697,0.0182151874172245
14698,-1.9065380016696896
14699,-4.118347159994885
14700,-4.944467536581799
14701,-4.794263831747815
14702,-4.436397544516369
14703,-4.431390754355236
14704,-5.0438880840671505
14705,-4.825258247031018
14706,-3.222370139731213
14707,-1.240873328818127
14708,0.4085064014064823
14709,2.0290374835598026
14710,3.608560570107654
14711,4.825925835000232
14712,5.486583717690662
14713,4.674291618691639
14714,2.517080314980701
14715,0.7718563159572636
14716,0.15840531192894325
14717,0.1696109851467167
14718,-0.07405280269508019
14719,-1.3555526653659786
14720,-3.173971168173596
14721,-4.67147826351051
14722,-6.091976157797619
14723,-7.968807212485119
14724,-9.98153685726051
14725,-10.913515082968518
14726,-10.575914374960705
14727,-9.417676917685315
14728,-7.698202125204846
14729,-5.65876959957008
14730,-3.015184394491955
14731,-0.37493704952125206
14732,1.201009758340076
14733,1.9968509753810917
14734,2.9839038928615604
14735,4.600381859170154
14736,6.193971641884998
14737,6.887292869912342
14738,7.080411918984607
14739,7.222270973550037
14740,7.014846809731678
14741,6.004190452920154
14742,3.917074211465076
14743,1.4785289844142948
14744,-0.03018378414039269
14745,-1.1071205059421505
14746,-2.9736995617282833
14747,-5.232477180136486
14748,-6.707572929037854
14749,-6.506824485434338
14750,-5.467081061972424
14751,-4.736566535605236
14752,-3.471517554892346
14753,-1.0711193004978146
14754,1.5071392139064823
14755,2.770996101723865
14756,2.1027088245021854
14757,1.3543129047023807
14758,2.203321464883045
14759,2.9686451037990604
14760,2.27127075992699
14761,2.2371769031154667
14762,3.49960327945824
14763,4.715061195718006
14764,5.790090568886951
14765,5.364990242348865
14766,3.99551392398949
14767,3.6116600116359745
14768,3.2704830249416386
14769,3.2635688861476932
14770,3.9757251819240604
14771,4.704570778237537
14772,5.534982689248279
14773,6.050682075844959
14774,5.868768699990467
14775,5.207157142983631
14776,4.070854194985584
14777,2.5506973346340214
14778,1.1900425037014042
14779,0.4259109576808964
14780,0.09236336551781044
14781,-0.8358001629245724
14782,-2.932453147543713
14783,-4.8340797344577755
14784,-5.903863898886486
14785,-7.019662849081799
14786,-8.004331580771252
14787,-8.213663093222424
14788,-7.58590697444801
14789,-6.500148765219494
14790,-5.922222129477307
14791,-5.819463721884533
14792,-5.188608161581799
14793,-3.772163383139416
14794,-2.5617122570407833
14795,-2.127552024496838
14796,-1.017475120199963
14797,0.9974002917873417
14798,2.3594856341945682
14799,3.0508995135890995
14800,3.9621353229152714
14801,5.359506615029529
14802,6.877517708169178
