,MYG012_EW 100.0(Hz) unit:(gal)
4238,263.31088273734014
4239,-101.82241612379971
4240,-54.8921854388355
4241,244.83678030963839
4242,206.6896418386543
4243,43.37408750944764
4244,134.06254206882653
4245,200.18141679162434
4246,139.50814800442714
4247,112.18374714209396
4248,33.67990719097827
4249,-29.94599715822753
4250,46.647537671923594
4251,39.84132277860975
4252,-86.418877154721
4253,-111.77337492683284
4254,-125.54938211844191
4255,-222.00362319293922
4256,-291.40165426675884
4257,-341.0201337777734
4258,-363.2330577449137
4259,-302.4526394172442
4260,-238.0158222735765
4261,-224.21508826493536
4262,-182.27079832715515
4263,-86.51207823430342
4264,-12.270761126946365
4265,57.62624443416138
4266,186.3255229603732
4267,346.1178228729851
4268,449.4163200977686
4269,315.4692501722127
4270,-2.63427671488515
4271,-47.00940297320243
4272,172.7612787659106
4273,148.1891628455313
4274,-2.9468490430084593
4275,45.945676480782616
4276,69.77598789019987
4277,-1.1354511901721587
4278,-8.66381594501227
4279,-32.0471425850037
4280,-93.58077780072689
4281,-108.56522892215955
4282,-90.92803414785078
4283,-47.598408435325254
4284,9.800142147496885
4285,21.091421237857972
4286,15.132258333129808
4287,37.5715277792559
4288,30.232735288328307
4289,-14.78782429662088
4290,-37.23597003604054
4291,-51.050652505571534
4292,-75.92075827223469
4293,-90.52226074014506
4294,-104.541097955428
4295,-113.28551489148617
4296,-90.33078641338393
4297,-53.95003030781879
4298,-27.158207043099356
4299,8.632909579393411
4300,67.32105877358029
4301,128.07041007472228
4302,167.85712672121727
4303,132.1909122257839
4304,-20.76473978793617
4305,-128.19768762467126
4306,-38.7785430062718
4307,31.755019588174278
4308,-61.38138985737925
4309,-76.53639261423821
4310,26.142032121895056
4311,36.78597582277562
4312,-6.288773468034751
4313,-8.712001537177326
4314,11.778921531011791
4315,66.09232617337142
4316,97.446564190982
4317,76.39453258244981
4318,66.62236768718701
4319,44.94709348525683
4320,-22.43728705282317
4321,-83.71667986778075
4322,-101.97394713073982
4323,-111.37520977052162
4324,-132.5204424586362
4325,-110.61438463107339
4326,-48.624888352630805
4327,-15.52011849333979
4328,14.424056932493427
4329,69.01199264600395
4330,81.62393737425722
4331,45.205140011719685
4332,16.32168163446719
4333,-24.571401568975414
4334,-114.82047961032296
4335,-196.14381072404385
4336,-205.75303223527484
4337,-186.29619733578576
4338,-173.5568143966749
4339,-118.62587334946312
4340,-55.16798455188548
4341,-67.56689824109326
4342,-70.73383288404646
4343,-1.0080129793145822
4344,44.943289359559586
4345,68.83953894772901
4346,135.7078264328833
4347,216.4554665244217
4348,267.77946238969935
4349,252.87806801265648
4350,184.03924341633132
4351,153.8630163229664
4352,188.6086323996674
4353,202.2540312756712
4354,138.7815599962541
4355,53.687072274668225
4356,17.842063871464543
4357,18.341038358752666
4358,21.12058620153682
4359,20.038946461621272
4360,11.052333522838744
4361,10.723276650027389
4362,23.84243813791282
4363,15.241309936450719
4364,-21.096332744545688
4365,-48.66039352580506
4366,-52.36180782922064
4367,-65.81509835751375
4368,-114.93650544408882
4369,-170.46025607912065
4370,-192.4366902320824
4371,-185.18222252744366
4372,-163.08215428932155
4373,-110.09892559909724
4374,-51.531874406272536
4375,-37.13642874696272
4376,-43.58125169903866
4377,-55.54839712160958
4378,-83.92971090682626
4379,-85.97759857384104
4380,-75.51561888547852
4381,-140.4919878572049
4382,-257.34078081556123
4383,-296.4662136116858
4384,-209.16596700664962
4385,-76.16929448445444
4386,29.5841318569487
4387,133.99153172247804
4388,255.78949221294502
4389,290.4533195871553
4390,195.4611308222977
4391,180.56480861285112
4392,345.3690441315781
4393,473.95356486592317
4394,456.1965401321513
4395,278.0017821591357
4396,-33.739344499326435
4397,-121.82197295609518
4398,39.617513383422065
4399,-3.779952570704257
4400,-135.25751089780115
4401,-91.72309641857416
4402,-97.67655313475646
4403,-175.03218114625489
4404,-211.97784991786034
4405,-256.53303812584704
4406,-260.28454008427633
4407,-224.89729480664062
4408,-180.30469936263103
4409,-78.81506390688561
4410,-18.254650848706593
4411,-64.2902779738696
4412,-82.15318420621468
4413,-38.42729540022654
4414,-24.106664212962468
4415,-50.512368719411924
4416,-82.07583365037077
4417,-104.87522699583569
4418,-127.80522865690588
4419,-141.13932324668542
4420,-115.60095939920691
4421,-61.14109591750352
4422,19.05304388508629
4423,140.81613322332853
4424,262.1182893312551
4425,281.19534568196957
4426,169.82449372764046
4427,160.3370042387212
4428,360.7789233101522
4429,390.37945938133464
4430,203.96715588132875
4431,183.56119162037803
4432,230.61188628575488
4433,189.01694189117129
4434,127.06421882780202
4435,-21.637786635453
4436,-128.3561928620563
4437,-88.8598578104507
4438,-75.22713935343774
4439,-118.02799159404674
4440,-153.64919060206273
4441,-198.67609039650733
4442,-263.4419644129864
4443,-297.2701521757028
4444,-243.83867067415352
4445,-151.11500886675063
4446,-102.38923085268863
4447,-71.17574548587598
4448,-2.199972364450126
4449,62.13286534349298
4450,63.73884040867826
4451,-3.610034956227487
4452,-59.744347765666504
4453,-4.225035277281464
4454,76.91759986582046
4455,88.83338959147864
4456,97.24431150807868
4457,106.33680594543442
4458,105.66854786461907
4459,152.9145209824543
4460,220.20887054569957
4461,266.67309583275176
4462,303.8197492453614
4463,295.9667657643567
4464,244.73216685296424
4465,219.51208152215492
4466,195.663383505201
4467,145.99925448581953
4468,136.48640415891865
4469,146.3473319871171
4470,133.4576860829652
4471,141.29672110308
4472,137.5870645273204
4473,86.03735720400644
4474,49.295843178152936
4475,22.131215595103868
4476,-49.05285249357043
4477,-137.6281152281319
4478,-211.20497838037085
4479,-285.6663007572184
4480,-362.18248503152563
4481,-413.10070748909754
4482,-428.1796277320117
4483,-424.46109486295853
4484,-423.1841766705846
4485,-425.1737344102417
4486,-412.4026504236538
4487,-380.5557781282505
4488,-332.2389436266419
4489,-261.8575460600855
4490,-179.01446673031677
4491,-102.97126208436651
4492,-20.423002496134014
4493,100.27873577257799
4494,246.27727590699368
4495,348.75281393927406
4496,317.4651481213652
4497,155.16085720667516
4498,57.907115714807674
4499,136.49781653601036
4500,158.52370432303627
4501,9.32843056103899
4502,-79.27536311625178
4503,-73.40496314445924
4504,-112.4054938135244
4505,-127.79254823791507
4506,-75.40720130310714
4507,-28.43258915167512
4508,2.7219322668303008
4509,19.809430877887724
4510,39.49387929826173
4511,84.84159369317365
4512,109.18736413456708
4513,124.54208349053118
4514,184.72271799993564
4515,265.57687361099676
4516,374.5105490352934
4517,450.55121759744554
4518,299.6263346851026
4519,26.935826350719363
4520,-42.398168607196695
4521,-25.21429881180916
4522,-129.18612628500438
4523,-139.04768813415237
4524,-46.33480468289167
4525,-36.93798018975666
4526,-29.108455483884956
4527,-22.54950876089178
4528,-52.088544799968815
4529,-56.24074799850746
4530,-84.30188120420634
4531,-134.7008405041049
4532,-169.38749263249866
4533,-228.67098749830376
4534,-304.5461765926259
4535,-354.55331094570863
4536,-337.7181526725682
4537,-243.5324385555256
4538,-158.3003682878895
4539,-132.38095784973737
4540,-98.86470839419476
4541,-48.99832669190998
4542,-25.474881422070172
4543,47.05648118437701
4544,256.1806831388113
4545,544.6221739226213
4546,656.2529744662619
4547,406.2299831198392
4548,190.52210762537968
4549,266.2635182993488
4550,178.96073561051446
4551,30.450838494970128
4552,182.34640748105903
4553,233.94430039653807
4554,150.71320024565077
4555,180.775937589048
4556,136.22455350675855
4557,63.952505468673294
4558,73.90917046025231
4559,69.76267345025953
4560,55.8294290631645
4561,51.626504188662636
4562,52.65869029451405
4563,45.4264133231092
4564,-0.10960529381614847
4565,-61.78969934888313
4566,-92.34760705387124
4567,-106.05704204577859
4568,-169.4781576282829
4569,-267.9942348306849
4570,-314.5320065478837
4571,-315.14130068039185
4572,-330.4934839525578
4573,-341.64781451781823
4574,-318.66899324363345
4575,-288.29748769781014
4576,-265.5817851176845
4577,-231.7104839303994
4578,-183.12355650428668
4579,-137.10758402855942
4580,-99.6306057012393
4581,-75.47947969135473
4582,-68.0975737758584
4583,-65.17600524037724
4584,-63.93966438877388
4585,-57.70787247574344
4586,-27.612800063919668
4587,20.182235196217352
4588,64.57448002017222
4589,92.4904224284264
4590,113.36556219203686
4591,178.40026109112094
4592,373.3661412213734
4593,742.2953235074103
4594,982.3134642700891
4595,574.1282408723223
4596,-59.79506944162972
4597,16.06870727560066
4598,259.86814898133696
4599,34.53963959855476
4600,31.450055511445452
4601,136.29112570646026
4602,-55.597216734724185
4603,-77.34159922015424
4604,-42.4881995820314
4605,-129.1360386299907
4606,-112.24635455518984
4607,-93.15661778548451
4608,-110.8160032930272
4609,-185.8897899071305
4610,-453.43204813124754
4611,-702.9021732096712
4612,-566.0728440475057
4613,-194.37996444242307
4614,-97.35003234574327
4615,-200.0817148416379
4616,-134.11754123052793
4617,-70.99885364095427
4618,-106.91043424385967
4619,-55.64540232688924
4620,-21.273224589467393
4621,-39.361208258899225
4622,28.422605477391087
4623,143.44224799632397
4624,268.94923104160097
4625,355.6890031272436
4626,256.4273172881824
4627,89.58470441668375
4628,136.1934864802311
4629,248.862179318269
4630,182.87391291107647
4631,147.24256956786783
4632,220.19999425240601
4633,179.50028743857317
4634,71.00852461610597
4635,17.107233590947473
4636,-22.778390323675783
4637,-54.27908718063014
4638,-66.50491315061346
4639,-87.32172298686622
4640,-93.53386025046092
4641,-17.950954813876844
4642,85.12753714141627
4643,89.35582285389974
4644,15.562758557867593
4645,-22.320627198107776
4646,-3.429338985608535
4647,-0.0867805396326986
4648,-37.402717545769605
4649,-78.58111017650529
4650,-100.84602386150783
4651,-101.984725486882
4652,-99.60778094705586
4653,-94.05629351288204
4654,-64.7873503983091
4655,-21.19270392887579
4656,10.439869285582928
4657,-11.51754423889263
4658,-88.13263578132812
4659,-124.96735088676402
4660,-82.36114307766385
4661,-42.76780282077861
4662,-51.16731236028693
4663,-45.36538665104473
4664,12.308963044827383
4665,75.39277948217634
4666,124.91869193455804
4667,150.20281338127094
4668,120.17494719009841
4669,70.06890556888743
4670,32.4575148002648
4671,-7.101588325345265
4672,-54.45407696270324
4673,-105.08635597203256
4674,-130.54673524271763
4675,-121.42570986263257
4676,-108.44666700459553
4677,-101.59543662386433
4678,-101.62586962944225
4679,-107.65160473387215
4680,-103.99457189692437
4681,-83.97599443614268
4682,-43.81140130372175
4683,-0.07029599494465444
4684,13.497118304265681
4685,14.629479720144445
4686,28.91143562948657
4687,34.36781992122937
4688,35.38352148239274
4689,77.36521865619584
4690,163.7093616693254
4691,223.41574850847383
4692,226.12555404680856
4693,202.3865416541251
4694,96.168377956709
4695,-58.885249379039564
4696,-58.82248130503508
4697,54.349624166937716
4698,57.3884865780838
4699,-4.547117919647874
4700,4.670278644767279
4701,16.664686968168425
4702,3.41745324847588
4703,58.99699772706724
4704,141.4685407804054
4705,167.33596150069525
4706,156.37944547169138
4707,83.98439736939532
4708,-69.96222938845607
4709,-182.0729837908986
4710,-172.16830851718188
4711,-149.8754979103996
4712,-183.24719058944703
4713,-198.15112105028805
4714,-177.62405878797514
4715,-160.88146757346757
4716,-140.09572476374228
4717,-101.54091082220387
4718,-52.95461741704071
4719,-15.099762603794648
4720,14.08739180828759
4721,74.47154704249445
4722,167.31060066271365
4723,221.17892259849606
4724,171.27449963923885
4725,76.93218234765989
4726,76.78762557116472
4727,138.9724003020657
4728,134.97172811046715
4729,134.14496479226676
4730,182.39395905227454
4731,168.8214725854679
4732,127.93472959152069
4733,113.89370164300384
4734,60.407060318844614
4735,8.658270417375018
4736,14.236386731429533
4737,33.64947418540034
4738,56.426676797631345
4739,64.1985055970949
4740,27.850718580905845
4741,-5.035948071743356
4742,-13.872932066434398
4743,-29.320852501980912
4744,-41.70454968839974
4745,-56.693438956479156
4746,-98.59017732304386
4747,-154.68264474981325
4748,-224.96767113203956
4749,-303.70609883448515
4750,-339.19985963164356
4751,-297.2783944480468
4752,-214.82523800224527
4753,-167.2945894780665
4754,-160.43258074119314
4755,-131.8940297604905
4756,-75.12315991771314
4757,-16.1718920294671
4758,47.95615691177453
4759,106.24423888680155
4760,152.82702609141774
4761,202.85825324058297
4762,240.8075771753105
4763,237.54173526422906
4764,184.38351679193164
4765,76.2664603506427
4766,-48.36050161667255
4767,-85.36450031563568
4768,-27.286279274906473
4769,9.3633017132637
4770,4.21885572869467
4771,18.204723854601525
4772,66.67435740504929
4773,138.8113589808825
4774,184.50144468854612
4775,173.42002653248284
4776,142.41767014186703
4777,109.94882329496482
4778,81.17885466768003
4779,68.92703383876557
4780,45.37442360524691
4781,-21.03800281718799
4782,-95.77322224423685
4783,-133.94128340655575
4784,-151.84666904252
4785,-175.23506785010775
4786,-194.97974826068807
4787,-194.79017599677556
4788,-162.97310268600066
4789,-106.43428451075499
4790,-61.415626988654424
4791,-30.80002337725816
4792,19.67882256228245
4793,74.59961927430156
4794,109.82328714695588
4795,137.5743841083296
4796,144.9746766313626
4797,136.64364135440462
4798,144.92458897634893
4799,142.83105180096723
4800,100.28761206587154
4801,32.95014907805752
4802,-51.31757532532795
4803,-121.77632344772829
4804,-138.5385693116716
4805,-127.63404300053003
4806,-111.20021998844854
4807,-91.53035404991395
4808,-99.02257961063027
4809,-96.95503729417975
4810,-46.0811963030756
4811,-14.92033467507478
4812,-7.177670839290087
4813,30.210544555094398
4814,56.72910479056202
4815,59.35141543786021
4816,66.31106340096278
4817,43.10462860589306
4818,17.216285194268384
4819,63.40914951491736
4820,93.88590253836433
4821,32.056179539205864
4822,31.23448838860179
4823,154.60672289677703
4824,253.15640320950465
4825,271.8479748228987
4826,219.6407877749116
4827,86.8920174439866
4828,-32.251297330755634
4829,-70.85873501110588
4830,-74.01108717221966
4831,-66.95316596193837
4832,-83.80227269596868
4833,-145.77401638782416
4834,-184.25781998301406
4835,-158.95087378211772
4836,-101.7812047620796
4837,-60.30862641075727
4838,-57.28878462809739
4839,-61.16645675548513
4840,-50.07679632707783
4841,-23.75034443932088
4842,16.905614928993696
4843,22.300499188631097
4844,-34.808937841200716
4845,-106.5940577900391
4846,-157.94531655614702
4847,-178.46350252516635
4848,-163.66545356289853
4849,-127.89652767363967
4850,-79.37173430058189
4851,-10.959605803297269
4852,81.27966399865691
4853,178.874508761377
4854,254.70785247302945
4855,320.4868919668737
4856,379.5827166316149
4857,356.58614277084297
4858,223.16214012865774
4859,98.79385870875488
4860,58.72310067686588
4861,34.39318075921098
4862,8.783806565383975
4863,8.24552277922436
4864,-10.930440839618417
4865,-41.4515753295332
4866,-64.50901520146097
4867,-113.78765948352202
4868,-151.48464308033257
4869,-148.5301054554753
4870,-153.54647920823723
4871,-178.5224664734736
4872,-202.54552025155107
4873,-231.64074162594997
4874,-271.5447521481099
4875,-300.0636484793768
4876,-305.2359913857256
4877,-294.96738808697285
4878,-269.7961223692781
4879,-238.2402656897137
4880,-192.32066439831655
4881,-108.46378557023311
4882,-25.86607234793647
4883,5.594681189196864
4884,22.41081883385109
4885,99.6935344361524
4886,303.5255635247748
4887,631.126090215035
4888,784.4995620345021
4889,475.2824727761594
4890,197.46907516949145
4891,359.8665671637639
4892,375.8052198142545
4893,213.91114045391697
4894,292.7890527652613
4895,229.78322090470584
4896,83.06696905541068
4897,151.7390461420068
4898,116.14447601387148
4899,10.66177661792199
4900,-16.541526243049024
4901,-79.79843039962243
4902,-149.06078099024046
4903,-227.53482195672777
4904,-341.7359434298043
4905,-423.9094966368586
4906,-456.01821958442196
4907,-448.8442725403748
4908,-383.4557899514473
4909,-295.671785361912
4910,-272.75256205698395
4911,-296.29629599720903
4912,-251.13815386620965
4913,-149.15398206982286
4914,-106.02343893545294
4915,-92.5790247004534
4916,-21.948456900727688
4917,69.9059621848556
4918,161.96770612093854
4919,306.54413726553554
4920,504.44490037120954
4921,623.7562306975799
4922,450.59559906391337
4923,91.16405060198834
4924,51.939076516785946
4925,318.196174276185
4926,312.2439856019018
4927,133.18442305371337
4928,142.5780774421007
4929,113.76499539024718
4930,39.49324527731219
4931,78.30230161961622
4932,64.46796450064947
4933,14.318175433920217
4934,20.113760933667013
4935,9.426069787268178
4936,-13.626931938012813
4937,-23.59564332763308
4938,-60.23761606440877
4939,-141.29782848407046
4940,-214.5868461252182
4941,-236.4269657740288
4942,-244.74024846439963
4943,-268.38922988224846
4944,-286.4043011424831
4945,-294.37901664579954
4946,-288.6100600259334
4947,-251.52934479207593
4948,-204.20411905554818
4949,-169.08252855576984
4950,-116.92669720469544
4951,-40.54619341358982
4952,26.306243547825964
4953,85.68357351416302
4954,148.96140036207126
4955,171.3575563836286
4956,115.56561488694129
4957,41.7104165378542
4958,18.902780920045267
4959,25.958166046528405
4960,50.05793635950023
4961,99.53439517781781
4962,137.28019838774296
4963,153.8313152754894
4964,153.23787166671977
4965,130.14936476826455
4966,118.51381230230314
4967,117.69212115169906
4968,105.2272692837391
4969,79.76562197115496
4970,24.666031351365515
4971,-22.501957189676265
4972,-29.715213532594905
4973,-52.72953997995394
4974,-94.97625791066483
4975,-111.97499358878665
4976,-112.17597822979087
4977,-109.17452305466765
4978,-97.78940886377461
4979,-78.18040893639589
4980,-50.11420356310069
4981,-19.32170810678272
4982,-4.266880659951116
4983,-8.757651045544218
4984,-11.722333005594106
4985,5.126773728436209
4986,30.91874595573078
4987,37.69072371776946
4988,37.532218480384415
4989,57.39038864093243
4990,71.15498345544975
4991,61.624380541961756
4992,49.88041049362898
4993,26.767810799091215
4994,-22.36691072742421
4995,-64.35875223641995
4996,-60.21035316357853
4997,-23.024390452097375
4998,0.9948592002828498
4999,1.0607973790350265
5000,-0.6922705464435737
5001,-5.883634081278576
5002,-23.940550724182938
5003,-45.10226795698556
5004,-65.77769112149088
5005,-89.38736324046813
5006,-114.64041766065355
5007,-139.84021432107758
5008,-157.74750201989048
5009,-157.40449668618925
5010,-135.81861943814422
5011,-98.8761207712865
5012,-57.15120208204716
5013,-17.004995557162896
5014,27.016347011310966
5015,76.77494515217393
5016,124.91932595550759
5017,178.46429720702452
5018,253.74160454593022
5019,347.6096741672531
5020,418.5775411121342
5021,370.1072735407369
5022,175.43114098442427
5023,34.362747753633045
5024,73.73608274102784
5025,89.65064259543593
5026,7.520836833899933
5027,0.17950825917417745
5028,30.109101203167967
5029,0.736812673819994
5030,-19.788981546593828
5031,-26.36187673047689
5032,-47.793686887783636
5033,-62.33242128168952
5034,-77.06580010710425
5035,-101.88581821875373
5036,-132.65548892088827
5037,-173.5016545740649
5038,-227.97800260045634
5039,-276.16232672361105
5040,-281.8025770907205
5041,-257.93549246622996
5042,-255.2922591275969
5043,-279.10037980378024
5044,-286.5932393854461
5045,-238.14960069392944
5046,-151.22089036532384
5047,-89.19081674611068
5048,-62.632947211771565
5049,-23.300189565147353
5050,48.413286016393
5051,143.58870683566775
5052,276.7565650142388
5053,442.045826559364
5054,516.5236334808995
5055,366.11294155863374
5056,158.0494566527802
5057,176.41957964475742
5058,233.40728465227753
5059,97.69256431940359
5060,30.08627644898452
5061,74.33206243359561
5062,32.563396298838015
5063,-2.506204483078033
5064,-1.562147289212703
5065,-27.870846590382524
5066,-50.12117779354564
5067,-79.90431189819564
5068,-96.43450609460724
5069,-80.60300298458893
5070,-86.60971746053261
5071,-107.87478010811029
5072,-84.81543817333389
5073,-43.988293148643464
5074,-53.19427733596689
5075,-72.09570988365877
5076,-60.11461600019797
5077,-68.07474902167495
5078,-84.59733496669207
5079,-76.1103305361472
5080,-68.55280081762824
5081,-59.7158168229372
5082,-54.95558753378951
5083,-73.23314346713386
5084,-93.63276751858919
5085,-99.32564162451048
5086,-80.1071986020485
5087,-53.62224147690651
5088,-61.29072486159501
5089,-65.33704656156044
5090,-15.794649564490687
5091,46.45606334516246
5092,92.71169573981592
5093,138.4233381597639
5094,174.39832085762333
5095,193.64402678091554
5096,212.25380969181893
5097,228.5703388282355
5098,214.9122595332409
5099,174.02488251834416
5100,142.29784018240395
5101,116.9921620234067
5102,84.5061966108669
5103,72.26895826379186
5104,75.94437770827629
5105,52.989649230174024
5106,8.524491997022041
5107,-35.96475803221247
5108,-74.15500992776528
5109,-80.1040284973008
5110,-72.95861239598297
5111,-102.14640082901474
5112,-134.35593310755502
5113,-140.59216316723226
5114,-150.07077636285797
5115,-153.2966749541184
5116,-139.07685309783122
5117,-111.59141091431482
5118,-66.36099039506783
5119,-44.2349272980146
5120,-54.89028337598688
5121,-40.449188208310176
5122,-8.982728482630982
5123,-10.131574443197792
5124,-24.239808612365902
5125,-18.936857390411827
5126,-2.3077559258719553
5127,21.68232876282942
5128,50.53535413450399
5129,65.48873822940917
5130,62.15695813957551
5131,71.74779304326982
5132,119.53141592631513
5133,171.87364943655433
5134,193.0879904081688
5135,204.3038210055346
5136,215.5240897495472
5137,165.08074898318083
5138,22.47802505450235
5139,-67.14020214205271
5140,-11.232868832549084
5141,1.921797828510595
5142,-102.39747312503266
5143,-156.19478471446658
5144,-152.12183413462046
5145,-171.5767669712609
5146,-184.3421447693029
5147,-172.53540664696567
5148,-148.09326502124213
5149,-119.44312635342044
5150,-97.05901672990433
5151,-93.47870042785092
5152,-115.28711902918454
5153,-122.82182399352004
5154,-95.64451599148019
5155,-72.87365358874457
5156,-62.52389560845066
5157,-36.70973264792218
5158,4.70197969224429
5159,41.420034942964804
5160,68.00263129433598
5161,93.99178403693755
5162,127.66083254131934
5163,171.87555149940295
5164,219.2007772359307
5165,238.3190449483653
5166,183.19345946964472
5167,57.271826723368406
5168,-24.567597443278178
5169,34.00198983334468
5170,105.82071289250871
5171,56.2269601985262
5172,16.591774558971306
5173,55.31397003118833
5174,48.726492365465845
5175,20.161946525832064
5176,17.185852188690454
5177,-21.75127638542069
5178,-66.87264530134676
5179,-93.58648398927275
5180,-135.057794298696
5181,-168.67358504331642
5182,-186.78883161357848
5183,-204.72655231796927
5184,-211.309591837045
5185,-203.82941267436993
5186,-181.40345766818416
5187,-133.50254090947394
5188,-79.1193939626649
5189,-47.835532270453285
5190,-24.281019974086018
5191,20.087766074735864
5192,93.20876816425543
5193,188.0196269375446
5194,250.31345327176646
5195,224.7725533404898
5196,158.6333899473067
5197,137.84891517948049
5198,152.93734573663772
5199,135.8339966018418
5200,91.57870030298761
5201,84.20947480648209
5202,110.64561231850949
5203,119.06731259125172
5204,104.30286673930952
5205,81.64676212844067
5206,56.23203236612251
5207,38.20364666594746
5208,23.801226776192706
5209,1.9306741218041559
5210,-16.49651075563167
5211,-21.94148267028275
5212,-25.95356723897301
5213,-32.600008853002734
5214,-34.15589626317434
5215,-33.464179407226
5216,-42.10144680281189
5217,-62.36031820346929
5218,-86.17985125674436
5219,-114.29043809650739
5220,-148.59667765517705
5221,-182.58210261337936
5222,-215.9614035438213
5223,-237.39067761732989
5224,-220.0768335272866
5225,-170.33281786826308
5226,-127.63594506337864
5227,-97.58969226466947
5228,-51.45198776663048
5229,7.629254416271305
5230,56.88380590224982
5231,104.97936709246889
5232,177.39089973945298
5233,276.5644566665281
5234,378.8840255452216
5235,453.9704925783157
5236,420.45424312277316
5237,192.44636120723413
5238,-74.29005639001734
5239,-101.93336978996925
5240,14.793691146075354
5241,5.8654081346505205
5242,-46.89844930703289
5243,-24.641143873424834
5244,-32.61712741864032
5245,-72.09063771606246
5246,-73.34916930089972
5247,-57.534784756518974
5248,-48.72316159980953
5249,-49.83333228245439
5250,-57.325557843170714
5251,-71.10790524427517
5252,-94.73089180319279
5253,-127.4330583595258
5254,-166.77596034134265
5255,-195.08309367546312
5256,-200.1083437215186
5257,-199.18457519803854
5258,-191.84705074901004
5259,-142.73959212332485
5260,-72.02152943256257
5261,-27.9431249786301
5262,18.684043692453905
5263,80.40471508829147
5264,125.93629555857004
5265,167.96554430358864
5266,185.5532854438333
5267,135.03830031016886
5268,55.44077422109636
5269,-8.553496299792279
5270,-55.12106700161951
5271,-52.11770976364767
5272,-0.4811415702466917
5273,8.892858168704885
5274,-0.31249199766900304
5275,85.10217630343466
5276,173.30209863586836
5277,151.8512678500754
5278,120.81974649578078
5279,129.9401378549163
5280,107.1160176924193
5281,61.55210215371417
5282,53.17034520079298
5283,61.40057114677407
5284,32.61031384910398
5285,-26.71946454601755
5286,-86.25910387543688
5287,-124.47915475561808
5288,-126.88906838482032
5289,-102.40571539737668
5290,-60.74800292878861
5291,-15.679257751674374
5292,14.027159818081273
5293,36.36054776563415
5294,58.62038928304038
5295,68.38050778026192
5296,60.310689134514504
5297,36.69023865939505
5298,-15.31849983138601
5299,-101.0096012664892
5300,-166.04683624937144
5301,-164.0420620069254
5302,-144.18832999302415
5303,-149.03859025700655
5304,-133.70098946668003
5305,-77.53497560976399
5306,-27.91903218254757
5307,14.01194331529231
5308,80.00274580628299
5309,123.8953821220002
5310,97.70587875934393
5311,37.91580115485622
5312,5.684078143082029
5313,20.84288502563822
5314,29.55686895611847
5315,1.6149316889331473
5316,-8.637187065131585
5317,5.533181157091466
5318,12.26711766215773
5319,29.250002816541024
5320,58.33064170910052
5321,77.28342995370515
5322,89.09841034838644
5323,99.87359638582181
5324,108.78285876876043
5325,114.70841856316297
5326,110.79777734639913
5327,90.27705529358163
5328,54.965892529890766
5329,23.454417316794228
5330,12.120024801864409
5331,5.536985282788708
5332,-13.988957900200251
5333,-35.495582529552735
5334,-55.06146903236272
5335,-87.13278474390326
5336,-123.79631419296331
5337,-147.3780893901608
5338,-162.28709201859817
5339,-175.74355265163896
5340,-185.03639770904942
5341,-181.3552720760191
5342,-159.1537604859706
5343,-127.81093484545173
5344,-99.78594083387665
5345,-82.0904161322102
5346,-73.04483924512043
5347,-58.40592954118718
5348,-33.89150952721609
5349,-9.207171898768205
5350,18.1191310264136
5351,54.220283893231525
5352,87.23819288243554
5353,99.08994649219015
5354,89.88840045151349
5355,78.62501828293217
5356,78.28708511682726
5357,90.09001911346728
5358,116.33785240348124
5359,154.9281715181939
5360,183.70638241782274
5361,173.7287947349089
5362,135.2044137989484
5363,111.12810226110956
5364,106.62972362412198
5365,81.90544267585307
5366,33.6646906881893
5367,5.097608764757361
5368,-4.162901224226527
5369,-24.76921610523195
5370,-48.39156864320002
5371,-74.93612373759879
5372,-122.1852669601817
5373,-171.72702993630193
5374,-199.41662686557027
5375,-207.68806417327147
5376,-207.47059498757918
5377,-196.5216872099698
5378,-161.3043595468109
5379,-119.18127570126032
5380,-102.89771565421985
5381,-95.23874258377447
5382,-66.98423298846583
5383,-30.760714078386666
5384,4.587221900377514
5385,41.83912279061086
5386,68.82622450778868
5387,89.76983853394948
5388,117.01181667284244
5389,142.44176293794956
5390,162.57192808585032
5391,167.2040851431909
5392,121.43094269113752
5393,35.57753189295203
5394,-4.696112842789816
5395,34.96062950904944
5396,58.1898890583026
5397,14.891964393254082
5398,-6.203814660796368
5399,1.5160244208048788
5400,-25.48375771536374
5401,-33.44135465304255
5402,-4.639684978280741
5403,-0.878038684658847
5404,-13.598400995283502
5405,-23.356617429656428
5406,-23.051653352927605
5407,-0.3055177672240639
5408,20.73446744326685
5409,19.764415390470372
5410,8.187192851866664
5411,4.599268298418778
5412,5.789959641655239
5413,-6.090958931778218
5414,-28.10987248835917
5415,-47.76008377745801
5416,-53.97412310390132
5417,-36.643794469170004
5418,-5.54062874757734
5419,15.189954239537965
5420,19.765683432369453
5421,27.502641079608285
5422,44.73976863475719
5423,58.986219370925056
5424,70.33836447244201
5425,80.65515336335983
5426,82.0037159230318
5427,66.51775423051288
5428,33.344510108671514
5429,4.575175502336251
5430,-1.088533639906185
5431,-3.285416230062914
5432,-15.467494754527959
5433,-19.402862788323862
5434,-12.11859609905672
5435,-6.6742582053551835
5436,0.5111012157836896
5437,13.24668002919731
5438,20.73383342231731
5439,14.116556771966438
5440,1.094400489360659
5441,-5.917871212553745
5442,-13.836792872310607
5443,-31.14746685760618
5444,-52.028946830712044
5445,-77.14758880959494
5446,-103.22740654798075
5447,-116.56974341010434
5448,-112.21718959151099
