,NIGH01_NS2 200.0(Hz) unit:(gal)
2060,0.0009941180547079487
2061,0.0007556994756063862
2062,0.0019477923711141987
2063,0.0029014666875204487
2064,0.0024246295293173237
2065,0.0012325366338095112
2066,0.0002788623174032612
2067,0.0002788623174032612
2068,0.002186210950215761
2069,0.006477745374043886
2070,0.009100349744161074
2071,0.007908256848653261
2072,0.004093559583028261
2073,0.0012325366338095112
2074,0.0012325366338095112
2075,0.0024246295293173237
2076,0.003616722424825136
2077,0.006000908215840761
2078,0.008385094006856386
2079,0.008623512585957949
2080,0.006239326794942324
2081,0.002186210950215761
2082,-0.0013900677363076763
2083,-0.0023437420527139263
2084,-0.0006748119990029888
2085,0.002186210950215761
2086,0.004570396741231386
2087,0.005285652478536074
2088,0.004570396741231386
2089,0.0038551410039266987
2090,0.005285652478536074
2091,0.007431419690450136
2092,0.007908256848653261
2093,0.005762489636739199
2094,0.003139885266622011
2095,0.0019477923711141987
2096,0.0033783038457235737
2097,0.006477745374043886
2098,0.009100349744161074
2099,0.009577186902364199
2100,0.007669838269551699
2101,0.005285652478536074
2102,0.003616722424825136
2103,0.002186210950215761
2104,0.0017093737920126362
2105,0.0038551410039266987
2106,0.008385094006856386
2107,0.011484535535176699
2108,0.010530861218770449
2109,0.006477745374043886
2110,0.003139885266622011
2111,0.0014709552129110737
2112,4.044373830169867e-05
2113,0.0002788623174032612
2114,0.0033783038457235737
2115,0.007193001111348574
2116,0.007908256848653261
2117,0.004808815320332949
2118,0.0007556994756063862
2119,-0.0018669048945108013
2120,-0.0016284863154092388
2121,0.0014709552129110737
2122,0.005524071057637636
2123,0.007669838269551699
2124,0.006239326794942324
2125,0.003139885266622011
2126,0.0024246295293173237
2127,0.006000908215840761
2128,0.011484535535176699
2129,0.014583977063497011
2130,0.014345558484395449
2131,0.012915047009786074
2132,0.011007698376973574
2133,0.008385094006856386
2134,0.005285652478536074
2135,0.003616722424825136
2136,0.004331978162129824
2137,0.006716163953145449
2138,0.008861931165059511
2139,0.009100349744161074
2140,0.006716163953145449
2141,0.0033783038457235737
2142,0.0009941180547079487
2143,0.0005172808965048237
2144,0.0014709552129110737
2145,0.0017093737920126362
2146,0.0009941180547079487
2147,0.0009941180547079487
2148,0.0024246295293173237
2149,0.003616722424825136
2150,0.0033783038457235737
2151,0.0029014666875204487
2152,0.002663048108418886
2153,0.0024246295293173237
2154,0.0029014666875204487
2155,0.003139885266622011
2156,0.002186210950215761
2157,0.0007556994756063862
2158,0.0002788623174032612
2159,0.002186210950215761
2160,0.004808815320332949
2161,0.006954582532247011
2162,0.006239326794942324
2163,0.0019477923711141987
2164,-0.0028205792109170513
2165,-0.004012672106424864
2166,-0.0004363934199014263
2167,0.004808815320332949
2168,0.008385094006856386
2169,0.008861931165059511
2170,0.006716163953145449
2171,0.003616722424825136
2172,0.0014709552129110737
2173,0.002186210950215761
2174,0.003616722424825136
2175,0.0038551410039266987
2176,0.0019477923711141987
2177,4.044373830169867e-05
2178,-0.00019797484079986383
2179,0.0024246295293173237
2180,0.007193001111348574
2181,0.010292442639668886
2182,0.011007698376973574
2183,0.009815605481465761
2184,0.007908256848653261
2185,0.006239326794942324
2186,0.006000908215840761
2187,0.006239326794942324
2188,0.006000908215840761
2189,0.006000908215840761
2190,0.006477745374043886
2191,0.005524071057637636
2192,0.003616722424825136
2193,0.0024246295293173237
2194,0.0033783038457235737
2195,0.005524071057637636
2196,0.006716163953145449
2197,0.006000908215840761
2198,0.002663048108418886
2199,-0.0011516491572061138
2200,-0.002582160631815489
2201,-0.0013900677363076763
2202,0.0007556994756063862
2203,0.003139885266622011
2204,0.004331978162129824
2205,0.004093559583028261
2206,0.0038551410039266987
2207,0.004331978162129824
2208,0.005285652478536074
2209,0.004808815320332949
2210,0.004093559583028261
2211,0.004331978162129824
2212,0.004331978162129824
2213,0.0029014666875204487
2214,0.0009941180547079487
2215,-0.00019797484079986383
2216,-0.0006748119990029888
2217,-0.00019797484079986383
2218,0.0019477923711141987
2219,0.004331978162129824
2220,0.004331978162129824
2221,0.002186210950215761
2222,4.044373830169867e-05
2223,-0.0004363934199014263
2224,0.0019477923711141987
2225,0.006000908215840761
2226,0.009815605481465761
2227,0.011007698376973574
2228,0.009338768323262636
2229,0.004570396741231386
2230,-0.0006748119990029888
2231,-0.0028205792109170513
2232,-0.0006748119990029888
2233,0.003616722424825136
2234,0.007193001111348574
2235,0.007669838269551699
2236,0.004808815320332949
2237,0.0014709552129110737
2238,0.0007556994756063862
2239,0.004570396741231386
2240,0.009577186902364199
2241,0.012676628430684511
2242,0.013153465588887636
2243,0.011007698376973574
2244,0.007431419690450136
2245,0.004331978162129824
2246,0.0033783038457235737
2247,0.005285652478536074
2248,0.008146675427754824
2249,0.008861931165059511
2250,0.007193001111348574
2251,0.004093559583028261
2252,4.044373830169867e-05
2253,-0.0037742535273233013
2254,-0.005920020739237364
2255,-0.004966346422831114
2256,-0.0009132305781045513
2257,0.003616722424825136
2258,0.005285652478536074
2259,0.002186210950215761
2260,-0.0023437420527139263
2261,-0.0037742535273233013
2262,-0.00019797484079986383
2263,0.004331978162129824
2264,0.005285652478536074
2265,0.003139885266622011
2266,0.0012325366338095112
2267,0.0017093737920126362
2268,0.0029014666875204487
2269,0.004093559583028261
2270,0.005047233899434511
2271,0.005762489636739199
2272,0.004808815320332949
2273,0.0024246295293173237
2274,0.0002788623174032612
2275,-0.0009132305781045513
2276,-0.0011516491572061138
2277,-0.0004363934199014263
2278,0.0017093737920126362
2279,0.003616722424825136
2280,0.003616722424825136
2281,0.0012325366338095112
2282,-0.0011516491572061138
2283,-0.0013900677363076763
2284,0.0009941180547079487
2285,0.004331978162129824
2286,0.006716163953145449
2287,0.007669838269551699
2288,0.007193001111348574
2289,0.006477745374043886
2290,0.006239326794942324
2291,0.006477745374043886
2292,0.005762489636739199
2293,0.004570396741231386
2294,0.003139885266622011
2295,0.0017093737920126362
2296,-0.0009132305781045513
2297,-0.004727927843729551
2298,-0.007112113634745176
2299,-0.005204765001932676
2300,0.0007556994756063862
2301,0.007669838269551699
2302,0.011484535535176699
2303,0.010769279797872011
2304,0.006239326794942324
2305,0.0009941180547079487
2306,-0.002105323473612364
2307,-0.002105323473612364
2308,0.0009941180547079487
2309,0.004808815320332949
2310,0.006239326794942324
2311,0.004570396741231386
2312,0.002663048108418886
2313,0.0024246295293173237
2314,0.004331978162129824
2315,0.006954582532247011
2316,0.007669838269551699
2317,0.006716163953145449
2318,0.006239326794942324
2319,0.006477745374043886
2320,0.006716163953145449
2321,0.006716163953145449
2322,0.006239326794942324
2323,0.005047233899434511
2324,0.003616722424825136
2325,0.002663048108418886
2326,0.002186210950215761
2327,0.0019477923711141987
2328,0.002186210950215761
2329,0.0029014666875204487
2330,0.0033783038457235737
2331,0.004093559583028261
2332,0.004331978162129824
2333,0.003139885266622011
2334,0.0012325366338095112
2335,0.0005172808965048237
2336,0.0014709552129110737
2337,0.0033783038457235737
2338,0.005047233899434511
2339,0.005285652478536074
2340,0.004331978162129824
2341,0.003139885266622011
2342,0.0024246295293173237
2343,0.0014709552129110737
2344,0.0007556994756063862
2345,0.0009941180547079487
2346,0.0024246295293173237
2347,0.004093559583028261
2348,0.005047233899434511
2349,0.005762489636739199
2350,0.006954582532247011
2351,0.008861931165059511
2352,0.011007698376973574
2353,0.012676628430684511
2354,0.013391884167989199
2355,0.013391884167989199
2356,0.011007698376973574
2357,0.005285652478536074
2358,-0.0004363934199014263
2359,-0.002105323473612364
2360,0.0007556994756063862
2361,0.006239326794942324
2362,0.010054024060567324
2363,0.010530861218770449
2364,0.009100349744161074
2365,0.007431419690450136
2366,0.005285652478536074
2367,0.0029014666875204487
2368,0.0017093737920126362
2369,0.002186210950215761
2370,0.004093559583028261
2371,0.005524071057637636
2372,0.005047233899434511
2373,0.0029014666875204487
2374,0.0024246295293173237
2375,0.004808815320332949
2376,0.007908256848653261
2377,0.009577186902364199
2378,0.008861931165059511
2379,0.006954582532247011
2380,0.005285652478536074
2381,0.004093559583028261
2382,0.0038551410039266987
2383,0.005285652478536074
2384,0.006954582532247011
2385,0.006477745374043886
2386,0.004570396741231386
2387,0.003616722424825136
2388,0.003616722424825136
2389,0.004331978162129824
2390,0.005762489636739199
2391,0.007193001111348574
2392,0.007193001111348574
2393,0.005285652478536074
2394,0.0038551410039266987
2395,0.004570396741231386
2396,0.006477745374043886
2397,0.007908256848653261
2398,0.008623512585957949
2399,0.008146675427754824
2400,0.006239326794942324
2401,0.0038551410039266987
2402,0.002663048108418886
2403,0.003139885266622011
2404,0.005285652478536074
2405,0.007431419690450136
2406,0.008146675427754824
2407,0.006477745374043886
2408,0.004570396741231386
2409,0.004808815320332949
2410,0.006716163953145449
2411,0.008385094006856386
2412,0.008385094006856386
2413,0.007193001111348574
2414,0.005524071057637636
2415,0.0038551410039266987
2416,0.0014709552129110737
2417,-0.0011516491572061138
2418,-0.0009132305781045513
2419,0.0029014666875204487
2420,0.007193001111348574
2421,0.008385094006856386
2422,0.006954582532247011
2423,0.005762489636739199
2424,0.004808815320332949
2425,0.003139885266622011
2426,0.002663048108418886
2427,0.005047233899434511
2428,0.007669838269551699
2429,0.008146675427754824
2430,0.007669838269551699
2431,0.006954582532247011
2432,0.005285652478536074
2433,0.004331978162129824
2434,0.004331978162129824
2435,0.005285652478536074
2436,0.006477745374043886
2437,0.007431419690450136
2438,0.007431419690450136
2439,0.006716163953145449
2440,0.005762489636739199
2441,0.005047233899434511
2442,0.004808815320332949
2443,0.005524071057637636
2444,0.006477745374043886
2445,0.006716163953145449
2446,0.006477745374043886
2447,0.007193001111348574
2448,0.008861931165059511
2449,0.010530861218770449
2450,0.011484535535176699
2451,0.011484535535176699
2452,0.010530861218770449
2453,0.007431419690450136
2454,0.004093559583028261
2455,0.0029014666875204487
2456,0.0038551410039266987
2457,0.005285652478536074
2458,0.005047233899434511
2459,0.004570396741231386
2460,0.004331978162129824
2461,0.003616722424825136
2462,0.002663048108418886
2463,0.004331978162129824
2464,0.009338768323262636
2465,0.014583977063497011
2466,0.0172065814336142
2467,0.01625290711720795
2468,0.012199791272481386
2469,0.007193001111348574
2470,0.004570396741231386
2471,0.006477745374043886
2472,0.010530861218770449
2473,0.012915047009786074
2474,0.012438209851582949
2475,0.010054024060567324
2476,0.007669838269551699
2477,0.006477745374043886
2478,0.006954582532247011
2479,0.008385094006856386
2480,0.009815605481465761
2481,0.009577186902364199
2482,0.007193001111348574
2483,0.004093559583028261
2484,0.0019477923711141987
2485,0.0024246295293173237
2486,0.005524071057637636
2487,0.009100349744161074
2488,0.011484535535176699
2489,0.011484535535176699
2490,0.008861931165059511
2491,0.006000908215840761
2492,0.005762489636739199
2493,0.007431419690450136
2494,0.008146675427754824
2495,0.006477745374043886
2496,0.005285652478536074
2497,0.006239326794942324
2498,0.007431419690450136
2499,0.006954582532247011
2500,0.006954582532247011
2501,0.007908256848653261
2502,0.008623512585957949
2503,0.007908256848653261
2504,0.006716163953145449
2505,0.006477745374043886
2506,0.006716163953145449
2507,0.007193001111348574
2508,0.008146675427754824
2509,0.010292442639668886
2510,0.013391884167989199
2511,0.014107139905293886
2512,0.010292442639668886
2513,0.003616722424825136
2514,-0.0011516491572061138
2515,-0.0009132305781045513
2516,0.0029014666875204487
2517,0.007193001111348574
2518,0.008623512585957949
2519,0.006954582532247011
2520,0.004331978162129824
2521,0.003616722424825136
2522,0.004808815320332949
2523,0.005762489636739199
2524,0.006954582532247011
2525,0.008623512585957949
2526,0.010054024060567324
2527,0.010054024060567324
2528,0.008385094006856386
2529,0.004808815320332949
2530,0.0017093737920126362
2531,0.0014709552129110737
2532,0.004570396741231386
2533,0.007669838269551699
2534,0.007669838269551699
2535,0.005762489636739199
2536,0.003616722424825136
2537,0.003139885266622011
2538,0.004570396741231386
2539,0.007669838269551699
2540,0.010054024060567324
2541,0.010054024060567324
2542,0.008385094006856386
2543,0.007669838269551699
2544,0.008146675427754824
2545,0.008623512585957949
2546,0.008861931165059511
2547,0.009338768323262636
2548,0.009577186902364199
2549,0.008623512585957949
2550,0.007193001111348574
2551,0.006239326794942324
2552,0.005762489636739199
2553,0.005524071057637636
2554,0.006239326794942324
2555,0.007669838269551699
2556,0.009577186902364199
2557,0.010054024060567324
2558,0.008861931165059511
2559,0.007431419690450136
2560,0.007431419690450136
2561,0.007908256848653261
2562,0.008385094006856386
2563,0.009100349744161074
2564,0.009338768323262636
2565,0.008861931165059511
2566,0.007908256848653261
2567,0.007669838269551699
2568,0.009100349744161074
2569,0.011246116956075136
2570,0.012676628430684511
2571,0.011961372693379824
2572,0.009100349744161074
2573,0.005524071057637636
2574,0.004093559583028261
2575,0.005762489636739199
2576,0.008385094006856386
2577,0.009815605481465761
2578,0.009577186902364199
2579,0.009100349744161074
2580,0.007908256848653261
2581,0.005762489636739199
2582,0.004093559583028261
2583,0.004093559583028261
2584,0.005762489636739199
2585,0.007669838269551699
2586,0.009577186902364199
2587,0.011484535535176699
2588,0.011961372693379824
2589,0.010769279797872011
2590,0.011007698376973574
2591,0.012676628430684511
2592,0.013630302747090761
2593,0.013153465588887636
2594,0.011007698376973574
2595,0.007193001111348574
2596,0.0029014666875204487
2597,0.0002788623174032612
2598,0.0017093737920126362
2599,0.005524071057637636
2600,0.008623512585957949
2601,0.009815605481465761
2602,0.009815605481465761
2603,0.009815605481465761
2604,0.009338768323262636
2605,0.008385094006856386
2606,0.006716163953145449
2607,0.004808815320332949
2608,0.0017093737920126362
2609,-0.0009132305781045513
2610,4.044373830169867e-05
2611,0.004093559583028261
2612,0.006716163953145449
2613,0.006477745374043886
2614,0.005762489636739199
2615,0.006239326794942324
2616,0.006716163953145449
2617,0.005047233899434511
2618,0.0019477923711141987
2619,0.0005172808965048237
2620,0.0019477923711141987
2621,0.004808815320332949
2622,0.006477745374043886
2623,0.006716163953145449
2624,0.006239326794942324
2625,0.005047233899434511
2626,0.004808815320332949
2627,0.006477745374043886
2628,0.008861931165059511
2629,0.011246116956075136
2630,0.011722954114278261
2631,0.009577186902364199
2632,0.006477745374043886
2633,0.005285652478536074
2634,0.006716163953145449
2635,0.009100349744161074
2636,0.010054024060567324
2637,0.009577186902364199
2638,0.008623512585957949
2639,0.007669838269551699
2640,0.006716163953145449
2641,0.005762489636739199
2642,0.005285652478536074
2643,0.005285652478536074
2644,0.005524071057637636
2645,0.006477745374043886
2646,0.007669838269551699
2647,0.008385094006856386
2648,0.008146675427754824
2649,0.006716163953145449
2650,0.005762489636739199
2651,0.006477745374043886
2652,0.007431419690450136
2653,0.007193001111348574
2654,0.005285652478536074
2655,0.003616722424825136
2656,0.004093559583028261
2657,0.006716163953145449
2658,0.008623512585957949
2659,0.007669838269551699
2660,0.0038551410039266987
2661,0.0005172808965048237
2662,0.0005172808965048237
2663,0.0038551410039266987
2664,0.007193001111348574
2665,0.007669838269551699
2666,0.006716163953145449
2667,0.005762489636739199
2668,0.006000908215840761
2669,0.006716163953145449
2670,0.007193001111348574
2671,0.006716163953145449
2672,0.005524071057637636
2673,0.005047233899434511
2674,0.006716163953145449
2675,0.008146675427754824
2676,0.006716163953145449
2677,0.002663048108418886
2678,0.0002788623174032612
2679,0.0029014666875204487
2680,0.009100349744161074
2681,0.013868721326192324
2682,0.015299232800801699
2683,0.014345558484395449
2684,0.012438209851582949
2685,0.010054024060567324
2686,0.009577186902364199
2687,0.011961372693379824
2688,0.015060814221700136
2689,0.01649132569630951
2690,0.015299232800801699
2691,0.011722954114278261
2692,0.008385094006856386
2693,0.006000908215840761
2694,0.005524071057637636
2695,0.007431419690450136
2696,0.010292442639668886
2697,0.011246116956075136
2698,0.008623512585957949
2699,0.004093559583028261
2700,0.0002788623174032612
2701,4.044373830169867e-05
2702,0.002663048108418886
2703,0.006477745374043886
2704,0.008385094006856386
2705,0.006239326794942324
2706,0.002186210950215761
2707,4.044373830169867e-05
2708,0.002186210950215761
2709,0.006477745374043886
2710,0.009815605481465761
2711,0.009815605481465761
2712,0.006716163953145449
2713,0.003616722424825136
2714,0.004331978162129824
2715,0.008623512585957949
2716,0.012915047009786074
2717,0.014822395642598574
2718,0.013868721326192324
2719,0.011246116956075136
2720,0.007908256848653261
2721,0.004331978162129824
2722,0.002663048108418886
2723,0.0038551410039266987
2724,0.006716163953145449
2725,0.009100349744161074
2726,0.010292442639668886
2727,0.008861931165059511
2728,0.005524071057637636
2729,0.0029014666875204487
2730,0.004093559583028261
2731,0.009100349744161074
2732,0.013391884167989199
2733,0.013868721326192324
2734,0.011484535535176699
2735,0.007669838269551699
2736,0.004331978162129824
2737,0.002663048108418886
2738,0.0029014666875204487
2739,0.005047233899434511
2740,0.008146675427754824
2741,0.010292442639668886
2742,0.009100349744161074
2743,0.005524071057637636
2744,0.0024246295293173237
2745,0.0017093737920126362
2746,0.004331978162129824
2747,0.009577186902364199
2748,0.013153465588887636
2749,0.011722954114278261
2750,0.007431419690450136
2751,0.004093559583028261
2752,0.004331978162129824
2753,0.006954582532247011
2754,0.009100349744161074
2755,0.009338768323262636
2756,0.006954582532247011
2757,0.002186210950215761
2758,-0.002105323473612364
2759,-0.0032974163691201763
2760,-0.0011516491572061138
2761,0.0019477923711141987
2762,0.004570396741231386
2763,0.007193001111348574
2764,0.008385094006856386
2765,0.006239326794942324
2766,0.0024246295293173237
2767,0.0007556994756063862
2768,0.0024246295293173237
2769,0.005762489636739199
2770,0.008861931165059511
2771,0.010530861218770449
2772,0.010054024060567324
2773,0.007908256848653261
2774,0.006000908215840761
2775,0.006000908215840761
2776,0.007669838269551699
2777,0.008146675427754824
2778,0.007669838269551699
2779,0.008146675427754824
2780,0.008623512585957949
2781,0.007193001111348574
2782,0.005762489636739199
2783,0.006477745374043886
2784,0.008385094006856386
2785,0.008861931165059511
2786,0.006716163953145449
2787,0.0038551410039266987
2788,0.0024246295293173237
2789,0.002663048108418886
2790,0.0033783038457235737
2791,0.0038551410039266987
2792,0.005047233899434511
2793,0.007193001111348574
2794,0.008146675427754824
2795,0.006954582532247011
2796,0.0038551410039266987
2797,0.0012325366338095112
2798,0.002186210950215761
2799,0.006000908215840761
2800,0.009815605481465761
2801,0.010530861218770449
2802,0.008861931165059511
2803,0.006716163953145449
2804,0.004808815320332949
2805,0.002663048108418886
2806,0.0009941180547079487
2807,0.0007556994756063862
2808,0.0019477923711141987
2809,0.002663048108418886
2810,0.002663048108418886
2811,0.002663048108418886
2812,0.004331978162129824
2813,0.007193001111348574
2814,0.009577186902364199
2815,0.009577186902364199
2816,0.006954582532247011
2817,0.0024246295293173237
2818,-0.0009132305781045513
2819,-0.0011516491572061138
2820,0.0012325366338095112
2821,0.004331978162129824
2822,0.007431419690450136
2823,0.010292442639668886
2824,0.011246116956075136
2825,0.009100349744161074
2826,0.006716163953145449
2827,0.006954582532247011
2828,0.009338768323262636
2829,0.011484535535176699
2830,0.011246116956075136
2831,0.009815605481465761
2832,0.008861931165059511
2833,0.008146675427754824
2834,0.008146675427754824
2835,0.009577186902364199
2836,0.010530861218770449
2837,0.009577186902364199
2838,0.005762489636739199
2839,0.0007556994756063862
2840,-0.0018669048945108013
2841,-0.00019797484079986383
2842,0.004093559583028261
2843,0.008146675427754824
2844,0.010530861218770449
2845,0.011007698376973574
2846,0.009100349744161074
2847,0.006239326794942324
2848,0.0038551410039266987
2849,0.0029014666875204487
2850,0.003139885266622011
2851,0.004093559583028261
2852,0.004570396741231386
2853,0.004808815320332949
2854,0.005285652478536074
2855,0.005047233899434511
2856,0.004331978162129824
2857,0.005047233899434511
2858,0.006477745374043886
2859,0.008385094006856386
2860,0.009815605481465761
2861,0.008861931165059511
2862,0.006239326794942324
2863,0.004570396741231386
2864,0.005285652478536074
2865,0.007908256848653261
2866,0.010530861218770449
2867,0.012199791272481386
2868,0.012199791272481386
2869,0.010530861218770449
2870,0.007669838269551699
2871,0.004093559583028261
2872,0.0017093737920126362
2873,0.002186210950215761
2874,0.004331978162129824
2875,0.005762489636739199
2876,0.005285652478536074
2877,0.004093559583028261
2878,0.0033783038457235737
2879,0.004331978162129824
2880,0.006239326794942324
2881,0.007669838269551699
2882,0.008861931165059511
2883,0.009338768323262636
2884,0.009338768323262636
2885,0.009338768323262636
2886,0.010292442639668886
2887,0.012438209851582949
2888,0.014107139905293886
2889,0.013868721326192324
2890,0.011246116956075136
2891,0.007193001111348574
2892,0.0024246295293173237
2893,-0.0006748119990029888
2894,0.0002788623174032612
2895,0.004331978162129824
2896,0.008861931165059511
2897,0.010769279797872011
2898,0.009338768323262636
2899,0.006716163953145449
2900,0.004808815320332949
2901,0.004570396741231386
2902,0.005285652478536074
2903,0.006477745374043886
2904,0.008861931165059511
2905,0.011484535535176699
2906,0.012199791272481386
2907,0.009338768323262636
2908,0.004331978162129824
2909,0.0007556994756063862
2910,0.0019477923711141987
2911,0.006716163953145449
2912,0.008623512585957949
2913,0.005285652478536074
2914,-0.0018669048945108013
2915,-0.009496299425760801
2916,-0.018556205431620176
2917,-0.031669227282206114
2918,-0.047881690661112364
2919,-0.0648094097773233
2920,-0.08102187315622955
2921,-0.09651908079783111
2922,-0.10987052122751861
2923,-0.11678466002146393
2924,-0.11320838133494049
2925,-0.0991416851679483
2926,-0.07744559446970611
2927,-0.051934806505838926
2928,-0.027139274279276426
2929,-0.007350532213846739
2930,0.005285652478536074
2931,0.010054024060567324
2932,0.007669838269551699
2933,0.0024246295293173237
2934,-0.0004363934199014263
2935,0.0033783038457235737
2936,0.014822395642598574
2937,0.0305580218633017
2938,0.042717369397481386
2939,0.0420021136601767
2940,0.018637092908223574
2941,-0.035483924547831114
2942,-0.11463889280954986
2943,-0.20070799986521393
2944,-0.271518317858378
2945,-0.3122878948847452
2946,-0.32063254515329986
2947,-0.30298957029978424
2948,-0.26341208616892486
2949,-0.20452269713083893
2950,-0.134189216295878
2951,-0.06433257261912018
2952,-0.010926810900370176
2953,0.014822395642598574
2954,0.020544441541036074
2955,0.036041649182637636
2956,0.08897057374318451
2957,0.19292107423146576
2958,0.35313835938771576
2959,0.5629467089970908
2960,0.7915901263554892
2961,0.9847091754277548
2962,1.1012958606084189
2963,1.1709140857060751
2964,1.2920307238896689
2965,1.5218662341435751
2966,1.7586158831914267
2967,1.782934578259786
2968,1.4622615893681845
2969,0.9212898333867392
2970,0.47020188172658295
2971,0.34932366212209076
2972,0.554125221570333
2973,0.8793281634648642
2974,1.0898517688115439
2975,1.0884212573369345
2976,0.9391712268193564
2977,0.739376457532247
2978,0.5128788073857626
2979,0.2608703692754111
2980,0.04295578797658295
2981,-0.04931220213572174
2982,0.015060814221700136
2983,0.16931763490041107
2984,0.31451454957326264
2985,0.38747063477834076
2986,0.3343032916386923
2987,0.0706123431523642
2988,-0.44151076475779205
2989,-1.0828567425409952
2990,-1.604993430773417
2991,-1.8138481060663858
2992,-1.7106128613154092
2993,-1.3911319653193155
2994,-0.8680416027704874
2995,-0.1594615856806436
2996,0.44469109376271576
2997,0.4470752795537314
2998,-0.3451896588007608
2999,-1.425702659289042
3000,-1.8765521923700967
3001,-1.1376930157343546
3002,0.4971431811650595
3003,2.095024498303731
3004,2.6979850848515827
3005,1.8055843432744345
3006,-0.40145644346872955
3007,-3.01380881468455
3008,-4.661042777697245
3009,-4.279811469713847
3010,-2.0548892895380657
3011,0.4134582599004111
3012,1.294653328259786
3013,0.13331642945607514
3014,-1.8221927563349405
3015,-2.8466773907343548
3016,-2.1404815594355266
3017,-0.2078605572382608
3018,1.8103527148564658
3019,3.082554252942403
3020,3.4397052844365437
3021,3.0022071917851765
3022,1.8108295520146689
3023,0.02769699891408295
3024,-1.6784263531366983
3025,-2.323825446764628
3026,-1.4195037762324014
3027,0.39962998231252045
3028,1.6436981280644736
3029,1.061956795056661
3030,-1.3019634167353311
3031,-4.0282798687616985
3032,-5.369861213366191
3033,-4.575212089220683
3034,-2.351720420519511
3035,-0.20046958128611236
3036,0.6673740466435751
3037,0.11090508302052826
3038,-0.8575511852900186
3039,-0.8377624432245889
3040,0.8395122607549033
3041,3.624718101819356
3042,6.292383583386739
3043,7.825653465588887
3044,7.833998115857442
3045,6.558697136243184
3046,4.876177223523458
3047,4.0877269824345905
3048,5.074541481335958
3049,7.307093056042989
3050,9.014885338147481
3051,8.66059532960256
3052,6.013433845837911
3053,1.9145416339238486
3054,-2.207954017321269
3055,-4.674155799547831
3056,-4.40545806090037
3057,-1.8138481060663858
3058,1.3549732287724814
3059,3.1989025195439655
3060,2.9471325000127155
3061,1.3583110888799033
3062,-0.038583366076151426
3063,-0.14920958677927643
3064,0.8929180224736533
3065,1.8117832263310751
3066,1.229803474744161
3067,-1.1255336682001749
3068,-4.273612586657206
3069,-6.8604541699091595
3070,-7.8889919201533
3071,-6.948907462755839
3072,-4.7568870464960735
3073,-3.423173515001933
3074,-4.8768115917841595
3075,-8.71749648253123
3076,-12.209136573473613
3077,-12.534577933947245
3078,-9.13091429869334
3079,-4.059751121203105
3080,-0.1957012097040811
3081,1.100103767712911
3082,0.6490158160527548
3083,0.005524071057637636
3084,-0.15803107420603424
3085,-0.013310996691385801
3086,0.44850579102834076
3087,1.5359329303105673
3088,2.8894352038701374
3089,3.207485588391622
3090,1.6596721728642783
3091,-0.6925655285517374
3092,-1.6226364056269327
3093,-0.07339247862497955
3094,2.5220321734746296
3095,3.62376442750295
3096,2.4550365527470905
3097,1.168768318494161
3098,2.393762977917989
3099,5.83175888856252
3100,8.575718315442403
3101,8.496324928601583
3102,5.92474213441213
3103,2.538244636853536
3104,0.019590767224629824
3105,-0.4334045330683389
3106,1.4727520068486533
3107,4.766266258557637
3108,7.724563988049825
3109,9.167950065930684
3110,9.185831459363301
3111,8.553545387585958
3112,7.894318016370137
3113,7.416765602429708
3114,6.864588173230489
3115,5.658667000134786
3116,3.304998787244161
3117,-0.4825187603632608
3118,-5.592067329088847
3119,-10.660846320788066
3120,-13.380963889757792
3121,-12.839515296618144
3122,-10.493238059679667
3123,-7.8925681988398235
3124,-4.606921760241191
3125,0.3250049670537314
3126,5.458633812268575
3127,7.310430916150411
3128,4.020969780286153
3129,-2.4752212444941204
3130,-8.03085097471873
3131,-9.416778175036113
3132,-6.1189723889033
3133,0.06727448304494232
3134,6.7367958148320515
3135,12.137930305798848
3136,14.882128151257833
3137,13.531486900647481
3138,7.853310020764669
3139,0.33168068726857514
3140,-4.707772819201152
3141,-4.088838187853495
3142,1.7145084460576376
3143,8.693020256360372
3144,12.380402000745137
3145,11.177103432019551
3146,6.773750694592794
3147,2.431433113416036
3148,0.9701656421025595
3149,2.7919220050175984
3150,5.133192451794942
3151,4.037182243665059
3152,-1.9294811169306436
3153,-9.687383262316386
3154,-13.856847373644511
3155,-11.613805381457011
3156,-5.314548103014628
3157,0.2618240435918173
3158,2.499382408459981
3159,1.9572185595830283
3160,0.47401657899220795
3161,-0.4887176434199014
3162,-0.3599716107050577
3163,0.8299755175908408
3164,2.412836464246114
3165,2.854149254163106
3166,0.9725498278935751
3167,-2.3340774456659954
3168,-4.47865256468455
3169,-3.4184051434199016
3170,0.6614135821660361
3171,5.317013176282247
3172,7.216493995984395
3173,4.861633690198262
3174,0.8840965350468954
3175,0.178615959485372
3176,4.799406441052755
3177,12.186329277356466
3178,18.364708336194358
3179,20.67212334473928
3180,18.142979057629905
3181,11.797706993420919
3182,4.45083847840627
3183,-0.9049964825312296
3184,-2.7334285656611126
3185,-1.0318351666132608
3186,3.4025119860967
3187,8.883755119641622
3188,13.023655327161153
3189,14.16925659974416
3190,12.247841270764669
3191,8.451502235730489
3192,4.986803444226583
3193,4.680912407239278
3194,8.71876946290334
3195,14.034550102551778
3196,15.152733238538106
3197,9.170811088879903
3198,-2.2484851757685345
3199,-14.648158637682597
3200,-23.397643653551736
3201,-25.826652137438455
3202,-21.9423366467158
