,NIG019_NS 100.0(Hz) unit:(gal)
6961,13.345814213704903
6962,12.85848663802131
6963,12.737131581258614
6964,12.3992924546717
6965,10.938024983358224
6966,8.965588078450997
6967,7.061815724325021
6968,4.399395451497872
6969,1.4494423722742393
6970,-0.6829733992101357
6971,-2.123021616983573
6972,-2.708339228677909
6973,-2.492570414590995
6974,-2.5991435194493935
6975,-2.9777522230626747
6976,-2.597713007974784
6977,-1.8643374586583779
6978,-1.9558901930333779
6979,-2.713822855997245
6980,-2.545976176309745
6981,-0.495337977457206
6982,2.570486531209786
6983,5.483484730672677
6984,7.690525517415841
6985,9.002066121053536
6986,9.571171269368966
6987,8.795357212972482
6988,7.613277897786935
6989,7.716513142537911
6990,8.349752888631661
6991,8.444405064534982
6992,7.95588539595588
6993,7.29522751326545
6994,7.037497029256661
6995,5.942678914022286
6996,3.950930104207833
6997,2.6188855027674034
6998,0.9783272599695518
6999,-0.8417601728917763
7000,-1.6163821363927529
7001,-2.06913901810662
7002,-2.404355540323417
7003,-2.278470530557792
7004,-2.0469660902501747
7005,-2.2918219709874794
7006,-3.040217890787284
7007,-3.1382079267980263
7008,-3.1746859694005654
7009,-3.868007197427909
7010,-3.349208369302909
7011,-1.2394423628331825
7012,0.5548958634851768
7013,1.95155189986213
7014,2.670860753011544
7015,1.5288357591150596
7016,-0.18396331315056536
7017,-1.9375319624425575
7018,-4.033946528482597
7019,-4.066848292398612
7020,-2.9365058088781044
7021,-2.289437785196464
7022,-0.6982321882726357
7023,1.8418793534754112
7024,3.320551381063302
7025,3.9001469468592003
7026,4.582024083089669
7027,4.577494130086739
7028,4.685020909261544
7029,5.297518238973458
7030,4.738903508138497
7031,3.534651265096505
7032,3.1033520555017784
7033,3.050661549520333
7034,3.7723545884607628
7035,4.771805272054513
7036,4.924393162679513
7037,4.540062413167794
7038,3.3021931504724815
7039,0.6550316667078331
7040,-2.0116801405431435
7041,-3.745460047769706
7042,-5.491876139688651
7043,-7.010364069986503
7044,-7.368230357217948
7045,-7.556104197549979
7046,-8.01386786942498
7047,-8.175277247476737
7048,-8.865022196817558
7049,-9.588384165811698
7050,-9.639167323160331
7051,-9.907865061807792
7052,-9.923600688028495
7053,-9.34758140091912
7054,-8.85167075638787
7055,-7.616900935220878
7056,-6.277226939249198
7057,-5.249404444742362
7058,-3.651761546182792
7059,-1.885556712198417
7060,-0.9948249006749794
7061,-0.5694861555577919
7062,-0.7726187849523232
7063,-1.355790629434745
7064,-1.4497275496007607
7065,-1.9341941023351357
7066,-2.7474398756505654
7067,-3.1112666273595497
7068,-3.605508341837089
7069,-3.7766928816320107
7070,-2.957009806680839
7071,-2.5347705030919716
7072,-3.3992762709142372
7073,-4.156255259561698
7074,-4.939937129068534
7075,-6.672524943399589
7076,-7.532262339639823
7077,-7.297896876382987
7078,-6.7707533979894325
7079,-5.258941187906425
7080,-4.57611037735955
7081,-5.2486891890050575
7082,-4.875087275552909
7083,-4.524373545694511
7084,-4.954003825235526
7085,-4.355573191690604
7086,-3.439092173624198
7087,-3.1129355574132607
7088,-2.942704691934745
7089,-3.713750376749198
7090,-4.1347975874425575
7091,-2.8852458143712685
7092,-2.2608275557042763
7093,-2.7419562483312294
7094,-2.5276179457189247
7095,-1.800441279459159
7096,-1.3009543562413857
7097,-0.8405680799962685
7098,-1.19175864701287
7099,-2.5202269697667763
7100,-2.6067729139806435
7101,-2.425097956705253
7102,-3.185891642618339
7103,-3.714465632486503
7104,-3.4197802687169716
7105,-4.087590708780448
7106,-6.405257716226737
7107,-7.62643767838494
7108,-7.719897761392753
7109,-8.215093150186698
7110,-7.580899729776542
7111,-6.4252848768712685
7112,-5.935573115396659
7113,-5.217694773721854
7114,-4.69365073685662
7115,-4.306935801553886
7116,-3.667020335245292
7117,-2.7991767073156044
7118,-1.4513964796544716
7119,0.023937687825997145
7120,0.8514885758875206
7121,1.3023381089685753
7122,2.1022324418543175
7123,2.2390847062586143
7124,0.681257710409005
7125,-0.5511279249669716
7126,-0.7308955336095497
7127,-1.347684397745292
7128,-2.5347705030919716
7129,-3.9767260694982216
7130,-5.075835719156425
7131,-5.613946452188651
7132,-5.911969676065604
7133,-6.528758540201347
7134,-7.387065424966972
7135,-8.1542964125158
7136,-8.816146388101737
7137,-9.369992747354667
7138,-9.960317149210136
7139,-10.24928046708123
7140,-10.135316386270683
7141,-9.349727168131034
7142,-8.474969401407401
7143,-6.968402400064628
7144,-4.376077189493339
7145,-2.8323168898107216
7146,-1.9651885176183388
7147,0.1507763719080284
7148,2.0285611009119346
7149,2.864933476400216
7150,3.8963322495935753
7151,4.861927494954903
7152,5.649662480306466
7153,6.291008458089669
7154,5.851364598226388
7155,4.379129872274239
7156,2.615786061239083
7157,0.8083348130701378
7158,-0.5671019697667763
7159,-0.9864802504064247
7160,-0.50511313920037
7161,0.5351071214197471
7162,1.5467171525476768
7163,2.2026066636560753
7164,2.1835331773279503
7165,1.838779911947091
7166,2.1120076035974815
7167,2.4095539903162315
7168,2.9860501145838096
7169,3.9566521501062706
7170,4.229403004598458
7171,4.078484044027169
7172,3.7425522660730675
7173,2.7714733933924034
7174,1.9796852921961143
7175,2.1222596024988487
7176,2.517080769491036
7177,2.2717480515955284
7178,2.214289174032052
7179,2.707815632772286
7180,2.1780495500086143
7181,0.6242756700037315
7182,-0.5396838331700966
7183,-0.6879801893712685
7184,0.31123207564337996
7185,1.3087754106043175
7186,1.0241036271570518
7187,0.584221348714669
7188,0.6345276689050987
7189,0.07519768233283308
7190,-0.5086894178868935
7191,0.05397842879279402
7192,1.1492733811853721
7193,3.033256993245919
7194,4.821634755086739
7195,5.714989170980294
7196,6.690836415242989
7197,6.949758992147286
7198,6.7621235703943565
7199,6.8841938828943565
7200,7.274485096883614
7201,7.70101593489631
7202,8.311129078817208
7203,9.52611015791877
7204,10.760879979085763
7205,11.036491856527169
7206,10.670996174764474
7207,10.062551960897286
7208,9.621239170980294
7209,10.018682942342599
7210,10.08901642317756
7211,9.623384938192208
7212,9.613848195028146
7213,9.023523793172677
7214,7.2961811875818565
7215,6.814814076375802
7216,6.872034535360177
7217,5.862570271444161
7218,5.446291432332833
7219,5.1883225297449425
7220,4.630899891805489
7221,4.425859913778146
7222,2.921438679647286
7223,1.232243046712716
7224,1.7491345262049034
7225,2.8165345048425987
7226,3.033733830404122
7227,3.185844883870919
7228,3.06544350142463
7229,2.60767982954963
7230,2.6308064317224815
7231,2.2865300034998253
7232,2.232647404622872
7233,2.716637120199044
7234,2.6558403825281456
7235,2.2238259171961143
7236,2.2090439652918175
7237,2.2955899095056846
7238,2.227879033040841
7239,2.7965073441980675
7240,3.8541321610925987
7241,4.195309147786935
7242,4.410362706136544
7243,5.075312123250802
7244,5.369043812703927
7245,5.888796315145333
7246,6.5752034043787315
7247,6.767130360555489
7248,7.073498234700997
7249,7.695055470418771
7250,8.181190953206857
7251,8.717155919027169
7252,9.109831318807442
7253,8.507347569417794
7254,7.1245198106287315
7255,5.947208867025216
7256,4.160261616659005
7257,1.696444020223458
7258,-0.12030555253044817
7259,-1.3033385420324013
7260,-2.072476878214042
7261,-2.1366114759923622
7262,-2.2427077436925575
7263,-2.3788447523595497
7264,-2.4706359053136513
7265,-2.790116801309745
7266,-2.9474730635167763
7267,-2.9288764143468544
7268,-2.41246177201287
7269,-1.3784403944493935
7270,-0.3355975294591591
7271,1.1981491899011925
7272,2.490377888631661
7273,2.5473599290369346
7274,2.636051640462716
7275,3.7566189622400596
7276,4.829264149617989
7277,5.490398869466622
7278,6.443596348714669
7279,7.186270222616036
7280,6.623363957357247
7281,5.828953251790841
7282,5.693293080282052
7283,5.575991139364083
7284,5.217886433553536
7285,4.770374760579903
7286,4.426336750936349
7287,4.951096043538888
7288,5.964375004720528
7289,6.412363514852364
7290,6.907797322225411
7291,7.421589360189278
7292,7.44924591536506
7293,8.495665059041817
7294,9.350872502279122
7295,9.239531025838692
7296,10.167217717122872
7297,12.044048771810372
7298,13.001776204061349
7299,12.355185017537911
7300,10.709858403158028
7301,8.727407917928536
7302,6.441927418660958
7303,3.591394886922677
7304,0.2282624101160362
7305,-2.2591586256505654
7306,-3.760241999674003
7307,-5.417012705850761
7308,-6.389760508585136
7309,-6.859206690836112
7310,-7.895373835611503
7311,-9.042882456827323
7312,-10.777854456949393
7313,-12.947940363931815
7314,-14.617824091959159
7315,-15.658759608316581
7316,-15.879058375406425
7317,-15.08488608841912
7318,-13.216876521158378
7319,-10.054730906534354
7320,-5.766057505655448
7321,-0.9998316908361122
7322,3.170109257650216
7323,5.770540699910958
7324,6.9278244828699425
7325,6.606674656820138
7326,5.342579350423653
7327,5.066013798665841
7328,5.532122120809396
7329,6.018496022176583
7330,6.812191472005685
7331,7.396078572225411
7332,7.509088978719552
7333,7.70411537642463
7334,7.103062138509591
7335,4.043198094320138
7336,-0.5911822462560341
7337,-4.4769282484533
7338,-7.311009898233573
7339,-9.750985636758964
7340,-11.357450022745292
7341,-12.156390681314628
7342,-12.328767314005058
7343,-11.966132655191581
7344,-11.679315104532401
7345,-11.971377863931815
7346,-12.633943095255058
7347,-12.936019434976737
7348,-12.726926341104667
7349,-12.09869338517205
7350,-11.270904078531425
7351,-10.933303370523612
7352,-9.927653803873222
7353,-7.489346995401542
7354,-5.994939341592948
7355,-6.036662592935722
7356,-6.172799601602714
7357,-6.821298136758964
7358,-7.8426833296300575
7359,-8.398675456094901
7360,-8.306169047403495
7361,-7.7854628706456825
7362,-7.303857340860526
7363,-6.301307215738456
7364,-4.988812937784354
7365,-4.008674159097831
7366,-3.0547614241124794
7367,-2.168797984171073
7368,-1.3588900709630654
7369,-1.0956759596349404
7370,-0.9981627607824013
7371,-0.11601401810662004
7372,0.6214146470545128
7373,1.1349682664392784
7374,2.0683770036218956
7375,3.120995030355294
7376,3.8870339250086143
7377,3.688192830037911
7378,3.046846852254708
7379,2.3883347367761925
7380,1.677370533895333
7381,0.5892281388758018
7382,-1.248502268839042
7383,-2.6101107740880654
7384,-3.7681098127843544
7385,-5.504512324381034
7386,-6.844424738931815
7387,-7.591866984415214
7388,-8.436345591592948
7389,-9.419822230386893
7390,-9.924554362344901
7391,-9.897851481485526
7392,-10.159873499918143
7393,-10.318183436441581
7394,-10.026835932779472
7395,-9.920262827921073
7396,-9.63129951004998
7397,-8.667373194742362
7398,-7.124566569376151
7399,-5.171679987955253
7400,-2.7848715925695107
7401,-0.4710192823888466
7402,0.6462101792810753
7403,1.2508396958826378
7404,2.6968483781336143
7405,3.8352970933435753
7406,4.186726078939278
7407,4.611587986898263
7408,4.684305653524239
7409,4.607773289632638
7410,4.25252960677131
7411,3.9905075883386925
7412,4.874563679647286
7413,5.620098576497872
7414,4.954910740804513
7415,4.016733632039864
7416,2.7965073441980675
7417,1.2024407243250206
7418,-0.22401763443962786
7419,-2.1523471022130654
7420,-3.6758418226720497
7421,-4.079007639932792
7422,-4.154824748087089
7423,-3.6891932631017372
7424,-3.054523005533378
7425,-2.85496665482537
7426,-3.0039782667638466
7427,-3.480100169229667
7428,-3.765010371256034
7429,-3.0755038404943154
7430,-2.1625991011144325
7431,-1.6280646467687294
7432,-1.1388297224523232
7433,-0.8646483564855263
7434,-0.5201335096837685
7435,-0.40903045182244036
7436,-0.3577704573156044
7437,0.5353455399988487
7438,1.9250874375818565
7439,3.3162598466394737
7440,4.757023320150216
7441,5.610800251912911
7442,5.1272873734949425
7443,3.2323365067957237
7444,0.603294835042794
7445,-1.3457770491124794
7446,-1.8242831373693154
7447,-0.8377070570470497
7448,1.311159596395333
7449,3.542280659627755
7450,5.093431935262521
7451,6.125307545614083
7452,6.07595489974006
7453,4.760361180257638
7454,3.5816197251795128
7455,2.7860169267175987
7456,1.6380314683435753
7457,0.9766583299158409
7458,1.0615353440759971
7459,1.0026459550379112
7460,0.6371502732752159
7461,0.07281349654181746
7462,-0.9356970930577919
7463,-2.4363036299230263
7464,-3.9669509077550575
7465,-5.316638484049003
7466,-6.523036494302909
7467,-7.656716837930839
7468,-8.940600886392753
7469,-9.798907771158378
7470,-9.694957270670097
7471,-8.955621256876151
7472,-7.630490794229667
7473,-6.235742106485526
7474,-5.373620524454276
7475,-4.659318461465995
7476,-4.055642619180839
7477,-3.5659308577062294
7478,-3.0352111006261513
7479,-2.0297999525548622
7480,0.22611664290412214
7481,3.1796460008142784
7482,5.70831345076545
7483,7.802820668172677
7484,9.521818623494942
7485,10.04324005599006
7486,9.459352955770333
7487,8.82110641951545
7488,7.2580342149256065
7489,4.602528080892403
7490,2.1615986680506065
7491,-0.018739237833182543
7492,-2.5109286451818154
7493,-5.0159926558019325
7494,-5.791091456461112
7495,-4.976415171671073
7496,-5.8654780531408
7497,-6.794118418741386
7498,-6.876134409952323
7499,-8.14833594803826
7500,-8.350276484537284
7501,-7.0470805311681435
7502,-5.7751174116613075
7503,-4.427814021158378
7504,-3.86204673295037
7505,-2.5600428724767372
7506,-0.26550246720329973
7507,0.382042393636544
7508,1.3502602433679893
7509,5.854940876912911
7510,8.790827259969552
7511,7.535076603841622
7512,6.253338322591622
7513,5.046701893758614
7514,1.3998513078211143
7515,-1.6988749647618935
7516,-0.7709498548986122
7517,0.2575878953455284
7518,-1.0923380995275185
7519,-1.027726664590995
7520,-0.44407798295037004
7521,-1.9115443373204872
7522,-2.5822158003331825
7523,-1.6297335768224404
7524,-1.0003085279943154
7525,-0.5706782484532997
7526,0.37417458052619246
7527,1.6776089524744346
7528,2.6935105180261925
7529,3.7802224015711143
7530,4.9501423692224815
7531,6.291008458089669
7532,7.41419838423713
7533,6.835794911336739
7534,5.679941639852364
7535,5.581713185262521
7536,5.153274998617013
7537,3.4826760148523643
7538,3.027773365926583
7539,3.668642506551583
7540,2.5566582536218956
7541,1.652336583089669
7542,2.509451374959786
7543,1.4544491624353721
7544,0.17890976424201277
7545,1.9484524583338096
7546,2.9927258347986534
7547,0.9921555375574425
7548,-0.6219382429601357
7549,-0.5837912703038857
7550,-0.6734366560460732
7551,-0.05164100174919817
7552,2.731419072103341
7553,4.718876347493966
7554,5.2608017777918175
7555,6.375170216512521
7556,6.812429890584786
7557,5.5681233262537315
7558,3.4450058793543175
7559,1.804924473714669
7560,0.5472664689539268
7561,0.9051327561853721
7562,2.9788975572107628
7563,3.1028752183435753
7564,1.8390183305261925
7565,1.5033249711511925
7566,-0.17275763993279192
7567,-3.1093592787267372
7568,-3.272437586832206
7569,-3.5675997877599404
7570,-5.639218821573417
7571,-4.661464228677909
7572,-2.5011534834386513
7573,-2.027654185342948
7574,-1.4602179670812294
7575,-1.574897303629081
7576,-2.0812983656407997
7577,-0.5756850386144325
7578,2.761221394491036
7579,3.4993653153894737
7580,0.9172921037195518
7581,0.6063942765711143
7582,0.9172921037195518
7583,-2.2112364912511513
7584,-4.652642741251151
7585,-2.061986460733573
7586,0.252342686605294
7587,-2.233171000528495
7588,-4.36558677201287
7589,-3.6279196882726357
7590,-3.3554072523595497
7591,-4.189157023477714
7592,-4.27713347916619
7593,-5.365275874185722
7594,-8.727931513834159
7595,-9.74574042801873
7596,-7.198237910318534
7597,-6.055497660684745
7598,-5.9637065077306435
7599,-6.024026408243339
7600,-7.707499995279472
7601,-8.120440974283378
7602,-7.363223567056815
7603,-8.788012995767753
7604,-9.353065028238456
7605,-8.492135539102714
7606,-9.181403651285331
7607,-10.621213450479667
7608,-10.4431147718908
7609,-9.004973902750175
7610,-6.640100016641776
7611,-3.9025778913976357
7612,-3.3112998152257607
7613,-4.21299888138787
7614,-3.5223002577306435
7615,-2.346658244180839
7616,-2.736234202432792
7617,-3.1246180677892372
7618,-3.9028163099767372
7619,-4.4187541151525185
7620,-2.5326247358800575
7621,-1.0851855421544716
7622,-2.179765238809745
7623,-2.271794810342948
7624,-2.4265284681798622
7625,-5.194806590128104
7626,-6.696605219888847
7627,-6.50181724076287
7628,-7.755183711099784
7629,-7.978105082559745
7630,-7.1929927015783
7631,-6.983661189127128
7632,-6.4198012495519325
7633,-7.19609214310662
7634,-8.009576335001151
7635,-6.663465037393729
7636,-6.050729289102714
7637,-5.402230753946464
7638,-2.67949058060662
7639,-0.84843589310662
7640,-0.5191798353673622
7641,-0.24952842240349504
7642,-0.31104041581169817
7643,-0.8601184034825966
7644,-1.794003977823417
7645,-3.0890936995031044
7646,-3.4777159834386513
7647,-3.1496520185949013
7648,-4.237317576456229
7649,-4.969501032877128
7650,-5.164527430582206
7651,-7.060431971597831
7652,-6.920003428507011
7653,-5.203389658975761
7654,-6.362103953409354
7655,-7.7587599897863075
7656,-7.257842555093925
7657,-6.810330882120292
7658,-6.931447520303886
7659,-6.232165827799003
7660,-4.257106318521659
7661,-2.646350398111503
7662,-1.2425418043615029
7663,0.18606232161505964
7664,0.5589489793299034
7665,0.2404217576502159
7666,-0.008248820352713793
7667,0.35772369856818464
7668,1.4008049821375206
7669,2.2564892625330284
7670,2.9479031419275596
7671,4.22511147017463
7672,5.70211456770881
7673,7.398701176595528
7674,10.058737263631661
7675,11.776304707479317
7676,10.898447499227364
7677,9.856081471395333
7678,10.055637822103341
7679,9.764528737020333
7680,8.333540425252755
7681,6.630993351888497
7682,4.716968998861153
7683,3.709650502157052
7684,5.63201950545295
7685,8.369064793538888
7686,9.550190434408028
7687,9.33680580611213
7688,8.15281914229377
7689,7.033205494832833
7690,6.1534409379480675
7691,4.983759388875802
7692,4.602289662313302
7693,4.8335556840418175
7694,4.533863530111153
7695,4.8755173539636925
7696,5.833483204793771
7697,6.495333180379708
7698,7.4678425645349815
7699,8.234358296346505
7700,7.049656376790841
7701,3.6657814836023643
7702,0.9852413987634971
7703,-0.3348822737218544
7704,-0.8460517073156044
7705,-0.531816020059745
7706,-0.7106299543859169
7707,-0.5682940626622841
7708,0.5181794023035362
7709,1.4973645066736534
7710,2.133465275716622
7711,2.3959641313074425
7712,1.9382004594324425
7713,0.5491738175867393
7714,-0.40259315018669817
7715,0.6967549180506065
7716,3.0034546708582237
7717,4.743433461141427
7718,6.985521779012521
7719,9.805775151204903
7720,10.811901555013497
7721,11.27920197005256
7722,12.717104420614083
7723,14.016962513875802
7724,16.445255742025218
7725,20.0589661454676
7726,22.969818577718577
7727,25.24051712508186
7728,27.01840446944221
7729,26.86915443892463
7730,24.027204976034007
7731,19.371366963338694
7732,14.226532444906075
7733,9.143686757039864
7734,3.7816529130457237
7735,-2.1418566847325966
7736,-7.689857020425956
7737,-12.386226191568534
7738,-17.03371955399529
7739,-20.848893656778493
7740,-21.800183787393728
7741,-20.46074821000115
7742,-19.720220103311696
7743,-21.632337107706228
7744,-25.66399528031365
7745,-29.17828513627068
7746,-31.303071513223806
7747,-32.11560203080193
7748,-29.21023322587029
7749,-21.71029998307244
7750,-12.87236167435662
7751,-4.5391554975988075
7752,3.8341050004480675
7753,10.386324391317208
7754,13.278580174398263
7755,14.678574070882638
7756,17.512655720662913
7757,21.96345375533088
7758,25.72879837508186
7759,26.908970341634593
7760,26.362753376912913
7761,26.042318806600413
7762,26.657677159261546
7763,28.03478287215217
7764,29.85034035201057
7765,30.650949940633616
7766,27.76942299361213
7767,20.667410359334788
7768,12.52446220870002
7769,6.729937062215646
7770,3.4292702531336143
7771,1.58534096236213
7772,0.7618431901453331
7773,-0.47149611954704973
7774,-2.92363120560662
7775,-6.114387049722831
7776,-9.812259211588065
7777,-14.298343195963065
7778,-18.408917918253103
7779,-20.603322520303884
7780,-20.39065314774529
7781,-18.520259394693532
7782,-17.38491012101189
7783,-18.241786494302907
7784,-19.458674922037282
7785,-18.479728236246267
7786,-15.293502345132987
7787,-11.375808253336112
7788,-7.846736445474784
7789,-5.868815913248222
7790,-4.702949061441581
7791,-2.305173411417167
7792,0.2957348680017784
7793,1.383162007284005
7794,2.637720570516427
7795,6.996965870809396
7796,13.916826710653146
7797,19.745684132528147
7798,21.61965416426643
7799,20.65715836043342
7800,18.007374272298655
7801,14.719105229329903
7802,13.546085820150216
7803,11.533117756795724
7804,5.232906804036935
7805,-0.6546015882970497
7806,-0.5501742506505654
7807,3.8488869523523643
7808,5.494928822469552
7809,2.1713738297937706
7810,-2.854489817667167
7811,-6.028079524088065
7812,-5.633258357095878
7813,-4.4933791304113075
7814,-5.406522288370292
7815,-9.63606788163201
7816,-14.729642405557792
7817,-15.8599848890783
7818,-13.023757472086112
7819,-10.457181468057792
7820,-8.9172358656408
7821,-6.405972971964042
7822,-3.870868220377128
7823,-4.412078394937675
7824,-8.475923075723808
7825,-13.085031046915214
7826,-14.570140376138847
7827,-11.382960810709159
7828,-5.684518351602714
7829,0.39706276411994246
7830,5.76624916548713
7831,9.082651600789864
7832,11.225080952596505
7833,13.144112095784982
7834,13.748741612386544
7835,13.669586644124825
7836,13.606405720662911
7837,11.711693272542794
7838,7.5038437699793175
7839,2.1260742997644737
7840,-2.6182170057775185
7841,-4.4616694593908
7842,-4.1059489393712685
7843,-3.2171244764806435
7844,-2.540492548990409
7845,-4.589461817789237
7846,-10.152959361124198
7847,-15.697621836710136
7848,-19.913339152383962
7849,-23.68178321366326
7850,-25.687837138223806
7851,-24.64809371476189
7852,-21.398210063028493
7853,-16.73784209733025
7854,-11.91105796341912
7855,-8.762263789224784
7856,-6.348275675821464
7857,-2.538346781778495
7858,1.4585022782800987
7859,2.965069279622872
7860,1.9169812058924034
7861,-0.17585708146111223
7862,-1.7844672346593544
7863,-2.3495192671300575
7864,-1.1998648787023232
7865,1.621342167806466
7866,4.422283635091622
7867,5.8160786485193565
7868,5.942440495443185
7869,5.483007893514474
7870,3.8896565293787315
7871,1.5467171525476768
7872,-0.26097251420037004
7873,-1.0689730787755654
7874,-0.7664199018956825
7875,-0.09384109025017473
7876,-0.07524444108025286
7877,-0.1811022902013466
7878,1.2713436936853721
7879,3.0690197801111534
7880,2.749300465535958
7881,1.120424733114083
7882,-1.1006827497960732
7883,-3.2586093092443154
7884,-4.518889918375175
7885,-6.025456919717948
7886,-7.499598994302909
7887,-8.499764933633964
7888,-9.844445719766776
7889,-10.193967356729667
7890,-8.83331252579705
7891,-7.04660369400994
7892,-5.359553828287284
7893,-2.6630396986486122
7894,0.06470726485236433
7895,0.0992779588220909
7896,-1.1970038557531044
7897,-1.5572543287755654
7898,-0.9159083509923622
7899,0.8166794633386925
7900,1.9615654801843956
7901,2.06599281783088
7902,2.8406147813318565
7903,3.5942559098718956
7904,3.82838295454963
7905,4.231787190389474
7906,4.390812382650216
7907,3.664350972127755
7908,3.201103672933419
7909,3.488398060750802
7910,2.391911015462716
7911,0.263786778402169
7912,-0.8703704023839638
7913,-0.7008547926427529
7914,0.5978112077234581
7915,1.785850987386544
7916,1.74555824751838
7917,0.8495812272547081
7918,0.00343369002326277
7919,-0.8565421247960732
7920,-1.8927092695714638
7921,-2.4100775862218544
7922,-3.1212802076818154
7923,-3.6536688948156044
7924,-2.8001303816320107
7925,-1.195573344278495
7926,0.5665783738611534
7927,2.5082592820642784
7928,4.268742070150216
7929,5.2684311723230675
7930,6.006098256063302
7931,6.749964222860177
7932,7.177210316610177
7933,7.159805760335763
7934,6.511068806600411
7935,5.640840992879708
7936,5.208111271810372
7937,5.320406422567208
7938,6.261206135701974
7939,7.023907170247872
7940,6.6133503770349815
7941,6.08358429427131
7942,6.185150608968575
7943,6.095505223226388
7944,4.916525349569161
7945,3.370142445516427
7946,2.533531651449044
7947,1.9770626878259971
7948,1.665449604940255
7949,1.9017224168299034
7950,1.988029942464669
7951,1.6766552781580284
7952,1.1740689134119346
7953,0.05087898726447371
7954,-1.502418055582206
7955,-2.393865122842948
7956,-2.9102797651769325
7957,-4.071378245401542
7958,-5.23843719010369
7959,-6.061934962320487
7960,-6.963634028482597
7961,-7.047318949747245
7962,-6.2443251753331825
7963,-5.986833109903495
7964,-5.558633341837089
7965,-4.68149138932244
7966,-3.9326186323644325
7967,-1.796626582193534
7968,1.1077885484217003
7969,2.18806313033088
7970,2.3642544602869346
7971,2.893305287313302
7972,3.235912785482247
7973,2.894258961629708
7974,1.802778706502755
7975,0.3090863084314659
7976,-1.4564032698156044
7977,-2.650165095377128
7978,-2.942227854776542
7979,-3.185176386881034
7980,-3.4142966413976357
7981,-3.5053725386144325
7982,-3.4617419386388466
7983,-3.7294860029699013
7984,-4.796170725870292
7985,-5.602740778970878
7986,-5.732202067423026
7987,-5.9637065077306435
7988,-6.594085230875175
7989,-6.862782969522636
7990,-6.006145014810722
7991,-4.891299738931815
7992,-3.575944438028495
7993,-1.201056971597831
7994,0.9680752610681846
7995,2.027369008016427
7996,2.707815632772286
7997,2.574301228475411
7998,1.087761387777169
7999,-0.5086894178868935
8000,-0.2871985579015419
8001,-0.4946227217199013
8002,-2.5087828779699013
8003,-2.6935572767736122
8004,-1.8407340193273232
8005,-2.6754374647618935
8006,-3.4684176588536904
8007,-2.7467246199132607
8008,-1.92418052201287
8009,-2.907418742227714
8010,-3.029965891885917
8011,-1.9194121504308388
8012,-2.612018122720878
8013,-3.743791117715995
8014,-3.308915629434745
8015,-2.7266974592687294
8016,-3.8799281263829872
8017,-4.907750620889823
8018,-4.832171931314628
8019,-4.3331618452550575
8020,-3.529691233682792
8021,-2.5941367292882607
8022,-0.6875033522130654
8023,2.7442936753748253
8024,3.2940869187830284
8025,0.20966576094611433
8026,-2.566241755533378
8027,-3.9805407667638466
8028,-3.3380026960851357
8029,0.3865723466394737
8030,5.021429524373849
8031,7.897234425496896
8032,8.48088310713752
8033,7.485485539388497
8034,5.559063420247872
8035,2.3370747422693565
8036,-0.5721087599279091
8037,-0.7413859510900185
8038,-0.3787512922765419
8039,-0.54326011185662
8040,-0.38304282670037004
8041,-1.7909045362950966
8042,-4.429006114053886
8043,-5.360030665445487
8044,-5.0863261366368935
8045,-5.881690516519706
8046,-7.121228709268729
8047,-7.890605464029472
8048,-9.113454356241386
8049,-10.721587672281425
8050,-11.485957636881034
8051,-10.018014445352714
8052,-7.814549937296073
8053,-6.95648147110955
8054,-4.785680308389823
8055,-1.6938681746007607
8056,-1.473569407510917
8057,-1.9947524214269325
8058,-0.7792945051671669
8059,0.5382065629480675
8060,2.1759037827967003
8061,5.028343663167794
8062,7.284260258626778
8063,8.294916615438302
8064,9.864902958822091
8065,11.497116551351388
8066,11.893606648397286
8067,12.096262440633614
8068,11.015511021566232
8069,6.893969044637521
8070,2.297020420980294
8071,-0.18348647599236223
8072,-1.5641684675695107
8073,-1.8204684401036904
8074,-1.5572543287755654
8075,-3.3756728315831825
8076,-4.0067668104650185
8077,-4.517459406900565
8078,-9.439372553873222
8079,-13.617896571207206
8080,-14.007949366617362
8081,-13.56973601822869
8082,-13.605498805093925
8083,-13.262414469766776
8084,-11.78278876786248
8085,-10.00227881913201
8086,-7.108592524576347
8087,-3.6071772718907997
8088,-1.2694831037999794
8089,1.227236256551583
8090,3.3169751023767784
8091,4.517174229574044
8092,6.127691731405099
8093,6.893015370321114
8094,7.135487065267403
8095,7.550812230062325
8096,6.447887883138497
8097,4.386520848226388
8098,3.9344792222498253
8099,4.4237141465662315
8100,3.640985951375802
8101,1.9141201829431846
8102,0.988579258870919
8103,0.6972317552088096
8104,-0.28004600052849504
8105,-1.2907023573400185
8106,-0.7792945051671669
8107,-0.0018115187169716052
8108,0.24447487349494246
8109,0.8030896043299034
8110,0.8526806687830284
8111,0.08449600691779402
8112,-0.6078715467931435
8113,-0.5113120222570107
8114,0.15935944075568464
8115,1.408195958089669
8116,2.730703816366036
8117,2.2145275926111534
8118,1.0126595353601768
8119,0.8469586228845909
8120,0.22397087569220808
8121,-1.2895102644445107
8122,-2.615832819986503
8123,-4.058265223550956
8124,-5.180263056802909
8125,-5.684995188760917
8126,-6.002568736124198
8127,-6.4329142714025185
8128,-7.3331828260900185
8129,-8.722924723673026
8130,-9.1918940687658
8131,-8.231544032144706
8132,-6.4808364058019325
8133,-4.36558677201287
