,NIGH01_NS1 200.0(Hz) unit:(gal)
8823,12.054466040929158
8824,11.949800284703572
8825,12.01655748685201
8826,12.084029944737752
8827,11.72973993619283
8828,10.751746924718221
8829,9.61782816251119
8830,9.04252413113912
8831,9.146951468785604
8832,9.371064933141072
8833,9.035848410924276
8834,7.722162040074666
8835,5.2228200753529865
8836,2.123855384190877
8837,0.17311456998189279
8838,0.18050554593404122
8839,0.8290040810902912
8840,0.6172883828481037
8841,-0.3661882559458416
8842,-0.6725561300913494
8843,0.2722966988881428
8844,1.24385240872701
8845,1.3516176064809162
8846,1.2593496163686115
8847,2.0976293404897053
8848,4.20405748685201
8849,6.818317206700643
8850,8.636974128087362
8851,8.659385474522908
8852,6.861709388097127
8853,4.327558310826619
8854,2.4647939523061115
8855,1.8658864816029865
8856,1.992009909947713
8857,1.9164312203725178
8858,1.2805688699086506
8859,0.4599321206410725
8860,-0.00951406160990409
8861,0.30948999722798654
8862,1.8551576455434162
8863,4.121326239903768
8864,4.953407080968221
8865,3.149532111485799
8866,0.6637800057729084
8867,-0.25079366366068534
8868,-0.20930883089701346
8869,-0.9619962851206463
8870,-2.138115135828654
8871,-2.160049645105998
8872,-0.9171735922495525
8873,0.6115663369496662
8874,1.8131959756215412
8875,2.6457536538441975
8876,3.282569678624471
8877,3.826879294713338
8878,4.267238410313924
8879,4.534267218907674
8880,4.540466101964315
8881,4.2135942300160725
8882,3.5603273232777912
8883,2.6958215554555256
8884,1.78553942044576
8885,0.9503591378529865
8886,0.2448785622914631
8887,-0.3247034231821697
8888,-0.8013021628061932
8889,-1.237369743982951
8890,-1.5723478476206463
8891,-1.593805519739787
8892,-1.1133920828501385
8893,-0.18069860140482596
8894,0.8886087258656818
8895,1.6865957101186115
8896,1.9488561471303303
8897,1.6997087319691975
8898,1.2305009682973225
8899,0.95393541653951
8900,1.20570543607076
8901,2.0396936257680256
8902,3.14357164700826
8903,3.995918067296346
8904,4.180930884679158
8905,3.63185289700826
8906,2.6507604440053303
8907,1.7230737527211506
8908,1.255296500523885
8909,1.3959634621938068
8910,2.023242743810018
8911,2.865098746617635
8912,3.6397207101186115
8913,4.148982795079549
8914,4.324697287877401
8915,4.168771537144979
8916,3.6430585702260334
8917,2.69343736966451
8918,1.3516176064809162
8919,-0.22099134127299003
8920,-1.6486417929331463
8921,-2.3786794821421307
8922,-2.1362077871958416
8923,-1.2552511374155682
8924,-0.30658361117045096
8925,0.4153478463490803
8926,0.9412992318471272
8927,1.402400763829549
8928,1.8859136422475178
8929,2.427600653966268
8930,3.0434358437856037
8931,3.703855307896932
8932,4.2822587807973225
8933,4.5988786538441975
8934,4.57336786588033
8935,4.327796729405721
8936,4.126571448644002
8937,4.209064277013143
8938,4.625104697545369
8939,5.174182685216268
8940,5.511306556065877
8941,5.373500617345174
8942,4.761956961949666
8943,3.933690818150838
8944,3.2289254983266193
8945,2.848647864659627
8946,2.7122724374135334
8947,2.4745691140492756
8948,1.7090070565541584
8949,0.16357782681783029
8950,-2.05204602877299
8951,-4.511095253626506
8952,-6.754375664393107
8953,-8.567787377039592
8954,-9.993292061487834
8955,-10.965563027064006
8956,-10.566211907068888
8957,-7.590509621302287
8958,-2.822138039271037
8959,1.520656379063924
8960,4.305862220128377
8961,4.894279273351033
8962,2.867244513829549
8963,-0.30920621554056815
8964,-2.25803968111674
8965,-2.108789650599162
8966,-0.7915270010630291
8967,0.26800516446431466
8968,0.2212751229604084
8969,-0.9968053976694744
8970,-2.9759180227915447
8971,-5.156255928675334
8972,-7.011629311243693
8973,-8.1417333761851
8974,-8.346773354212443
8975,-7.675148216883342
8976,-6.390787331263224
8977,-4.884935585657756
8978,-3.593660561243693
8979,-2.8812658468882244
8980,-2.8712522665659588
8981,-3.3640634695688885
8982,-3.991104332605998
8983,-4.52087041536967
8984,-5.010582176844279
8985,-5.636430946985881
8986,-6.413437096277873
8987,-7.113672463099162
8988,-7.4267160574595135
8989,-7.1999799887339275
8990,-6.535268990198771
8991,-5.659795967737834
8992,-4.723764626185099
8993,-3.693557945887248
8994,-2.3505460898081463
8995,-0.6758939901987713
8996,0.4832971413930256
8997,0.19791010220845529
8998,-0.9395849386850994
8999,-1.7683279196421307
9000,-2.4075281302134197
9001,-3.487564293543498
9002,-4.925466744105021
9003,-6.561256615320842
9004,-8.44857808748881
9005,-9.952045647303263
9006,-10.181165901819865
9007,-9.128309456507365
9008,-7.547594277064006
9009,-6.6582929770151775
9010,-7.489420143763224
9011,-9.626842705408732
9012,-11.59784909884135
9013,-12.459017006556193
9014,-12.22202893892924
9015,-11.281944481531779
9016,-10.045028893152873
9017,-9.061790672938029
9018,-8.709169594446818
9019,-8.294082848230998
9020,-6.731010643641154
9021,-4.0528547445933025
9022,-1.1825334707895916
9023,0.9799230416615803
9024,2.0249116738637287
9025,2.266668113072713
9026,2.2480714639027912
9027,1.9979703744252522
9028,1.278661521275838
9029,0.3509748299916584
9030,-0.10345098177591971
9031,0.324510367711385
9032,1.5695321877797443
9033,3.314040931065877
9034,4.942678244908651
9035,5.597852500279744
9036,4.773877890904744
9037,2.6791322549184162
9038,-0.05743619600931815
9039,-2.7796995321909588
9040,-4.98626348177592
9041,-6.422497002283732
9042,-7.095552651087443
9043,-7.146097389856974
9044,-6.689287392298381
9045,-5.783058373133342
9046,-4.5487653891245525
9047,-3.297783104578654
9048,-2.481437889734904
9049,-2.47166272799174
9050,-3.3557188193003338
9051,-4.901148049036662
9052,-6.692863670984904
9053,-8.325792519251506
9054,-9.531475273768107
9055,-10.206915108362834
9056,-10.4000341574351
9057,-10.269380776087443
9058,-9.995914665857951
9059,-9.680248467127482
9060,-9.295679299036662
9061,-8.751369682947795
9062,-8.028722969690959
9063,-7.255769936243693
9064,-6.6430341879526775
9065,-6.351686684290568
9066,-6.409860817591349
9067,-6.739355293909709
9068,-7.246233193079631
9069,-7.7988874594370525
9070,-8.199192253748576
9071,-8.391834465662638
9072,-8.48505613009135
9073,-8.420206276575724
9074,-7.947899071375529
9075,-6.95011731783549
9076,-5.552746025721232
9077,-3.957248894373576
9078,-2.4077665487925213
9079,-1.403070656458537
9080,-1.6221773306528728
9081,-3.1707060019175213
9082,-5.039192406336467
9083,-6.099678246180217
9084,-6.323553291956584
9085,-6.177164284388224
9086,-5.639291969935099
9087,-4.949547020594279
9088,-4.9738657156626385
9089,-5.582071510950724
9090,-5.704857079188029
9091,-5.1302683035532635
9092,-4.36065313021342
9093,-3.637767998377482
9094,-3.0267011801401775
9095,-2.719141213099162
9096,-2.910829750696818
9097,-3.626323906580607
9098,-4.720665184656779
9099,-5.842424599329631
9100,-6.574846474329631
9101,-6.90434095064799
9102,-7.217384545008342
9103,-7.585502831141154
9104,-7.564521996180217
9105,-6.847597328821818
9106,-5.678392616907756
9107,-4.584051338831584
9108,-3.9295923391977947
9109,-3.7257444540659588
9110,-3.75340100924174
9111,-3.769136635462443
9112,-3.5907995382944744
9113,-3.118969170252482
9114,-2.391077248255412
9115,-1.6085874716440838
9116,-1.0630857626597088
9117,-0.977970329920451
9118,-1.3510954062143963
9119,-1.905418602625529
9120,-2.2396814505259197
9121,-2.1099817434946697
9122,-1.605726448694865
9123,-1.0583173910776775
9124,-0.8034479300181072
9125,-1.0311376730600994
9126,-1.9340288321177166
9127,-3.941990105311076
9128,-7.198549477259318
9129,-10.775066582361857
9130,-13.369060722986857
9131,-14.672256676355998
9132,-15.24779912630717
9133,-15.248514382044474
9134,-14.030910698572795
9135,-11.786915032068888
9136,-10.162330834070842
9137,-9.5913183371226
9138,-8.447385994593303
9139,-5.92014905611674
9140,-3.0698549429575603
9141,-1.08311292330424
9142,-0.1792680899302166
9143,0.1056421120961506
9144,0.30543688138326
9145,0.6675947030385334
9146,1.139186652501424
9147,1.549505027135213
9148,1.787208350499471
9149,1.8811452706654865
9150,1.9903409798940022
9151,2.2876489480336506
9152,2.80787828763326
9153,3.436111243565877
9154,4.073642524083455
9155,4.781268866856893
9156,5.7318437417348225
9157,7.001899512608846
9158,8.114599021275838
9159,7.738136084874471
9160,4.92122057278951
9161,1.2777078469594318
9162,0.4055726846059162
9163,3.8368928750356037
9164,9.019159110387166
9165,12.412570746739705
9166,12.925647528966268
9167,11.704229148228963
9168,10.19003275235494
9169,9.304784568150838
9170,9.74299791653951
9171,11.36948946317037
9172,12.581371100743612
9173,12.0151269753774
9174,10.108732016881307
9175,7.773898871739705
9176,5.076192649205526
9177,2.1395910104115803
9178,-0.22194501558939628
9179,-1.3890039602915447
9180,-1.506544319788615
9181,-1.1083852926890057
9182,-0.6067526022593182
9183,-0.0965368429819744
9184,0.5336034615834553
9185,1.36592272122701
9186,2.298854621251424
9187,3.0832517464955647
9188,3.520034583409627
9189,3.630660804112752
9190,3.635190757115682
9191,3.7563073952992756
9192,4.0478933175404865
9193,4.397653373082479
9194,4.663251670201619
9195,4.77936151822408
9196,4.750989707310994
9197,4.574083121617635
9198,4.192374976476033
9199,3.5650956948598225
9200,2.7840364297231037
9201,2.094053061803182
9202,1.7848241647084553
9203,2.0501840432484943
9204,2.916835578282674
9205,4.258655341466268
9206,5.875848563512166
9207,7.566474707921346
9208,9.167217048009237
9209,10.547660621007283
9210,11.395953925450643
9211,11.310600074132283
9212,10.658763678868612
9213,10.399841101964315
9214,10.55791261990865
9215,9.864591391881307
9216,7.243417533238729
9217,3.4299123605092365
9218,0.39079073270161935
9219,-0.9269487539927166
9220,-1.841760842005412
9221,-4.375673500696818
9222,-7.948137489954631
9223,-9.877420632044474
9224,-9.082056252161662
9225,-6.761766640345256
9226,-4.616237847010295
9227,-3.5586130301157635
9228,-3.4353506247202557
9229,-3.5733949820200603
9230,-3.350235191980998
9231,-2.408004967371623
9232,-0.690199104944865
9233,1.6391504128774006
9234,4.055284293492635
9235,5.38661363919576
9236,4.732154639561971
9237,2.9318559487660725
9238,1.9986856301625568
9239,3.214381965001424
9240,6.196998389561971
9241,9.398959906895955
9242,11.408590110143026
9243,11.778854163487752
9244,11.163018973668416
9245,10.900043280919393
9246,11.537097724278768
9247,12.029193671544393
9248,11.110805304845174
9249,8.686565192540487
9250,5.6326616128285725
9251,2.917312415440877
9252,1.0349977334340412
9253,-0.05147573153177909
9254,-0.6561052481333416
9255,-1.064039436976115
9256,-1.3766061941782635
9257,-1.5551817099253338
9258,-1.546360222498576
9259,-1.3143789450327557
9260,-0.7815134207407635
9261,0.1666772683461506
9262,1.5678632577260334
9263,3.2975900491078693
9264,5.105518134435018
9265,6.711505683263143
9266,7.881187232335408
9267,8.45219972928365
9268,8.347772391637166
9269,7.600330146153768
9270,6.35864618619283
9271,4.833959372838338
9272,3.2055604775746662
9273,1.5712011178334553
9274,-0.026203362147013465
9275,-1.5339624563852947
9276,-2.841211525599162
9277,-3.7824880758921307
9278,-4.217363564173381
9279,-4.127718178431193
9280,-3.6227476278940838
9281,-2.855755058924357
9282,-1.876093117396037
9283,-0.47705289522806815
9284,1.5063512643178303
9285,3.581784995396932
9286,4.893087180455526
9287,5.193494590123494
9288,4.977010520299276
9289,4.817270072301229
9290,4.900716574986776
9291,5.02493265469869
9292,5.002282889684041
9293,5.286716254552205
9294,6.633542807896932
9295,8.696578772862752
9296,9.997390540440877
9297,9.551070960362752
9298,7.631086142857869
9299,5.146049292882283
9300,2.865098746617635
9301,1.0984170754750568
9302,-0.22957441012064628
9303,-1.356102196375529
9304,-2.4802457968393963
9305,-3.6551725546518963
9306,-4.783846108118693
9307,-5.717493263880412
9308,-6.375528542200724
9309,-6.785131661097209
9310,-6.99279424349467
9311,-6.948448387781779
9312,-6.466842857996623
9313,-5.0272714773813885
9314,-1.7657053152720135
9315,3.2866227944691975
9316,8.119128974278768
9317,9.973548682530721
9318,7.783435614903768
9319,3.316425116856893
9320,-0.3983747641245525
9321,-1.7406713644663494
9322,-1.1417638937632244
9323,0.21865251859029122
9324,1.566432746251424
9325,2.726100715001424
9326,3.7770498116811115
9327,4.727147849400838
9328,5.232595237096151
9329,4.456542762120565
9330,1.8773305733998615
9331,-1.645542351404826
9332,-4.4665109793345135
9333,-5.410410133997599
9334,-4.031873909632365
9335,-0.8554231802622478
9336,2.598546775182088
9337,4.9786794503529865
9338,6.026529105504354
9339,6.221555503209432
9340,6.085180075963338
9341,5.91304186185201
9342,5.826734336217244
9343,5.8751333077748615
9344,6.01985338528951
9345,5.871557029088338
9346,4.784606726964315
9347,2.927802832921346
9348,1.5824067910512287
9349,1.5595186074574787
9350,2.194904120763143
9351,2.317451270421346
9352,1.5249479134877522
9353,0.36337259610493966
9354,-0.39384481112162284
9355,-0.46870824495951346
9356,-0.17402288118998221
9357,0.01242044766743966
9358,-0.1353990713755291
9359,-0.4768144766489666
9360,-0.6389391104380291
9361,-0.2662908713022869
9362,0.7460344155629475
9363,2.1956193765004475
9364,3.725074561436971
9365,5.036376746495565
9366,6.0353505929311115
9367,7.113479407628377
9368,8.824847968419393
9369,10.477088721593221
9370,10.522149833043416
9371,8.633159430821737
9372,5.747340949376424
9373,3.436111243565877
9374,3.236793311436971
9375,4.897378714879354
9376,6.547950537999471
9377,6.399654181798299
9378,3.962062629063924
9379,0.7438886483510334
9380,-1.1968385855356853
9381,-1.455284325281779
9382,-1.1260282675425213
9383,-1.246668068567912
9384,-2.035118309656779
9385,-3.127313820521037
9386,-4.0642988363901775
9387,-4.592872826258342
9388,-4.709221092859904
9389,-4.52087041536967
9390,-3.9527189413706463
9391,-2.6838552633921307
9392,-0.6890070120493572
9393,1.459621222813924
9394,3.1254518349965412
9395,4.0669668038686115
9396,4.279397757848104
9397,3.700040610631307
9398,2.239011557896932
9399,0.3302324136098225
9400,-0.8320581595102947
9401,-0.5166303793589275
9402,0.4890191872914631
9403,0.895046027501424
9404,0.29733064969380685
9405,-0.7238161245981853
9406,-1.0905038992563885
9407,0.0031221230824787227
9408,2.1558034737904865
9409,4.068874152501424
9410,4.9879777749379475
9411,5.143903525670369
9412,4.905008109410604
9413,4.21168688138326
9414,2.934955390294393
9415,1.562141211827596
9416,1.186631949742635
9417,2.3262727578481037
9418,4.0610063393910725
9419,4.999660285313924
9420,4.648946555455526
9421,3.460191520055135
9422,2.109788688023885
9423,1.030706199010213
9424,0.3721940835316975
9425,0.13210657437642404
9426,0.2544153054555256
9427,0.6370771249135334
9428,1.0838735421498615
9429,1.3094175179799397
9430,1.0617006142934162
9431,0.2970922311147053
9432,-0.6551515738169353
9433,-1.096225945154826
9434,-0.4665624777475994
9435,0.9956586678822834
9436,2.3989904244740803
9437,3.0107724984486897
9438,2.7439821084340412
9439,2.014898093541463
9440,1.3306367715199787
9441,0.9641874154408772
9442,0.8456933816274006
9443,0.6568658669789631
9444,0.2486932595570881
9445,0.0002611001332599727
9446,0.33547762235005685
9447,1.1899698098500568
9448,2.320073874791463
9449,3.595851691563924
9450,4.747890265782674
9451,5.26907327969869
9452,5.018256934483846
9453,4.702829154332479
9454,5.363248618443807
9455,7.276557715733846
9456,9.490035804112752
9457,10.705255301793416
9458,10.37766817410787
9459,8.788369925816854
9460,6.514810355504354
9461,4.069350989659627
9462,1.8294084390004475
9463,0.057719977696736535
9464,-1.1110078970591228
9465,-1.7046701590220135
9466,-1.9154321829477947
9467,-2.0339262167612713
9468,-2.3357641379038494
9469,-2.9554140249888103
9470,-3.7641298453013103
9471,-4.106737343470256
9472,-2.842165199915568
9473,0.4101026376088459
9474,4.235051902135213
9475,6.632827552159627
9476,7.087730201085408
9477,7.227443488438924
9478,8.773349555333455
9479,10.575317176183065
9480,10.091804297765096
9481,7.392667563756307
9482,4.734300406773885
9483,3.297828467686971
9484,2.1660554726918537
9485,0.008367331822713098
9486,-2.9546987692515057
9487,-5.200840202967326
9488,-5.719639031092326
9489,-4.780985085169474
9490,-3.289200035730998
9491,-1.9976865927378338
9492,-1.3754141012827557
9493,-1.8980276266733807
9494,-3.6725771109263103
9495,-5.730606285730998
9496,-6.703830925623576
9497,-6.168581215540568
9498,-4.682041374842326
9499,-2.849317757288615
9500,-0.7748377005259197
9501,1.5576112588246662
9502,3.348373206456502
9503,3.2413232644399006
9504,1.1656511147816975
9505,-1.2702715078989666
9506,-2.6201975027720135
9507,-2.717472283045451
9508,-2.166963783899943
9509,-1.565910545984904
9510,-1.172519890467326
9511,-0.9374391714731853
9512,-0.6716024557749432
9513,-0.2116930166880291
9514,0.4780519326527912
9515,1.2903440316518147
9516,2.0261037667592365
9517,2.481483252843221
9518,2.535842688878377
9519,2.203487189610799
9520,1.6246068795522053
9521,0.9784925301869709
9522,0.30996683438618966
9523,-0.558353630701701
9524,-1.7249357382456463
9525,-2.8970014731089275
9526,-3.594852654139201
9527,-3.5502683798472088
9528,-2.855278221766154
9529,-1.8806230703989666
9530,-1.044489113489787
9531,-0.5783807913462322
9532,-0.48968907992045096
9533,-0.6878149191538494
9534,-1.0719072500864666
9535,-1.5113126913706463
9536,-1.8572580496470135
9537,-2.1459829489390057
9538,-2.67765638033549
9539,-3.5590898672739666
9540,-4.408336846033732
9541,-4.803634850184123
9542,-4.726148811976115
9543,-4.452444283167521
9544,-4.251695839564006
9545,-4.260278908411662
9546,-4.737831322352092
9547,-6.245351998011271
9548,-8.769489494959513
9549,-10.955072609583537
9550,-11.253811089197795
9551,-9.417749611536662
9552,-6.380773750940959
9553,-3.309704033533732
9554,-0.9813081900278728
9555,0.3650415261586506
9556,0.8867013772328693
9557,0.9403455575307209
9558,0.9427297433217365
9559,1.1422860940297443
9560,1.1699426492055256
9561,0.17287615140279122
9562,-1.9924413839975994
9563,-4.307485787073771
9564,-5.7711374441782635
9565,-6.295658318201701
9566,-6.3760053793589275
9567,-6.460882393519084
9568,-6.689048973719279
9569,-6.960607735315959
9570,-7.115102974573771
9571,-7.068611351648967
9572,-6.842113701502482
9573,-6.497837273279826
9574,-6.090618340174357
9575,-5.671001640955607
9576,-5.283571449915568
9577,-4.935003487269084
9578,-4.572368828455607
9579,-4.1270029226938885
9580,-3.5896074453989666
9581,-3.0364763418833416
9582,-2.5694143454233807
9583,-2.2294294516245525
9584,-1.958824364344279
9585,-1.718498436609904
9586,-1.7671358267466228
9587,-2.4401914755503338
9588,-3.2675039450327557
9589,-3.057457176844279
9590,-1.252628533045451
9591,1.4624822457631428
9592,3.873847754796346
9593,5.130075248082479
9594,5.085729392369588
9595,4.097722800572713
9596,2.6643503030141193
9597,1.2507665475209553
9598,0.19934061368306466
9599,-0.3750097433725994
9600,-0.5767118612925213
9601,-0.6115209738413494
9602,-0.6470453421274822
9603,-0.720716683069865
9604,-0.8988153616587322
9605,-1.6474497000376385
9606,-3.558374611536662
9607,-6.356455055872599
9608,-8.584476677576701
9609,-8.374906746546428
9610,-5.029178826014201
9611,-0.27177449862162284
9612,2.7640092690785725
9613,1.9366967995961506
9614,-2.290703026453654
9615,-7.107950417200724
9616,-9.490467278162638
9617,-8.235431877772013
9618,-4.496790138880412
9619,-0.730015007654826
9620,1.3492334206899006
9621,1.7509687264760334
9622,1.3928640206654865
9623,0.986598761876424
9624,0.698350699742635
9625,0.3879297097524006
9626,-0.05791303316752128
9627,-0.5676519552866619
9628,-0.9403001944224041
9629,-0.9889375845591228
9630,-0.630832878748576
9631,0.10206583340962716
9632,1.0733831246693928
9633,2.0680654366811115
9634,2.887510093053182
9635,3.4642446358998615
9636,3.889583381017049
9637,4.323743613560994
9638,4.886649878819783
9639,5.5830705483754475
9640,6.289504798253377
9641,6.828092368443807
9642,7.093213828404744
9643,7.109664710362752
9644,6.9623220284779865
9645,6.6762197335561115
9646,6.1879384835561115
9647,5.4478872140248615
9648,4.537366660435994
9649,3.6502111275990803
9650,2.946399482091268
9651,2.431892188390096
9652,1.9755590279897053
9653,1.4181363900502522
9654,0.6854760964711506
9655,-0.17974492708841971
9656,-1.080967156092326
9657,-1.9407045523325603
9658,-2.7034055868784588
9659,-3.2920610586802166
9660,-3.6115419546763103
9661,-3.6031973044077557
9662,-3.2708418051401775
9663,-2.654291359583537
9664,-1.8071901480356853
9665,-0.8044016043345135
9666,0.29423120816548654
9667,1.5924203713734943
9668,3.2468068917592365
9669,4.9138295968373615
9670,5.7797658761342365
9671,5.464099677403768
9672,4.452489646275838
9673,3.586553366978963
9674,3.3829439004262287
9675,3.7574994881947834
9676,4.181884558995565
9677,4.056953223546346
9678,3.063463004430135
9679,1.3363588174184162
9680,-0.6038915793100994
9681,-2.1292936484018963
9682,-2.8042566458384197
9683,-2.3710500876108807
9684,-0.6415617148081463
9685,2.0883310159047443
9686,4.794381888707479
9687,6.468795569737752
9688,6.799720557530721
9689,5.99243524869283
9690,4.439853461583455
9691,2.672694953282674
9692,1.2755620797475178
9693,0.5903470834096272
9694,0.4897344430287678
9695,0.48878076871236154
9696,0.13449076016743966
9697,-0.6410848776499432
9698,-1.4791261831919353
9699,-1.9173395315806072
9700,-1.8050443808237713
9701,-1.4140379110972088
9702,-1.1379491964975994
9703,-1.0993253866831463
9704,-1.0664236227671307
9705,-0.733829704920451
9706,-0.02286550203959159
9707,0.9143579324086506
9708,1.9064176400502522
9709,2.885364325841268
9710,3.836177619298299
9711,4.690669806798299
9712,5.285285743077596
9713,5.472921164830526
9714,5.300544532140096
9715,4.988693030675252
9716,4.670881064732869
9717,4.212163718541463
9718,3.3595788796742756
9719,2.067350180943807
9720,0.6261098702748615
9721,-0.5304586569468182
9722,-1.1410486380259197
9723,-1.2750398794809978
9724,-1.22044202486674
9725,-1.207329003016154
9726,-1.2142431418100994
9727,-1.010156838099162
9728,-0.3902685324350994
9729,0.5808103402455647
9730,1.468919547398885
9731,1.5869367440541584
9732,0.5595910867055256
9733,-1.071668831507365
9734,-2.2828352133433025
9735,-2.599216667811076
9736,-2.3391019980112713
9737,-2.081371514002482
9738,-2.1726858297983807
9739,-2.6244890371958416
9740,-3.2653581778208416
9741,-3.8883459250132244
9742,-4.305101601282756
9743,-4.376627175013224
9744,-4.094101158777873
9745,-3.6539804617563885
9746,-3.40244886080424
9747,-3.641105858484904
9748,-4.4398080984751385
9749,-5.616165367762248
9750,-6.878830162684123
9751,-8.007026878992717
9752,-8.92922994295756
9753,-9.674288002649943
9754,-10.242677895228068
9755,-10.530687538782756
9756,-10.416008202234904
9757,-9.902454582850138
9758,-9.124971596399943
9759,-8.273817269007365
9760,-7.5602304617563885
9761,-7.12869283358256
9762,-6.954408852259318
9763,-6.883836952845256
9764,-6.791568962732951
9765,-6.682611672083537
9766,-6.632305351893107
9767,-6.649233071009318
9768,-6.628252236048381
9769,-6.428457466761271
9770,-5.9830915609995525
9771,-5.35557386080424
9772,-4.711128441492717
9773,-4.240728584925334
9774,-4.110313622156779
9775,-4.384018150965373
9776,-4.911876885096232
9777,-5.36320325533549
9778,-5.461908547083537
9779,-5.152202812830607
9780,-4.5466196219126385
9781,-3.8113367239634197
9782,-3.089166847864787
9783,-2.4506818930308025
9784,-1.8741857687632244
9785,-1.3553869406382244
9786,-1.0435354391733807
9787,-1.0895502249399822
9788,-1.4078390280405682
9789,-1.7907392660776775
9790,-2.1352541128794353
9791,-2.4320852438608807
9792,-2.65476819674174
9793,-2.7377378622690838
9794,-2.6328336874643963
9795,-2.369142738978068
9796,-2.0642053763071697
9797,-1.8703710714975994
9798,-1.8861066977183025
9799,-2.088047234217326
9800,-2.351738182703654
9801,-2.560592857996623
9802,-2.7012598196665447
9803,-2.8452646414438885
9804,-3.0631792227427166
9805,-3.3716928641001385
9806,-3.7328970114390057
9807,-4.061437813440959
9808,-4.2338144461313885
9809,-4.139162270228068
9810,-3.7629377524058025
9811,-3.219820229212443
9812,-2.6783716360727947
9813,-2.2532713095347088
9814,-1.9500028769175213
9815,-1.6772520224253338
9816,-1.3146173636118572
9817,-0.7850896994272869
9818,-0.08056279818216971
9819,0.7546174844106037
9820,1.631282599767049
9821,2.4101960976918537
9822,2.9115903695424397
9823,2.9797780831654865
9824,2.581619056065877
9825,1.856349738438924
9826,1.059078009923299
9827,0.4303682168324787
9828,0.07679346402486154
9829,-0.1315843741099041
9830,-0.588871208826701
9831,-1.5606653372446697
9832,-2.672649590174357
9833,-3.2088529745737713
9834,-2.8953325430552166
9835,-2.057052818934123
9836,-1.1660825888315838
9837,-0.46489354769388846
9838,0.032924445470174035
9839,0.32093408902486154
9840,0.30186060269673654
9841,-0.06888028780619315
9842,-0.6110441366831463
9843,-0.9712946097056072
9844,-0.882602898279826
9845,-0.3831159750620525
9846,0.20363214810689279
9847,0.5161989053090412
9848,0.4215467294057209
9849,0.0980127175649006
9850,-0.11847135225931815
9851,0.0028837045033771602
9852,0.4215467294057209
9853,0.9055364449818928
9854,1.2643564065297443
9855,1.4848935921986897
9856,1.6608465035756428
9857,1.850866111119588
9858,2.0191896279652912
9859,2.0840394814809162
9860,1.993202002843221
9861,1.7585981210072834
9862,1.4631975015004475
9863,1.2450445016225178
9864,1.242183478673299
9865,1.501582892735799
9866,1.928828986485799
9867,2.3367631753285725
9868,2.5630224068959553
9869,2.5744664986928303
9870,2.3842084725697834
9871,1.720689566930135
9872,0.18265131314595529
9873,-1.9097101370493572
9874,-3.5140287558237713
9875,-3.9410364309946697
9876,-3.2322179953257244
9877,-1.588321892420451
9878,0.7581937630971272
9879,3.138088019688924
9880,4.744790824254354
9881,5.378268988927205
9882,5.444787772496541
9883,5.39734247525533
9884,5.395911963780721
9885,5.346320899327596
9886,5.111478598912557
9887,4.658006461461385
9888,4.062675269444783
9889,3.4392106850941975
9890,2.8889406045277912
9891,2.4867284615834553
9892,2.2692907174428303
9893,2.2387731393178303
9894,2.381109031041463
9895,2.6703107674916584
9896,3.0577409585316975
9897,3.477119239171346
9898,3.8538205941518147
9899,4.113696845372518
9900,4.201673301060994
9901,4.098676474889119
9902,3.816150458653768
9903,3.3884275277455647
9904,2.865098746617635
9905,2.3029077370961506
9906,1.7526376565297443
9907,1.2505281289418537
9908,0.8223283608754475
9909,0.49831751187642404
9910,0.31759622891743966
9911,0.2997148354848225
9912,0.40604952176411935
9913,0.5376565774281818
9914,0.5960691293080647
9915,0.5524385293324787
9916,0.46017053922017404
9917,0.40724161465962716
9918,0.4637468179066975
9919,0.6571042855580647
9920,0.9618032296498615
9921,1.310848029454549
9922,1.6317594369252522
9923,1.87709215482076
9924,2.019428046544393
9925,2.0458925088246662
9926,1.972936423619588
9927,1.8477666695912678
9928,1.730464728673299
9929,1.6606080849965412
9930,1.63295152982076
9931,1.6172159036000568
9932,1.5945661385854084
9933,1.5671480019887287
9934,1.53376940091451
9935,1.4662969430287678
9936,1.3249147256215412
9937,1.1017549355824787
9938,0.8445012887318928
9939,0.6263482888539631
9940,0.5007016976674397
9941,0.47972086270650216
9942,0.5474317391713459
9943,0.6687867959340412
9944,0.788234504063924
9945,0.8304345925649006
9946,0.744127066930135
9947,0.5443322976430256
9948,0.301622184117635
9949,0.0999200661977131
9950,0.0016916116078693477
9951,0.029109748204549035
9952,0.15189531644185372
9953,0.29995325406392404
9954,0.4139173348744709
9955,0.4863965829213459
9956,0.5488622506459553
9957,0.6299245675404865
9958,0.7291066964467365
9959,0.811122687657674
9960,0.8213746865590412
9961,0.7589090188344318
9962,0.7508027871449787
9963,0.9203183968861897
9964,1.2016523202260334
9965,1.42695787747701
9966,1.5259015878041584
9967,1.550697120030721
9968,1.5828836282094318
9969,1.6699064095815022
9970,1.822017463048299
9971,2.035640509923299
9972,2.2938478310902912
9973,2.5351274331410725
9974,2.858661444981893
9975,3.8554895242055256
9976,5.973361762364705
9977,8.407138617833455
9978,9.648107322057088
9979,8.83366945584615
9980,6.105922492345174
9981,2.6283490975697834
9982,0.04770639737447091
9983,-0.8401643911997478
9984,-0.5173456350962322
9985,0.09348276456197091
9986,0.4191625436147053
9987,0.36599520047505685
9988,0.0941980202992756
9989,-0.15161153475443534
9990,-0.056720940272013465
9991,0.6685483773549397
9992,2.006315024693807
